Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-09-08 00:00:00,0.0,0.1,-1.6,,352.3,,,0.0,0.0
2025-09-08 00:01:00,0.0,0.5,-1.9,,352.2,,,0.0,0.0
2025-09-08 00:02:00,0.0,0.6,-1.7,,351.7,,,0.0,0.0
2025-09-08 00:03:00,0.0,-0.3,-1.9,,351.1,,,0.0,0.0
2025-09-08 00:04:00,0.0,-0.7,-1.8,,351.2,,,0.0,0.0
2025-09-08 00:05:00,0.0,-0.8,-1.5,,351.2,,,0.0,0.0
2025-09-08 00:06:00,0.0,-1.2,-1.6,,350.9,,,0.0,0.0
2025-09-08 00:07:00,0.0,-1.3,-1.8,,350.6,,,0.0,0.0
2025-09-08 00:08:00,0.0,-1.4,-1.8,,350.6,,,0.0,0.0
2025-09-08 00:09:00,0.0,-1.6,-1.8,,350.5,,,0.0,0.0
2025-09-08 00:10:00,0.0,-1.6,-1.8,,350.5,,,0.0,0.0
2025-09-08 00:11:00,0.0,-1.6,-1.8,,350.6,,,0.0,0.0
2025-09-08 00:12:00,0.0,-1.8,-1.9,,350.5,,,0.0,0.0
2025-09-08 00:13:00,0.0,-1.8,-1.8,,350.4,,,0.0,0.0
2025-09-08 00:14:00,0.0,-1.9,-2.0,,350.3,,,0.0,0.0
2025-09-08 00:15:00,0.0,-1.9,-1.9,,350.2,,,0.0,0.0
2025-09-08 00:16:00,0.0,-1.9,-2.1,,350.0,,,0.0,0.0
2025-09-08 00:17:00,0.0,-1.8,-1.9,,350.0,,,0.0,0.0
2025-09-08 00:18:00,0.0,-1.9,-2.1,,349.9,,,0.0,0.0
2025-09-08 00:19:00,0.0,-2.0,-2.3,,349.9,,,0.0,0.0
2025-09-08 00:20:00,0.0,-2.0,-2.1,,350.1,,,0.0,0.0
2025-09-08 00:21:00,0.0,-2.0,-2.1,,350.0,,,0.0,0.0
2025-09-08 00:22:00,0.0,-1.9,-2.2,,350.0,,,0.0,0.0
2025-09-08 00:23:00,0.0,-1.6,-1.7,,349.9,,,0.0,0.0
2025-09-08 00:24:00,0.0,-1.3,-1.2,,350.4,,,0.0,0.0
2025-09-08 00:25:00,0.0,-1.3,-1.2,,350.1,,,0.0,0.0
2025-09-08 00:26:00,0.0,-1.6,-1.4,,350.1,,,0.0,0.0
2025-09-08 00:27:00,0.0,-1.5,-1.5,,350.0,,,0.0,0.0
2025-09-08 00:28:00,0.0,-1.3,-1.4,,350.0,,,0.0,0.0
2025-09-08 00:29:00,0.0,-1.4,-1.5,,349.8,,,0.0,0.0
2025-09-08 00:30:00,0.0,-1.4,-1.6,,350.0,,,0.0,0.0
2025-09-08 00:31:00,0.0,-1.1,-1.5,,350.4,,,0.0,0.0
2025-09-08 00:32:00,0.0,-1.0,-1.6,,350.5,,,0.0,0.0
2025-09-08 00:33:00,0.0,-1.0,-1.8,,350.4,,,0.0,0.0
2025-09-08 00:34:00,0.0,-0.8,-1.6,,350.5,,,0.0,0.0
2025-09-08 00:35:00,0.0,-0.6,-1.5,,350.4,,,0.0,0.0
2025-09-08 00:36:00,0.0,-0.6,-1.4,,350.2,,,0.0,0.0
2025-09-08 00:37:00,0.0,-0.6,-1.5,,350.3,,,0.0,0.0
2025-09-08 00:38:00,0.0,-0.6,-1.5,,350.5,,,0.0,0.0
2025-09-08 00:39:00,0.0,-0.5,-1.6,,350.9,,,0.0,0.0
2025-09-08 00:40:00,0.0,-0.2,-1.6,,350.7,,,0.0,0.0
2025-09-08 00:41:00,0.0,-0.1,-1.3,,351.1,,,0.0,0.0
2025-09-08 00:42:00,0.0,-0.3,-1.7,,350.7,,,0.0,0.0
2025-09-08 00:43:00,0.0,-0.5,-1.3,,350.2,,,0.0,0.0
2025-09-08 00:44:00,0.0,-0.7,-1.4,,349.8,,,0.0,0.0
2025-09-08 00:45:00,0.0,-0.6,-1.3,,350.0,,,0.0,0.0
2025-09-08 00:46:00,0.0,-0.7,-1.0,,349.9,,,0.0,0.0
2025-09-08 00:47:00,0.5,-0.8,-1.5,,350.0,,,0.0,0.0
2025-09-08 00:48:00,0.0,-0.6,-1.4,,350.6,,,0.0,0.0
2025-09-08 00:49:00,0.0,-0.5,-1.8,,350.8,,,0.0,0.0
2025-09-08 00:50:00,0.0,-0.4,-1.4,,351.0,,,0.0,0.0
2025-09-08 00:51:00,0.0,-0.4,-1.6,,351.5,,,0.0,0.0
2025-09-08 00:52:00,0.0,-0.3,-1.8,,351.6,,,0.0,0.0
2025-09-08 00:53:00,0.0,0.1,-1.5,,351.9,,,0.0,0.0
2025-09-08 00:54:00,0.0,0.3,-1.3,,351.7,,,0.0,0.0
2025-09-08 00:55:00,0.0,0.3,-1.1,,351.9,,,0.0,0.0
2025-09-08 00:56:00,0.0,0.5,-1.3,,352.0,,,0.0,0.0
2025-09-08 00:57:00,0.0,0.5,-1.7,,351.7,,,0.0,0.0
2025-09-08 00:58:00,0.0,0.6,-1.8,,351.9,,,0.0,0.0
2025-09-08 00:59:00,0.0,1.0,-1.7,,352.1,,,0.0,0.0
2025-09-08 01:00:00,0.0,1.2,-1.8,,351.9,,,0.0,0.0
2025-09-08 01:01:00,0.0,1.0,-1.8,,351.7,,,0.0,0.0
2025-09-08 01:02:00,0.0,0.9,-1.6,,352.0,,,0.0,0.0
2025-09-08 01:03:00,0.0,0.8,-1.6,,351.5,,,0.0,0.0
2025-09-08 01:04:00,0.0,0.3,-1.5,,351.4,,,0.0,0.0
2025-09-08 01:05:00,0.0,-0.1,-1.8,,351.6,,,0.0,0.0
2025-09-08 01:06:00,0.0,0.0,-1.7,,352.1,,,0.0,0.0
2025-09-08 01:07:00,0.0,0.3,-1.5,,352.1,,,0.0,0.0
2025-09-08 01:08:00,0.0,0.6,-1.6,,352.3,,,0.0,0.0
2025-09-08 01:09:00,0.0,0.7,-1.9,,352.0,,,0.0,0.0
2025-09-08 01:10:00,0.0,0.8,-1.8,,351.7,,,0.0,0.0
2025-09-08 01:11:00,0.0,0.7,-1.7,,351.6,,,0.0,0.0
2025-09-08 01:12:00,0.0,0.5,-1.5,,351.5,,,0.0,0.0
2025-09-08 01:13:00,0.0,0.2,-1.8,,351.5,,,0.0,0.0
2025-09-08 01:14:00,0.0,0.3,-1.6,,351.6,,,0.0,0.0
2025-09-08 01:15:00,0.0,0.2,-2.0,,351.4,,,0.0,0.0
2025-09-08 01:16:00,0.0,0.1,-1.7,,351.3,,,0.0,0.0
2025-09-08 01:17:00,0.0,-0.2,-1.6,,350.7,,,0.0,0.0
2025-09-08 01:18:00,0.0,-0.9,-1.9,,350.5,,,0.0,0.0
2025-09-08 01:19:00,0.2,-1.3,-1.9,,350.2,,,0.0,0.0
2025-09-08 01:20:00,0.0,-1.4,-1.8,,350.1,,,0.0,0.0
2025-09-08 01:21:00,0.2,-1.5,-1.8,,350.1,,,0.0,0.0
2025-09-08 01:22:00,0.5,-1.6,-1.7,,350.0,,,0.0,0.0
2025-09-08 01:23:00,0.1,-1.3,-1.1,,350.3,,,0.0,0.0
2025-09-08 01:24:00,0.0,-1.3,-1.1,,350.4,,,0.0,0.0
2025-09-08 01:25:00,0.0,-1.3,-1.3,,350.5,,,0.0,0.0
2025-09-08 01:26:00,0.1,-1.2,-1.3,,350.3,,,0.0,0.0
2025-09-08 01:27:00,0.0,-1.4,-1.3,,350.3,,,0.0,0.0
2025-09-08 01:28:00,0.1,-1.3,-1.1,,350.4,,,0.0,0.0
2025-09-08 01:29:00,0.0,-1.4,-1.3,,350.4,,,0.0,0.0
2025-09-08 01:30:00,0.0,-1.2,-1.2,,350.4,,,0.0,0.0
2025-09-08 01:31:00,0.0,-1.1,-1.1,,350.5,,,0.0,0.0
2025-09-08 01:32:00,0.0,-1.2,-1.2,,350.3,,,0.0,0.0
2025-09-08 01:33:00,0.0,-1.1,-1.1,,350.4,,,0.0,0.0
2025-09-08 01:34:00,0.0,-0.9,-1.0,,350.5,,,0.0,0.0
2025-09-08 01:35:00,0.0,-0.8,-0.8,,350.6,,,0.0,0.0
2025-09-08 01:36:00,0.0,-0.8,-0.8,,350.6,,,0.0,0.0
2025-09-08 01:37:00,0.0,-0.7,-0.8,,350.6,,,0.0,0.0
2025-09-08 01:38:00,0.0,-0.9,-1.2,,350.3,,,0.0,0.0
