Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-08-11 10:40:00,20.2,0.0,13.6,303.0,3.2,66.0,
2025-08-11 10:50:00,19.8,0.0,13.0,295.0,3.9,65.0,
2025-08-11 11:00:00,20.1,0.0,13.8,298.0,4.6,67.0,0.0
2025-08-11 11:10:00,20.5,1.0,14.2,303.0,4.2,67.0,
2025-08-11 11:20:00,20.3,3.0,12.8,306.0,4.7,62.0,
2025-08-11 11:30:00,20.8,1.0,13.8,321.0,4.4,64.0,
2025-08-11 11:40:00,21.1,1.0,14.1,312.0,3.9,64.0,
2025-08-11 11:50:00,20.8,0.0,12.6,302.0,5.1,60.0,
2025-08-11 12:00:00,21.1,0.0,13.2,309.0,4.9,61.0,0.0
2025-08-11 12:10:00,21.2,0.0,12.2,323.0,5.8,57.0,
2025-08-11 12:20:00,21.3,0.0,12.6,322.0,5.2,58.0,
2025-08-11 12:30:00,21.4,1.0,12.6,303.0,3.6,57.0,
2025-08-11 12:40:00,21.4,1.0,12.4,315.0,4.7,57.0,
2025-08-11 12:50:00,21.7,1.0,12.5,300.0,5.2,56.0,
2025-08-11 13:00:00,21.7,1.0,11.8,318.0,4.4,53.0,0.0
2025-08-11 13:10:00,21.9,3.0,11.5,317.0,6.2,51.0,
2025-08-11 13:20:00,21.4,3.0,11.1,329.0,4.8,52.0,
2025-08-11 13:30:00,22.2,1.0,11.7,314.0,5.4,51.0,
2025-08-11 13:40:00,22.5,1.0,10.5,329.0,5.3,46.0,
2025-08-11 13:50:00,22.6,1.0,12.0,321.0,4.8,51.0,
2025-08-11 14:00:00,21.7,1.0,10.8,317.0,4.0,50.0,0.0
2025-08-11 14:10:00,22.4,1.0,10.3,313.0,4.2,46.0,
2025-08-11 14:20:00,23.0,1.0,11.5,292.0,5.1,48.0,
2025-08-11 14:30:00,22.5,1.0,10.7,286.0,4.8,47.0,
2025-08-11 14:40:00,22.5,1.0,10.1,284.0,5.3,45.0,
2025-08-11 14:50:00,22.7,1.0,9.6,284.0,5.5,43.0,
2025-08-11 15:00:00,22.8,1.0,10.4,277.0,6.2,45.0,0.0
2025-08-11 15:10:00,22.9,1.0,10.6,286.0,4.3,46.0,
2025-08-11 15:20:00,23.1,1.0,10.4,286.0,4.9,45.0,
2025-08-11 15:30:00,21.9,1.0,10.7,289.0,5.7,49.0,
2025-08-11 15:40:00,22.6,0.0,10.7,281.0,4.7,47.0,
2025-08-11 15:50:00,22.3,0.0,9.9,304.0,4.6,45.0,
2025-08-11 16:00:00,21.9,0.0,10.1,305.0,4.1,47.0,0.0
2025-08-11 16:10:00,23.0,1.0,9.6,303.0,4.2,43.0,
2025-08-11 16:20:00,23.4,1.0,10.0,279.0,4.2,43.0,
2025-08-11 16:30:00,22.8,1.0,9.5,301.0,5.4,43.0,
2025-08-11 16:40:00,22.7,1.0,9.5,300.0,4.0,43.0,
2025-08-11 16:50:00,23.1,1.0,9.5,292.0,3.9,42.0,
2025-08-11 17:00:00,22.8,1.0,8.3,317.0,4.0,40.0,0.0
2025-08-11 17:10:00,22.8,1.0,9.5,294.0,4.8,43.0,
2025-08-11 17:20:00,23.1,1.0,9.3,300.0,4.6,42.0,
2025-08-11 17:30:00,22.6,1.0,8.7,314.0,3.7,41.0,
2025-08-11 17:40:00,23.0,1.0,9.1,303.0,2.8,41.0,
2025-08-11 17:50:00,22.6,0.0,9.9,310.0,4.5,44.0,
2025-08-11 18:00:00,22.3,1.0,8.2,327.0,4.5,41.0,0.0
2025-08-11 18:10:00,22.1,1.0,10.1,325.0,3.8,46.0,
2025-08-11 18:20:00,22.3,1.0,9.0,317.0,4.0,43.0,
2025-08-11 18:30:00,22.4,0.0,9.9,317.0,3.6,45.0,
2025-08-11 18:40:00,21.9,1.0,8.7,290.0,4.3,43.0,
2025-08-11 18:50:00,21.4,1.0,9.0,294.0,4.4,45.0,
2025-08-11 19:00:00,21.0,1.0,9.6,295.0,4.8,48.0,0.0
2025-08-11 19:10:00,20.3,0.0,8.8,284.0,4.6,48.0,
2025-08-11 19:20:00,20.4,0.0,9.0,285.0,4.9,48.0,
2025-08-11 19:30:00,20.3,1.0,9.5,296.0,4.4,50.0,
2025-08-11 19:40:00,20.1,1.0,9.5,303.0,4.5,50.0,
2025-08-11 19:50:00,19.8,1.0,9.7,307.0,4.2,52.0,
2025-08-11 20:00:00,19.4,1.0,9.9,305.0,4.2,54.0,0.0
2025-08-11 20:10:00,19.3,3.0,10.1,300.0,3.8,55.0,
2025-08-11 20:20:00,19.4,5.0,10.3,295.0,4.0,56.0,
2025-08-11 20:30:00,19.2,5.0,10.1,296.0,4.5,55.0,
2025-08-11 20:40:00,19.3,7.0,9.5,294.0,4.5,53.0,
2025-08-11 20:50:00,18.8,7.0,9.6,294.0,4.1,55.0,
2025-08-11 21:00:00,19.0,5.0,9.1,298.0,5.0,53.0,0.0
2025-08-11 21:10:00,18.3,5.0,9.4,296.0,3.7,56.0,
2025-08-11 21:20:00,18.1,5.0,9.5,294.0,4.3,57.0,
2025-08-11 21:30:00,18.1,5.0,9.5,297.0,4.6,57.0,
2025-08-11 21:40:00,17.7,7.0,9.6,299.0,3.8,59.0,
2025-08-11 21:50:00,17.1,7.0,9.6,302.0,3.8,61.0,
2025-08-11 22:00:00,16.8,7.0,9.7,303.0,3.6,63.0,0.0
2025-08-11 22:10:00,16.5,7.0,9.8,300.0,3.6,65.0,
2025-08-11 22:20:00,16.4,7.0,9.8,304.0,3.5,65.0,
2025-08-11 22:30:00,16.0,7.0,10.0,305.0,3.2,67.0,
2025-08-11 22:40:00,15.7,7.0,10.0,295.0,3.1,69.0,
2025-08-11 22:50:00,15.5,5.0,10.0,289.0,3.4,70.0,
2025-08-11 23:00:00,15.5,5.0,10.0,290.0,3.6,70.0,0.0
2025-08-11 23:10:00,15.5,3.0,10.0,298.0,3.5,70.0,
2025-08-11 23:20:00,15.0,1.0,10.0,300.0,3.5,72.0,
2025-08-11 23:30:00,14.7,1.0,10.1,300.0,3.4,74.0,
2025-08-11 23:40:00,14.5,1.0,10.0,291.0,3.3,75.0,
2025-08-11 23:50:00,14.5,1.0,10.2,285.0,3.3,75.0,
