Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-09-10 00:00:00,17.2,0.0,15.7,95.0,3.0,91.0,0.0
2025-09-10 00:10:00,17.3,0.0,15.7,92.0,3.0,90.0,
2025-09-10 00:20:00,17.3,1.0,15.6,94.0,3.5,90.0,
2025-09-10 00:30:00,17.1,1.0,15.7,99.0,3.4,91.0,
2025-09-10 00:40:00,17.3,3.0,15.8,102.0,3.3,91.0,
2025-09-10 00:50:00,17.2,5.0,15.7,103.0,3.2,91.0,
2025-09-10 01:00:00,17.3,5.0,15.7,104.0,3.3,91.0,0.0
2025-09-10 01:10:00,17.2,5.0,15.7,105.0,3.3,91.0,
2025-09-10 01:20:00,17.1,7.0,15.7,110.0,2.9,91.0,
2025-09-10 01:30:00,17.1,7.0,15.8,112.0,2.7,92.0,
2025-09-10 01:40:00,17.0,7.0,15.6,109.0,2.1,91.0,
2025-09-10 01:50:00,16.9,7.0,15.6,105.0,2.0,92.0,
2025-09-10 02:00:00,17.1,7.0,15.7,98.0,1.8,91.0,0.0
2025-09-10 02:10:00,17.2,7.0,15.7,97.0,1.8,91.0,
2025-09-10 02:20:00,17.2,7.0,15.8,95.0,2.0,91.0,
2025-09-10 02:30:00,17.2,7.0,15.8,95.0,1.9,91.0,
2025-09-10 02:40:00,17.1,7.0,15.7,97.0,2.0,92.0,
2025-09-10 02:50:00,17.1,5.0,15.8,91.0,2.6,92.0,
2025-09-10 03:00:00,17.1,7.0,16.0,89.0,2.5,93.0,0.0
2025-09-10 03:10:00,17.0,7.0,16.0,88.0,2.5,94.0,
2025-09-10 03:20:00,17.1,7.0,16.0,93.0,2.7,94.0,
2025-09-10 03:30:00,16.9,7.0,15.9,96.0,2.4,94.0,
2025-09-10 03:40:00,16.9,7.0,16.0,93.0,2.4,95.0,
2025-09-10 03:50:00,17.0,7.0,16.0,92.0,2.0,94.0,
2025-09-10 04:00:00,17.0,7.0,15.9,100.0,2.2,93.0,0.0
2025-09-10 04:10:00,16.9,8.0,15.9,100.0,2.2,94.0,
2025-09-10 04:20:00,17.0,8.0,15.9,92.0,1.8,93.0,
2025-09-10 04:30:00,17.0,8.0,15.9,90.0,1.9,93.0,
2025-09-10 04:40:00,16.9,8.0,15.8,91.0,2.2,94.0,
2025-09-10 04:50:00,16.8,8.0,15.8,95.0,2.1,94.0,
2025-09-10 05:00:00,16.9,8.0,15.8,90.0,1.9,93.0,0.0
2025-09-10 05:10:00,16.8,8.0,15.7,85.0,2.1,93.0,
2025-09-10 05:20:00,16.8,8.0,15.7,89.0,2.3,93.0,
2025-09-10 05:30:00,16.8,8.0,15.7,94.0,2.2,93.0,
2025-09-10 05:40:00,16.7,8.0,15.6,96.0,1.8,93.0,
2025-09-10 05:50:00,16.8,8.0,15.6,100.0,1.5,93.0,
2025-09-10 06:00:00,16.8,8.0,15.5,93.0,1.5,92.0,0.0
2025-09-10 06:10:00,16.7,8.0,15.5,81.0,1.5,93.0,
2025-09-10 06:20:00,16.9,8.0,15.4,66.0,2.3,91.0,
2025-09-10 06:30:00,16.7,8.0,15.3,70.0,2.5,91.0,
2025-09-10 06:40:00,16.6,8.0,15.4,77.0,2.5,92.0,
2025-09-10 06:50:00,16.7,8.0,15.3,90.0,2.5,92.0,
2025-09-10 07:00:00,16.7,8.0,15.3,93.0,2.7,92.0,0.0
2025-09-10 07:10:00,16.7,8.0,15.4,89.0,2.9,92.0,
2025-09-10 07:20:00,16.8,8.0,15.5,90.0,2.9,92.0,
2025-09-10 07:30:00,16.9,7.0,15.5,97.0,2.5,92.0,
2025-09-10 07:40:00,16.9,7.0,15.6,90.0,2.3,92.0,
2025-09-10 07:50:00,17.0,7.0,15.6,95.0,2.2,92.0,
2025-09-10 08:00:00,17.1,7.0,15.7,95.0,2.2,91.0,0.0
2025-09-10 08:10:00,17.2,7.0,15.7,89.0,2.1,91.0,
2025-09-10 08:20:00,17.2,3.0,15.8,99.0,2.4,91.0,
2025-09-10 08:30:00,17.5,5.0,15.9,90.0,2.2,91.0,
2025-09-10 08:40:00,17.8,5.0,15.9,82.0,2.9,89.0,
2025-09-10 08:50:00,17.8,5.0,15.9,88.0,3.0,88.0,
2025-09-10 09:00:00,18.3,5.0,16.1,84.0,2.8,87.0,0.0
2025-09-10 09:10:00,18.6,3.0,15.6,84.0,3.3,83.0,
2025-09-10 09:20:00,18.2,1.0,15.8,93.0,3.2,86.0,
2025-09-10 09:30:00,18.6,3.0,16.1,107.0,2.8,85.0,
2025-09-10 09:40:00,18.8,5.0,15.8,104.0,3.9,83.0,
2025-09-10 09:50:00,18.7,5.0,15.7,100.0,3.5,83.0,
2025-09-10 10:00:00,18.7,5.0,16.0,108.0,4.1,85.0,0.0
2025-09-10 10:10:00,18.8,5.0,16.1,110.0,3.9,84.0,
2025-09-10 10:20:00,19.0,7.0,16.3,108.0,3.5,85.0,
2025-09-10 10:30:00,19.3,7.0,16.1,106.0,2.5,82.0,
2025-09-10 10:40:00,19.6,5.0,16.3,110.0,3.0,81.0,
2025-09-10 10:50:00,19.6,5.0,16.1,104.0,3.6,80.0,
2025-09-10 11:00:00,19.3,5.0,16.1,110.0,4.0,81.0,0.0
2025-09-10 11:10:00,19.2,7.0,15.7,106.0,3.7,80.0,
2025-09-10 11:20:00,19.4,7.0,16.1,106.0,3.2,81.0,
2025-09-10 11:30:00,19.2,7.0,16.0,99.0,2.7,82.0,
2025-09-10 11:40:00,19.4,7.0,16.0,103.0,3.4,81.0,
2025-09-10 11:50:00,19.3,7.0,15.9,106.0,3.8,81.0,
2025-09-10 12:00:00,19.4,7.0,16.0,95.0,2.7,81.0,0.0
