Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-04-24 00:00:00,4.5,-0.2,-1.2,,326.2,,,0.0,0.0
2025-04-24 00:01:00,5.6,-0.2,-1.1,,325.7,,,0.0,0.0
2025-04-24 00:02:00,4.3,-0.2,-1.0,,325.0,,,0.0,0.0
2025-04-24 00:03:00,5.8,0.0,-0.8,,324.6,,,0.0,0.0
2025-04-24 00:04:00,4.1,0.0,-0.8,,324.3,,,0.0,0.0
2025-04-24 00:05:00,4.8,0.0,-0.8,,324.4,,,0.0,0.0
2025-04-24 00:06:00,5.3,-0.1,-0.6,,324.7,,,0.0,0.0
2025-04-24 00:07:00,4.0,-0.1,-0.7,,325.4,,,0.0,0.1
2025-04-24 00:08:00,5.8,0.1,-0.5,,326.0,,,0.0,0.0
2025-04-24 00:09:00,5.1,0.1,-0.6,,326.1,,,0.0,0.0
2025-04-24 00:10:00,5.3,0.1,-0.5,,326.6,,,0.0,0.0
2025-04-24 00:11:00,4.6,-0.1,-0.7,,326.8,,,0.0,0.0
2025-04-24 00:12:00,4.2,-0.1,-0.7,,326.6,,,0.0,0.1
2025-04-24 00:13:00,5.1,-0.2,-0.9,,325.4,,,0.0,0.0
2025-04-24 00:14:00,3.9,-0.3,-1.0,,325.1,,,0.0,0.1
2025-04-24 00:15:00,5.3,-0.1,-0.7,,324.4,,,0.0,0.0
2025-04-24 00:16:00,4.7,-0.1,-0.7,,323.7,,,0.0,0.0
2025-04-24 00:17:00,4.5,0.1,-0.6,,325.8,,,0.0,0.0
2025-04-24 00:18:00,5.1,0.1,-0.5,,328.4,,,0.0,0.0
2025-04-24 00:19:00,4.3,0.1,-0.3,,328.7,,,0.0,0.0
2025-04-24 00:20:00,4.8,0.3,-0.4,,329.1,,,0.0,0.1
2025-04-24 00:21:00,5.4,0.0,-0.8,,329.9,,,0.0,0.0
2025-04-24 00:22:00,4.6,-0.1,-0.9,,331.5,,,0.0,0.0
2025-04-24 00:23:00,4.6,0.0,-0.6,,332.6,,,0.0,0.0
2025-04-24 00:24:00,4.3,0.1,-0.5,,332.8,,,0.0,0.0
2025-04-24 00:25:00,5.0,0.0,-0.5,,333.7,,,0.0,0.0
2025-04-24 00:26:00,3.5,-0.1,-0.9,,332.9,,,0.0,0.0
2025-04-24 00:27:00,4.1,-0.4,-1.2,,333.0,,,0.0,0.1
2025-04-24 00:28:00,4.9,-0.3,-1.1,,332.3,,,0.0,0.0
2025-04-24 00:29:00,4.1,-0.2,-1.1,,330.1,,,0.0,0.0
2025-04-24 00:30:00,4.6,-0.1,-1.2,,329.9,,,0.0,0.0
2025-04-24 00:31:00,4.9,0.0,-1.2,,330.9,,,0.0,0.0
2025-04-24 00:32:00,4.3,-0.1,-1.4,,330.2,,,0.0,0.0
2025-04-24 00:33:00,4.7,0.0,-1.1,,327.1,,,0.0,0.0
2025-04-24 00:34:00,4.5,-0.1,-1.2,,325.5,,,0.0,0.0
2025-04-24 00:35:00,4.6,-0.1,-1.2,,324.0,,,0.0,0.0
2025-04-24 00:36:00,5.7,0.2,-0.8,,324.5,,,0.0,0.0
2025-04-24 00:37:00,3.9,0.2,-0.6,,324.7,,,0.0,0.0
2025-04-24 00:38:00,5.0,0.2,-0.6,,325.0,,,0.0,0.0
2025-04-24 00:39:00,4.8,0.2,-0.7,,325.3,,,0.0,0.0
2025-04-24 00:40:00,4.7,0.2,-0.5,,325.5,,,0.0,0.1
2025-04-24 00:41:00,5.5,0.2,-0.4,,323.4,,,0.0,0.0
2025-04-24 00:42:00,4.2,0.1,-0.4,,326.3,,,0.0,0.1
2025-04-24 00:43:00,4.9,0.1,-0.6,,327.5,,,0.0,0.0
2025-04-24 00:44:00,4.2,0.1,-0.6,,331.6,,,0.0,0.0
2025-04-24 00:45:00,4.8,0.3,-0.4,,335.4,,,0.0,0.0
2025-04-24 00:46:00,4.3,0.2,-0.3,,337.7,,,0.0,0.0
2025-04-24 00:47:00,4.1,0.2,-0.6,,337.6,,,0.0,0.0
2025-04-24 00:48:00,5.0,0.1,-0.7,,338.2,,,0.0,0.0
2025-04-24 00:49:00,4.5,0.1,-0.6,,340.6,,,0.0,0.0
2025-04-24 00:50:00,4.9,0.2,-0.5,,340.9,,,0.0,0.0
2025-04-24 00:51:00,4.6,0.2,-0.5,,341.1,,,0.0,0.0
2025-04-24 00:52:00,3.8,0.1,-0.5,,341.1,,,0.0,0.0
2025-04-24 00:53:00,5.5,0.2,-0.2,,341.1,,,0.0,0.0
2025-04-24 00:54:00,4.0,-0.1,-0.5,,340.9,,,0.0,0.0
2025-04-24 00:55:00,4.4,0.0,-0.5,,340.6,,,0.0,0.1
2025-04-24 00:56:00,5.0,-0.2,-0.4,,340.3,,,0.0,0.0
2025-04-24 00:57:00,5.0,-0.3,-0.4,,340.1,,,0.0,0.1
2025-04-24 00:58:00,5.7,-0.5,-0.6,,339.2,,,0.0,0.0
2025-04-24 00:59:00,5.0,-0.5,-0.5,,338.8,,,0.0,0.0
2025-04-24 01:00:00,5.0,-0.6,-0.3,,338.9,,,0.0,0.0
2025-04-24 01:01:00,5.9,-0.6,-0.2,,338.7,,,0.0,0.0
2025-04-24 01:02:00,4.7,-0.5,-0.2,,338.2,,,0.0,0.0
2025-04-24 01:03:00,6.0,-0.4,0.0,,338.4,,,0.0,0.0
2025-04-24 01:04:00,5.5,-0.6,-0.1,,338.4,,,0.0,0.0
2025-04-24 01:05:00,4.8,-0.7,-0.5,,338.9,,,0.0,0.0
2025-04-24 01:06:00,5.5,-0.7,-0.4,,339.0,,,0.0,0.0
2025-04-24 01:07:00,3.9,-0.6,-0.4,,339.1,,,0.0,0.0
2025-04-24 01:08:00,5.0,-0.5,-0.1,,339.2,,,0.0,0.0
2025-04-24 01:09:00,5.2,-0.5,0.1,,339.2,,,0.0,0.0
2025-04-24 01:10:00,4.1,-0.5,0.1,,339.1,,,0.0,0.1
2025-04-24 01:11:00,5.8,-0.5,0.1,,339.2,,,0.0,0.0
2025-04-24 01:12:00,4.5,-0.8,-0.1,,339.0,,,0.0,0.0
2025-04-24 01:13:00,4.8,-0.8,0.2,,338.7,,,0.0,0.0
2025-04-24 01:14:00,5.5,-1.0,0.3,,338.5,,,0.0,0.0
2025-04-24 01:15:00,5.0,-1.3,0.1,,338.2,,,0.0,0.0
2025-04-24 01:16:00,5.8,-1.4,0.4,,338.1,,,0.0,0.0
2025-04-24 01:17:00,5.4,-1.6,0.0,,337.6,,,0.0,0.0
2025-04-24 01:18:00,4.8,-1.4,0.1,,337.4,,,0.0,0.1
2025-04-24 01:19:00,6.8,-1.4,0.1,,337.2,,,0.0,0.0
2025-04-24 01:20:00,5.5,-1.7,-0.1,,336.8,,,0.0,0.0
2025-04-24 01:21:00,5.4,-1.8,-0.2,,336.5,,,0.0,0.0
2025-04-24 01:22:00,6.9,-2.0,-0.1,,336.2,,,0.0,0.0
2025-04-24 01:23:00,5.3,-1.8,-0.2,,336.1,,,0.0,0.0
2025-04-24 01:24:00,5.9,-1.7,-0.1,,335.8,,,0.0,0.1
2025-04-24 01:25:00,6.4,-1.6,0.0,,335.8,,,0.0,0.0
2025-04-24 01:26:00,5.3,-1.7,-0.3,,335.4,,,0.0,0.0
2025-04-24 01:27:00,5.6,-1.5,-0.3,,335.2,,,0.0,0.0
2025-04-24 01:28:00,5.3,-1.4,-0.2,,334.9,,,0.0,0.0
2025-04-24 01:29:00,4.8,-1.2,-0.1,,334.9,,,0.0,0.0
2025-04-24 01:30:00,6.2,-1.2,-0.1,,334.8,,,0.0,0.0
2025-04-24 01:31:00,4.9,-1.1,-0.2,,334.5,,,0.0,0.0
2025-04-24 01:32:00,4.6,-1.1,-0.1,,334.5,,,0.0,0.1
2025-04-24 01:33:00,5.7,-0.9,0.0,,334.6,,,0.0,0.0
2025-04-24 01:34:00,5.6,-1.0,-0.2,,334.4,,,0.0,0.0
2025-04-24 01:35:00,4.9,-1.0,-0.4,,334.4,,,0.0,0.0
2025-04-24 01:36:00,6.2,-1.0,-0.2,,334.4,,,0.0,0.0
2025-04-24 01:37:00,5.8,-1.2,-0.4,,334.1,,,0.0,0.0
2025-04-24 01:38:00,5.4,-1.2,-0.3,,334.0,,,0.0,0.1
2025-04-24 01:39:00,5.8,-1.3,-0.5,,333.8,,,0.0,0.0
2025-04-24 01:40:00,5.4,-1.5,-0.6,,333.7,,,0.0,0.0
2025-04-24 01:41:00,4.6,-1.5,-0.7,,333.7,,,0.0,0.0
2025-04-24 01:42:00,5.0,-1.4,-0.9,,333.4,,,0.0,0.0
2025-04-24 01:43:00,4.5,-1.4,-0.4,,333.3,,,0.0,0.0
2025-04-24 01:44:00,5.0,-2.0,-0.7,,333.1,,,0.0,0.1
2025-04-24 01:45:00,6.3,-2.6,-0.8,,332.5,,,0.0,0.0
2025-04-24 01:46:00,5.9,-2.9,-1.2,,332.3,,,0.0,0.0
2025-04-24 01:47:00,4.6,-2.9,-1.1,,332.1,,,0.0,0.0
2025-04-24 01:48:00,5.8,-3.1,-0.8,,332.0,,,0.0,0.0
2025-04-24 01:49:00,6.5,-3.1,-1.3,,331.7,,,0.0,0.0
2025-04-24 01:50:00,4.7,-3.0,-1.3,,331.5,,,0.0,0.0
2025-04-24 01:51:00,5.7,-2.5,-0.8,,331.5,,,0.0,0.0
2025-04-24 01:52:00,5.9,-2.3,-0.8,,331.1,,,0.0,0.0
2025-04-24 01:53:00,4.6,-2.1,-0.6,,330.6,,,0.0,0.0
2025-04-24 01:54:00,5.3,-2.1,-0.8,,330.2,,,0.0,0.1
2025-04-24 01:55:00,4.8,-2.0,-0.8,,330.1,,,0.0,0.0
2025-04-24 01:56:00,5.4,-1.9,-0.8,,329.6,,,0.0,0.0
2025-04-24 01:57:00,4.9,-1.9,-0.8,,328.3,,,0.0,0.0
2025-04-24 01:58:00,6.4,-1.6,-0.4,,327.4,,,0.0,0.0
2025-04-24 01:59:00,6.3,-1.7,-0.6,,326.7,,,0.0,0.0
2025-04-24 02:00:00,4.2,-1.8,-0.7,,325.6,,,0.0,0.1
2025-04-24 02:01:00,6.5,-1.5,-0.5,,323.7,,,0.0,0.0
2025-04-24 02:02:00,5.7,-1.5,-0.6,,320.3,,,0.0,0.0
2025-04-24 02:03:00,4.4,-1.6,-0.7,,317.1,,,0.0,0.0
2025-04-24 02:04:00,5.7,-1.8,-0.8,,314.9,,,0.0,0.1
2025-04-24 02:05:00,5.9,-2.2,-1.0,,314.4,,,0.0,0.0
2025-04-24 02:06:00,5.2,-2.7,-0.7,,314.9,,,0.0,0.0
2025-04-24 02:07:00,6.1,-2.9,-0.8,,315.0,,,0.0,0.0
2025-04-24 02:08:00,6.2,-3.2,-1.2,,315.2,,,0.0,0.0
2025-04-24 02:09:00,6.4,-3.0,-1.2,,316.7,,,0.0,0.0
2025-04-24 02:10:00,5.2,-2.7,-1.5,,318.2,,,0.0,0.1
2025-04-24 02:11:00,6.0,-2.4,-1.6,,318.7,,,0.0,0.0
2025-04-24 02:12:00,5.7,-2.2,-1.6,,318.5,,,0.0,0.0
2025-04-24 02:13:00,5.0,-2.0,-1.5,,317.8,,,0.0,0.0
2025-04-24 02:14:00,4.8,-2.0,-1.6,,317.2,,,0.0,0.1
2025-04-24 02:15:00,5.8,-1.9,-1.5,,317.1,,,0.0,0.0
2025-04-24 02:16:00,5.3,-1.5,-1.1,,317.1,,,0.0,0.0
2025-04-24 02:17:00,4.7,-1.4,-1.2,,316.4,,,0.0,0.0
2025-04-24 02:18:00,4.2,-1.1,-1.0,,314.8,,,0.0,0.1
2025-04-24 02:19:00,5.4,-1.0,-1.2,,311.5,,,0.0,0.0
2025-04-24 02:20:00,4.5,-1.0,-1.3,,306.5,,,0.0,0.0
2025-04-24 02:21:00,4.5,-0.8,-1.3,,300.8,,,0.0,0.0
2025-04-24 02:22:00,5.4,-1.0,-1.9,,297.0,,,0.0,0.0
2025-04-24 02:23:00,5.5,-1.0,-1.8,,298.0,,,0.0,0.0
2025-04-24 02:24:00,4.2,-1.0,-1.7,,299.7,,,0.0,0.1
2025-04-24 02:25:00,5.4,-1.1,-1.7,,302.6,,,0.0,0.0
2025-04-24 02:26:00,6.1,-1.3,-2.0,,311.2,,,0.0,0.0
2025-04-24 02:27:00,5.8,-1.4,-1.7,,319.2,,,0.0,0.0
2025-04-24 02:28:00,4.6,-1.4,-1.6,,318.3,,,0.0,0.1
2025-04-24 02:29:00,5.3,-1.5,-1.8,,311.7,,,0.0,0.0
2025-04-24 02:30:00,6.2,-1.7,-1.8,,311.6,,,0.0,0.0
2025-04-24 02:31:00,4.7,-1.7,-1.9,,315.9,,,0.0,0.0
2025-04-24 02:32:00,5.1,-1.7,-1.9,,319.9,,,0.0,0.0
2025-04-24 02:33:00,5.4,-1.8,-2.0,,323.0,,,0.0,0.0
2025-04-24 02:34:00,4.7,-1.8,-2.1,,324.3,,,0.0,0.0
2025-04-24 02:35:00,4.8,-1.8,-2.0,,323.0,,,0.0,0.0
2025-04-24 02:36:00,5.3,-1.4,-1.3,,323.5,,,0.0,0.0
2025-04-24 02:37:00,5.5,-1.5,-1.2,,322.6,,,0.0,0.0
2025-04-24 02:38:00,4.6,-1.7,-1.4,,317.9,,,0.0,0.0
2025-04-24 02:39:00,4.9,-1.8,-1.5,,318.8,,,0.0,0.1
2025-04-24 02:40:00,5.7,-1.7,-1.4,,321.1,,,0.0,0.0
2025-04-24 02:41:00,4.8,-1.7,-1.4,,320.5,,,0.0,0.0
2025-04-24 02:42:00,4.8,-1.3,-1.0,,315.3,,,0.0,0.0
2025-04-24 02:43:00,4.5,-1.3,-0.9,,314.6,,,0.0,0.0
2025-04-24 02:44:00,5.7,-1.5,-1.2,,317.4,,,0.0,0.0
2025-04-24 02:45:00,5.3,-1.9,-1.5,,316.6,,,0.0,0.0
2025-04-24 02:46:00,5.2,-1.9,-1.6,,313.6,,,0.0,0.1
2025-04-24 02:47:00,6.1,-1.7,-1.4,,311.5,,,0.0,0.0
2025-04-24 02:48:00,5.3,-1.7,-1.4,,309.4,,,0.0,0.0
2025-04-24 02:49:00,5.0,-1.5,-1.4,,311.3,,,0.0,0.0
2025-04-24 02:50:00,5.0,-1.7,-1.7,,311.8,,,0.0,0.0
2025-04-24 02:51:00,5.9,-1.1,-1.0,,312.9,,,0.0,0.0
2025-04-24 02:52:00,5.8,-0.9,-1.0,,312.6,,,0.0,0.0
2025-04-24 02:53:00,4.4,-0.9,-0.9,,311.3,,,0.0,0.0
2025-04-24 02:54:00,5.0,-0.7,-0.9,,313.6,,,0.0,0.0
2025-04-24 02:55:00,6.3,-0.7,-1.0,,315.1,,,0.0,0.0
2025-04-24 02:56:00,4.7,-0.6,-0.8,,317.0,,,0.0,0.0
2025-04-24 02:57:00,4.6,-0.6,-0.8,,319.5,,,0.0,0.1
2025-04-24 02:58:00,5.0,-0.5,-0.8,,320.3,,,0.0,0.0
2025-04-24 02:59:00,5.7,-0.5,-1.0,,320.5,,,0.0,0.0
2025-04-24 03:00:00,4.5,-0.5,-0.9,,320.0,,,0.0,0.0
2025-04-24 03:01:00,4.4,-0.4,-0.8,,318.7,,,0.0,0.0
2025-04-24 03:02:00,5.4,-0.4,-0.8,,317.4,,,0.0,0.0
2025-04-24 03:03:00,5.7,-0.3,-0.8,,316.6,,,0.0,0.0
2025-04-24 03:04:00,4.2,-0.3,-0.8,,314.7,,,0.0,0.0
2025-04-24 03:05:00,4.5,-0.3,-0.9,,312.2,,,0.0,0.0
2025-04-24 03:06:00,5.3,-0.1,-0.6,,309.9,,,0.0,0.0
2025-04-24 03:07:00,4.7,-0.3,-0.9,,307.4,,,0.0,0.0
2025-04-24 03:08:00,5.0,-0.3,-0.9,,305.5,,,0.0,0.0
2025-04-24 03:09:00,5.1,-0.2,-0.7,,304.6,,,0.0,0.0
2025-04-24 03:10:00,5.7,-0.1,-0.7,,303.4,,,0.0,0.0
2025-04-24 03:11:00,5.2,-0.1,-0.6,,302.2,,,0.0,0.0
2025-04-24 03:12:00,4.3,-0.2,-0.6,,301.3,,,0.0,0.0
2025-04-24 03:13:00,5.0,-0.3,-0.8,,300.9,,,0.0,0.0
2025-04-24 03:14:00,5.4,-0.5,-1.1,,300.8,,,0.0,0.0
2025-04-24 03:15:00,5.4,-0.6,-1.1,,301.4,,,0.0,0.0
2025-04-24 03:16:00,5.0,-0.5,-1.0,,302.1,,,0.0,0.0
2025-04-24 03:17:00,5.1,-0.5,-1.0,,302.7,,,0.0,0.0
2025-04-24 03:18:00,5.3,-0.4,-0.9,,303.0,,,0.0,0.0
2025-04-24 03:19:00,4.7,-0.4,-0.8,,303.3,,,0.0,0.0
2025-04-24 03:20:00,4.3,-0.4,-0.9,,304.1,,,0.0,0.0
2025-04-24 03:21:00,5.2,-0.3,-0.8,,305.7,,,0.0,0.0
2025-04-24 03:22:00,5.9,-0.3,-0.7,,306.8,,,0.0,0.0
2025-04-24 03:23:00,4.3,-0.3,-0.7,,307.6,,,0.0,0.0
2025-04-24 03:24:00,5.1,-0.3,-0.8,,307.9,,,0.0,0.0
2025-04-24 03:25:00,5.8,-0.4,-0.9,,308.3,,,0.0,0.0
2025-04-24 03:26:00,4.9,-0.3,-0.9,,308.9,,,0.0,0.0
2025-04-24 03:27:00,4.2,-0.3,-0.8,,309.5,,,0.0,0.0
2025-04-24 03:28:00,4.8,-0.2,-0.6,,309.8,,,0.0,0.0
2025-04-24 03:29:00,4.8,-0.1,-0.3,,310.2,,,0.0,0.0
2025-04-24 03:30:00,4.9,-0.3,-0.7,,310.2,,,0.0,0.0
2025-04-24 03:31:00,4.4,-0.2,-0.7,,310.8,,,0.0,0.0
2025-04-24 03:32:00,5.4,-0.2,-0.7,,311.2,,,0.0,0.0
2025-04-24 03:33:00,5.4,-0.3,-0.6,,311.4,,,0.0,0.0
2025-04-24 03:34:00,4.4,-0.3,-0.8,,311.5,,,0.0,0.0
2025-04-24 03:35:00,4.3,-0.3,-0.9,,311.4,,,0.0,0.0
2025-04-24 03:36:00,4.0,-0.3,-1.0,,311.3,,,0.0,0.0
2025-04-24 03:37:00,5.7,-0.5,-0.9,,311.2,,,0.0,0.1
2025-04-24 03:38:00,4.4,-0.4,-0.9,,311.3,,,0.0,0.0
2025-04-24 03:39:00,4.6,-0.4,-1.0,,311.3,,,0.0,0.0
2025-04-24 03:40:00,5.0,-0.5,-1.1,,311.4,,,0.0,0.0
2025-04-24 03:41:00,5.5,-0.7,-1.4,,311.3,,,0.0,0.0
2025-04-24 03:42:00,4.4,-0.7,-1.3,,311.2,,,0.0,0.0
2025-04-24 03:43:00,4.2,-0.6,-1.2,,311.2,,,0.0,0.0
2025-04-24 03:44:00,5.4,-0.6,-1.3,,311.1,,,0.0,0.0
2025-04-24 03:45:00,5.4,-0.6,-1.4,,310.9,,,0.0,0.0
2025-04-24 03:46:00,4.5,-0.6,-1.2,,311.1,,,0.0,0.0
2025-04-24 03:47:00,3.8,-0.4,-1.2,,311.4,,,0.0,0.0
2025-04-24 03:48:00,5.7,-0.6,-1.4,,311.3,,,0.0,0.0
2025-04-24 03:49:00,5.2,-0.6,-1.4,,311.5,,,0.0,0.0
2025-04-24 03:50:00,3.6,-0.6,-1.4,,311.5,,,0.0,0.0
2025-04-24 03:51:00,4.5,-0.3,-0.7,,312.0,,,0.0,0.0
2025-04-24 03:52:00,5.3,-0.3,-0.8,,312.1,,,0.0,0.0
2025-04-24 03:53:00,5.4,-0.2,-0.7,,312.5,,,0.0,0.0
2025-04-24 03:54:00,4.6,-0.2,-0.8,,312.7,,,0.0,0.0
2025-04-24 03:55:00,4.5,-0.2,-0.8,,312.9,,,0.0,0.0
2025-04-24 03:56:00,5.6,-0.3,-0.7,,313.1,,,0.0,0.0
2025-04-24 03:57:00,4.8,-0.2,-0.8,,313.3,,,0.0,0.0
2025-04-24 03:58:00,4.0,-0.2,-0.9,,313.5,,,0.0,0.0
2025-04-24 03:59:00,4.2,-0.1,-0.8,,313.4,,,0.0,0.0
2025-04-24 04:00:00,5.1,-0.1,-0.8,,313.5,,,0.0,0.0
2025-04-24 04:01:00,5.4,0.1,-0.5,,313.8,,,0.0,0.0
2025-04-24 04:02:00,4.9,0.0,-0.4,,313.9,,,0.0,0.0
2025-04-24 04:03:00,4.1,-0.2,-0.8,,314.0,,,0.0,0.0
2025-04-24 04:04:00,3.9,-0.1,-0.6,,314.2,,,0.0,0.0
2025-04-24 04:05:00,5.7,0.0,-0.6,,314.3,,,0.0,0.0
2025-04-24 04:06:00,5.3,-0.2,-0.6,,314.3,,,0.0,0.0
2025-04-24 04:07:00,4.2,-0.2,-0.8,,314.3,,,0.0,0.0
2025-04-24 04:08:00,4.5,-0.1,-0.6,,314.4,,,0.0,0.0
2025-04-24 04:09:00,5.9,-0.2,-0.8,,314.2,,,0.0,0.0
2025-04-24 04:10:00,4.5,0.0,-0.7,,314.3,,,0.0,0.0
2025-04-24 04:11:00,4.5,-0.1,-0.6,,314.3,,,0.0,0.0
2025-04-24 04:12:00,4.0,-0.1,-0.7,,314.3,,,0.0,0.0
