Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-29 00:00:00,6.5,8.0,6.3,238.0,5.6,98.0,0.2
2025-04-29 00:10:00,6.5,7.0,6.3,242.0,4.9,98.0,
2025-04-29 00:20:00,6.6,8.0,6.3,244.0,4.3,98.0,
2025-04-29 00:30:00,6.6,8.0,6.4,247.0,3.5,99.0,
2025-04-29 00:40:00,6.6,8.0,6.4,240.0,3.8,99.0,
2025-04-29 00:50:00,6.7,8.0,6.5,238.0,4.2,99.0,
2025-04-29 01:00:00,6.7,8.0,6.5,238.0,4.3,99.0,0.0
2025-04-29 01:10:00,6.7,8.0,6.6,236.0,4.6,99.0,
2025-04-29 01:20:00,6.8,8.0,6.6,248.0,3.7,99.0,
2025-04-29 01:30:00,6.8,8.0,6.6,255.0,2.7,99.0,
2025-04-29 01:40:00,6.8,8.0,6.7,248.0,3.3,99.0,
2025-04-29 01:50:00,6.9,8.0,6.8,259.0,3.4,99.0,
2025-04-29 02:00:00,7.0,8.0,6.9,268.0,3.8,99.0,0.0
2025-04-29 02:10:00,7.1,8.0,6.9,269.0,4.3,99.0,
2025-04-29 02:20:00,7.1,8.0,7.0,267.0,4.4,99.0,
2025-04-29 02:30:00,7.2,7.0,7.1,262.0,4.5,99.0,
2025-04-29 02:40:00,7.3,7.0,7.2,270.0,4.2,99.0,
2025-04-29 02:50:00,7.5,7.0,7.3,265.0,4.1,99.0,
2025-04-29 03:00:00,7.5,8.0,7.4,268.0,4.3,99.0,0.2
2025-04-29 03:10:00,7.7,8.0,7.6,275.0,4.5,99.0,
2025-04-29 03:20:00,7.9,8.0,7.7,277.0,4.8,99.0,
2025-04-29 03:30:00,8.2,8.0,7.9,275.0,5.0,98.0,
2025-04-29 03:40:00,8.4,7.0,7.8,283.0,5.2,96.0,
2025-04-29 03:50:00,8.3,7.0,7.6,287.0,5.3,95.0,
2025-04-29 04:00:00,8.2,7.0,7.3,284.0,6.0,94.0,0.0
2025-04-29 04:10:00,8.2,7.0,7.4,282.0,5.1,95.0,
2025-04-29 04:20:00,8.2,7.0,7.2,285.0,6.0,93.0,
2025-04-29 04:30:00,8.0,8.0,6.5,290.0,6.7,90.0,
2025-04-29 04:40:00,7.5,7.0,5.6,292.0,7.5,88.0,
2025-04-29 04:50:00,7.1,7.0,5.2,299.0,6.1,88.0,
2025-04-29 05:00:00,6.9,7.0,4.8,295.0,6.6,86.0,0.0
2025-04-29 05:10:00,6.8,7.0,4.8,296.0,6.7,87.0,
2025-04-29 05:20:00,6.7,7.0,4.8,295.0,6.5,88.0,
2025-04-29 05:30:00,6.7,8.0,4.9,294.0,6.0,89.0,
2025-04-29 05:40:00,6.5,8.0,5.1,289.0,5.9,91.0,
2025-04-29 05:50:00,6.4,8.0,5.3,293.0,6.8,93.0,
2025-04-29 06:00:00,6.4,8.0,5.3,296.0,5.7,93.0,0.0
2025-04-29 06:10:00,6.4,8.0,5.5,293.0,6.3,94.0,
2025-04-29 06:20:00,6.6,8.0,5.4,295.0,6.0,92.0,
2025-04-29 06:30:00,6.5,7.0,5.5,299.0,6.7,94.0,
2025-04-29 06:40:00,6.6,7.0,5.5,302.0,6.7,92.0,
2025-04-29 06:50:00,6.8,7.0,5.4,305.0,7.0,91.0,
2025-04-29 07:00:00,7.0,8.0,5.2,305.0,6.7,88.0,0.0
2025-04-29 07:10:00,7.1,8.0,5.3,307.0,6.4,89.0,
2025-04-29 07:20:00,7.1,8.0,5.2,308.0,6.7,87.0,
2025-04-29 07:30:00,7.2,8.0,5.3,306.0,7.6,88.0,
2025-04-29 07:40:00,7.3,8.0,5.2,307.0,5.9,87.0,
2025-04-29 07:50:00,7.5,8.0,5.3,305.0,6.3,86.0,
2025-04-29 08:00:00,7.5,8.0,5.5,307.0,6.2,87.0,0.0
2025-04-29 08:10:00,7.5,8.0,5.4,310.0,7.3,86.0,
2025-04-29 08:20:00,7.7,8.0,5.4,307.0,6.6,86.0,
2025-04-29 08:30:00,7.9,8.0,5.5,311.0,6.0,85.0,
2025-04-29 08:40:00,8.2,8.0,5.9,313.0,6.5,86.0,
2025-04-29 08:50:00,8.6,7.0,5.7,318.0,6.2,82.0,
2025-04-29 09:00:00,9.0,7.0,6.0,315.0,5.4,82.0,0.0
2025-04-29 09:10:00,9.9,5.0,6.4,316.0,5.6,79.0,
2025-04-29 09:20:00,9.7,7.0,6.3,311.0,6.3,79.0,
2025-04-29 09:30:00,10.5,5.0,6.4,304.0,6.1,76.0,
2025-04-29 09:40:00,10.4,5.0,5.8,306.0,7.2,73.0,
2025-04-29 09:50:00,10.1,3.0,6.3,305.0,5.9,77.0,
2025-04-29 10:00:00,10.0,3.0,6.0,303.0,5.3,76.0,0.0
2025-04-29 10:10:00,10.5,3.0,5.9,306.0,5.2,73.0,
2025-04-29 10:20:00,10.6,5.0,6.1,313.0,6.1,74.0,
2025-04-29 10:30:00,10.7,5.0,6.3,304.0,5.5,74.0,
2025-04-29 10:40:00,10.6,7.0,6.2,306.0,7.4,74.0,
2025-04-29 10:50:00,10.6,5.0,5.7,309.0,6.0,72.0,
2025-04-29 11:00:00,10.8,3.0,5.4,322.0,6.5,70.0,0.0
2025-04-29 11:10:00,11.5,1.0,5.6,327.0,5.3,67.0,
2025-04-29 11:20:00,12.0,1.0,6.0,324.0,5.6,67.0,
2025-04-29 11:30:00,12.3,1.0,5.9,310.0,6.1,65.0,
