Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-06-03 02:27:00,4.0,-0.8,-2.2,,297.4,,,0.0,0.0
2025-06-03 02:28:00,4.3,-0.7,-2.0,,297.7,,,0.0,0.0
2025-06-03 02:29:00,3.8,-0.5,-1.9,,298.2,,,0.0,0.0
2025-06-03 02:30:00,4.7,-0.6,-1.9,,298.7,,,0.0,0.0
2025-06-03 02:31:00,4.3,-0.6,-2.0,,299.4,,,0.0,0.0
2025-06-03 02:32:00,3.5,-0.5,-2.1,,300.2,,,0.0,0.0
2025-06-03 02:33:00,3.9,-0.5,-1.9,,301.1,,,0.0,0.0
2025-06-03 02:34:00,3.9,-0.5,-2.0,,301.8,,,0.0,0.0
2025-06-03 02:35:00,3.7,-0.5,-2.0,,302.7,,,0.0,0.0
2025-06-03 02:36:00,5.1,-0.6,-2.0,,303.6,,,0.0,0.0
2025-06-03 02:37:00,4.1,-0.3,-1.5,,304.5,,,0.0,0.0
2025-06-03 02:38:00,4.4,-0.3,-1.4,,305.1,,,0.0,0.0
2025-06-03 02:39:00,4.2,-0.2,-1.3,,305.6,,,0.0,0.0
2025-06-03 02:40:00,3.8,-0.2,-1.4,,306.0,,,0.0,0.0
2025-06-03 02:41:00,4.3,-0.2,-1.4,,306.3,,,0.0,0.0
2025-06-03 02:42:00,4.3,-0.1,-1.2,,306.7,,,0.0,0.0
2025-06-03 02:43:00,4.0,0.0,-1.1,,306.8,,,0.0,0.0
2025-06-03 02:44:00,3.7,-0.1,-1.2,,306.8,,,0.0,0.0
2025-06-03 02:45:00,3.2,0.1,-1.1,,306.8,,,0.0,0.0
2025-06-03 02:46:00,3.5,0.0,-1.2,,306.7,,,0.0,0.0
2025-06-03 02:47:00,3.9,0.0,-1.5,,306.5,,,0.0,0.0
2025-06-03 02:48:00,3.1,0.1,-1.3,,306.2,,,0.0,0.0
2025-06-03 02:49:00,4.0,0.1,-1.1,,306.3,,,0.0,0.0
2025-06-03 02:50:00,3.3,0.2,-1.0,,306.4,,,0.0,0.0
2025-06-03 02:51:00,4.2,0.1,-1.3,,306.2,,,0.0,0.0
2025-06-03 02:52:00,4.4,0.1,-1.3,,306.3,,,0.0,0.0
2025-06-03 02:53:00,4.0,0.2,-1.2,,306.3,,,0.0,0.0
2025-06-03 02:54:00,4.2,0.1,-1.3,,306.0,,,0.0,0.0
2025-06-03 02:55:00,4.4,0.1,-1.3,,305.9,,,0.0,0.0
2025-06-03 02:56:00,3.9,0.1,-1.1,,305.9,,,0.0,0.0
2025-06-03 02:57:00,3.8,0.1,-1.2,,306.0,,,0.0,0.0
2025-06-03 02:58:00,4.4,0.0,-1.3,,306.1,,,0.0,0.0
2025-06-03 02:59:00,4.3,0.1,-1.2,,306.5,,,0.0,0.0
2025-06-03 03:00:00,3.6,0.1,-1.1,,306.6,,,0.0,0.0
2025-06-03 03:01:00,3.8,0.0,-1.2,,306.8,,,0.0,0.0
2025-06-03 03:02:00,4.2,-0.1,-1.3,,306.9,,,0.0,0.0
2025-06-03 03:03:00,4.5,0.0,-1.3,,307.1,,,0.0,0.0
2025-06-03 03:04:00,4.4,0.1,-1.2,,307.2,,,0.0,0.0
2025-06-03 03:05:00,3.8,-0.1,-1.4,,307.2,,,0.0,0.0
2025-06-03 03:06:00,3.9,-0.2,-1.4,,306.9,,,0.0,0.0
2025-06-03 03:07:00,4.1,-0.2,-1.7,,306.9,,,0.0,0.0
2025-06-03 03:08:00,3.2,-0.3,-1.8,,306.7,,,0.0,0.0
2025-06-03 03:09:00,4.5,-0.2,-1.5,,306.3,,,0.0,0.0
2025-06-03 03:10:00,3.6,-0.4,-1.6,,305.9,,,0.0,0.0
2025-06-03 03:11:00,4.0,-0.5,-1.6,,305.5,,,0.0,0.0
2025-06-03 03:12:00,3.8,-0.3,-1.5,,305.2,,,0.0,0.0
2025-06-03 03:13:00,4.1,-0.2,-1.3,,305.0,,,0.0,0.0
2025-06-03 03:14:00,5.0,-0.1,-1.3,,304.6,,,0.0,0.0
2025-06-03 03:15:00,3.8,-0.2,-1.3,,304.3,,,0.0,0.0
2025-06-03 03:16:00,3.5,-0.1,-1.1,,304.3,,,0.0,0.0
2025-06-03 03:17:00,4.6,-0.3,-1.1,,304.0,,,0.0,0.0
2025-06-03 03:18:00,4.2,-0.3,-1.2,,303.9,,,0.0,0.0
2025-06-03 03:19:00,4.4,-0.5,-1.6,,303.6,,,0.0,0.0
2025-06-03 03:20:00,4.4,-0.4,-1.2,,303.6,,,0.0,0.0
2025-06-03 03:21:00,4.2,-0.3,-1.2,,303.6,,,0.0,0.0
2025-06-03 03:22:00,4.7,-0.6,-1.6,,303.2,,,0.0,0.0
2025-06-03 03:23:00,4.6,-0.6,-1.6,,303.0,,,0.0,0.0
2025-06-03 03:24:00,4.4,-0.6,-1.7,,302.9,,,0.0,0.0
2025-06-03 03:25:00,4.1,-0.6,-1.5,,302.9,,,0.0,0.0
2025-06-03 03:26:00,4.5,-0.8,-1.8,,302.6,,,0.0,0.0
2025-06-03 03:27:00,4.7,-0.7,-1.8,,302.5,,,0.0,0.0
2025-06-03 03:28:00,4.0,-0.9,-1.9,,302.5,,,0.0,0.0
2025-06-03 03:29:00,4.5,-1.0,-1.8,,302.4,,,0.0,0.0
2025-06-03 03:30:00,3.9,-1.0,-1.9,,302.4,,,0.0,0.0
2025-06-03 03:31:00,4.4,-0.9,-1.9,,302.3,,,0.0,0.0
2025-06-03 03:32:00,4.7,-0.9,-1.8,,302.6,,,0.0,0.0
2025-06-03 03:33:00,4.5,-0.9,-1.7,,302.8,,,0.0,0.0
2025-06-03 03:34:00,4.8,-1.0,-1.7,,303.3,,,0.0,0.0
2025-06-03 03:35:00,4.5,-0.8,-1.3,,303.7,,,0.0,0.0
2025-06-03 03:36:00,5.2,-0.9,-1.3,,304.2,,,0.0,0.0
2025-06-03 03:37:00,5.7,-0.5,-0.5,,305.2,,,0.0,0.0
2025-06-03 03:38:00,5.1,-0.4,-0.3,,306.0,,,0.0,0.0
2025-06-03 03:39:00,5.3,-0.3,-0.2,,307.3,,,0.0,0.0
2025-06-03 03:40:00,5.8,-0.5,-0.5,,308.5,,,0.0,0.0
2025-06-03 03:41:00,5.4,-0.5,-0.2,,310.0,,,0.0,0.0
2025-06-03 03:42:00,5.2,-0.5,-0.2,,312.1,,,0.0,0.0
2025-06-03 03:43:00,5.7,-0.3,0.3,,314.9,,,0.0,0.0
2025-06-03 03:44:00,6.8,-0.3,0.4,,318.7,,,0.0,0.0
2025-06-03 03:45:00,6.3,-0.2,0.6,,323.7,,,0.0,0.0
2025-06-03 03:46:00,7.0,-0.2,0.7,,329.1,,,0.0,0.0
2025-06-03 03:47:00,6.0,-0.3,0.3,,333.3,,,0.0,0.0
2025-06-03 03:48:00,5.4,-0.1,0.7,,336.9,,,0.0,0.0
2025-06-03 03:49:00,5.7,-0.1,0.4,,339.2,,,0.0,0.0
2025-06-03 03:50:00,6.5,0.0,0.7,,341.2,,,0.0,0.0
2025-06-03 03:51:00,6.6,0.1,0.4,,342.9,,,0.0,0.0
2025-06-03 03:52:00,4.5,0.3,0.6,,344.4,,,0.0,0.0
2025-06-03 03:53:00,4.8,0.4,0.5,,346.1,,,0.0,0.0
2025-06-03 03:54:00,5.0,0.5,0.8,,347.9,,,0.0,0.0
2025-06-03 03:55:00,5.2,0.5,0.9,,349.5,,,0.0,0.0
2025-06-03 03:56:00,5.4,0.4,0.9,,349.7,,,0.0,0.0
2025-06-03 03:57:00,5.1,0.3,0.9,,349.1,,,0.0,0.0
2025-06-03 03:58:00,5.4,0.2,0.7,,348.3,,,0.0,0.0
2025-06-03 03:59:00,5.2,0.2,0.9,,347.0,,,0.0,0.0
2025-06-03 04:00:00,5.8,0.1,0.9,,345.5,,,0.0,0.0
2025-06-03 04:01:00,5.7,0.3,1.3,,344.0,,,0.0,0.0
2025-06-03 04:02:00,6.3,0.4,1.6,,342.6,,,0.0,0.0
2025-06-03 04:03:00,5.1,0.2,1.6,,341.1,,,0.0,0.0
2025-06-03 04:04:00,6.2,0.3,1.9,,339.9,,,0.0,0.0
2025-06-03 04:05:00,6.1,0.1,1.7,,338.2,,,0.0,0.0
2025-06-03 04:06:00,6.6,0.1,1.7,,336.3,,,0.0,0.0
2025-06-03 04:07:00,6.4,0.2,2.0,,333.9,,,0.0,0.0
2025-06-03 04:08:00,6.4,0.2,2.1,,331.0,,,0.0,0.0
2025-06-03 04:09:00,6.4,0.1,2.1,,327.2,,,0.0,0.0
2025-06-03 04:10:00,6.8,0.0,2.2,,323.1,,,0.0,0.0
2025-06-03 04:11:00,7.2,0.5,2.4,,319.5,,,0.0,0.0
2025-06-03 04:12:00,7.2,0.9,2.7,,316.7,,,0.0,0.0
2025-06-03 04:13:00,8.0,1.6,3.1,,315.5,,,0.0,0.0
2025-06-03 04:14:00,8.2,2.2,3.5,,315.1,,,0.0,0.0
2025-06-03 04:15:00,8.7,3.3,3.9,,315.5,,,0.0,0.0
2025-06-03 04:16:00,9.2,4.0,4.3,,315.8,,,0.0,0.0
2025-06-03 04:17:00,9.4,4.3,4.6,,315.0,,,0.0,0.0
2025-06-03 04:18:00,10.0,4.1,4.9,,313.2,,,0.0,0.0
2025-06-03 04:19:00,9.3,3.6,5.4,,310.4,,,0.0,0.0
2025-06-03 04:20:00,10.6,2.9,5.8,,307.3,,,0.0,0.0
2025-06-03 04:21:00,11.3,1.7,5.9,,304.3,,,0.0,0.0
2025-06-03 04:22:00,12.0,1.1,6.2,,301.8,,,0.0,0.0
2025-06-03 04:23:00,11.6,1.7,6.6,,299.8,,,0.0,0.0
2025-06-03 04:24:00,12.3,1.4,7.0,,298.9,,,0.0,0.1
2025-06-03 04:25:00,13.6,1.4,7.3,,298.2,,,0.0,0.1
2025-06-03 04:26:00,14.1,2.4,7.8,,298.0,,,0.0,0.0
2025-06-03 04:27:00,14.1,2.8,8.3,,298.2,,,5.0,0.0
2025-06-03 04:28:00,15.0,2.5,8.9,,298.5,,,5.0,0.1
2025-06-03 04:29:00,15.3,3.2,9.5,,298.5,,,0.0,0.0
2025-06-03 04:30:00,15.8,2.8,10.2,,298.2,,,5.0,0.0
2025-06-03 04:31:00,16.7,2.2,11.0,,297.8,,,0.0,0.0
2025-06-03 04:32:00,17.2,3.3,11.6,,297.2,,,10.0,0.0
2025-06-03 04:33:00,17.5,5.2,12.5,,296.8,,,5.0,0.1
2025-06-03 04:34:00,18.4,6.9,13.3,,297.2,,,15.0,0.0
2025-06-03 04:35:00,19.2,8.3,14.0,,298.5,,,5.0,0.0
2025-06-03 04:36:00,20.7,8.3,14.5,,300.1,,,5.0,0.1
2025-06-03 04:37:00,20.9,5.6,15.2,,302.4,,,10.0,0.1
2025-06-03 04:38:00,22.1,4.7,16.2,,304.9,,,10.0,0.1
2025-06-03 04:39:00,23.0,4.0,17.0,,308.0,,,5.0,0.0
2025-06-03 04:40:00,24.9,2.4,18.5,,310.9,,,5.0,0.0
2025-06-03 04:41:00,25.5,1.4,19.5,,313.5,,,10.0,0.0
2025-06-03 04:42:00,26.7,0.8,20.4,,315.7,,,5.0,0.1
2025-06-03 04:43:00,27.1,0.5,20.3,,317.1,,,0.0,0.0
2025-06-03 04:44:00,27.1,0.5,20.7,,317.9,,,0.0,0.1
2025-06-03 04:45:00,26.8,0.4,20.6,,317.8,,,0.0,0.1
2025-06-03 04:46:00,28.0,0.6,21.6,,317.4,,,0.0,0.0
2025-06-03 04:47:00,29.5,0.7,22.8,,317.4,,,0.0,0.1
2025-06-03 04:48:00,29.9,0.6,24.0,,318.3,,,0.0,0.1
2025-06-03 04:49:00,30.4,0.5,24.6,,320.0,,,0.0,0.1
2025-06-03 04:50:00,31.2,0.6,24.9,,320.9,,,0.0,0.1
2025-06-03 04:51:00,30.7,0.7,24.8,,320.9,,,0.0,0.1
2025-06-03 04:52:00,31.3,0.8,25.0,,320.7,,,0.0,0.1
2025-06-03 04:53:00,30.4,0.7,25.4,,320.8,,,0.0,0.1
2025-06-03 04:54:00,31.1,0.7,25.8,,321.4,,,0.0,0.1
2025-06-03 04:55:00,30.8,0.7,26.1,,321.3,,,0.0,0.1
2025-06-03 04:56:00,29.7,0.8,25.7,,319.8,,,5.0,0.1
2025-06-03 04:57:00,30.1,0.9,25.4,,317.7,,,0.0,0.1
2025-06-03 04:58:00,29.8,1.1,25.3,,316.4,,,0.0,0.1
2025-06-03 04:59:00,29.6,1.3,25.2,,316.5,,,0.0,0.1
2025-06-03 05:00:00,29.9,1.2,25.0,,316.9,,,0.0,0.1
2025-06-03 05:01:00,28.8,1.1,24.9,,316.9,,,0.0,0.1
2025-06-03 05:02:00,29.7,1.2,25.4,,316.2,,,0.0,0.1
2025-06-03 05:03:00,29.1,1.6,25.8,,315.0,,,0.0,0.1
2025-06-03 05:04:00,30.0,2.0,26.0,,313.2,,,0.0,0.1
2025-06-03 05:05:00,29.7,2.5,26.1,,310.9,,,0.0,0.1
2025-06-03 05:06:00,30.0,2.9,26.1,,308.3,,,0.0,0.1
2025-06-03 05:07:00,29.6,4.4,25.5,,305.3,,,5.0,0.1
2025-06-03 05:08:00,29.4,6.9,26.0,,302.7,,,0.0,0.1
2025-06-03 05:09:00,30.0,7.0,26.5,,300.6,,,5.0,0.1
2025-06-03 05:10:00,32.2,8.6,27.7,,299.9,,,0.0,0.1
2025-06-03 05:11:00,34.7,17.5,30.0,,300.4,,,0.0,0.1
2025-06-03 05:12:00,38.0,46.3,34.7,,302.6,,,0.0,0.1
2025-06-03 05:13:00,38.0,57.5,37.5,,304.8,,,0.0,0.1
2025-06-03 05:14:00,37.0,90.3,40.9,,306.0,,,0.0,0.1
2025-06-03 05:15:00,35.2,147.6,46.4,,305.7,,,55.0,0.1
2025-06-03 05:16:00,32.0,144.5,45.0,,304.5,,,55.0,0.1
2025-06-03 05:17:00,31.6,58.2,34.1,,303.4,,,5.0,0.1
2025-06-03 05:18:00,29.9,9.4,27.1,,302.5,,,10.0,0.1
2025-06-03 05:19:00,29.8,5.0,26.0,,301.8,,,0.0,0.1
2025-06-03 05:20:00,27.9,3.4,25.4,,300.1,,,5.0,0.1
2025-06-03 05:21:00,27.7,2.3,25.2,,297.8,,,5.0,0.1
2025-06-03 05:22:00,27.8,1.8,25.7,,295.6,,,5.0,0.1
2025-06-03 05:23:00,28.1,1.2,26.5,,294.2,,,5.0,0.1
2025-06-03 05:24:00,29.2,0.9,27.5,,293.6,,,5.0,0.1
2025-06-03 05:25:00,30.4,0.7,28.0,,292.8,,,0.0,0.1
2025-06-03 05:26:00,30.1,0.5,28.1,,291.6,,,0.0,0.1
2025-06-03 05:27:00,30.1,0.4,28.3,,290.4,,,0.0,0.1
2025-06-03 05:28:00,29.4,0.1,28.1,,289.3,,,5.0,0.1
2025-06-03 05:29:00,30.4,0.0,28.1,,288.5,,,0.0,0.1
2025-06-03 05:30:00,29.2,-0.1,28.1,,288.1,,,5.0,0.1
2025-06-03 05:31:00,29.4,0.0,28.5,,288.0,,,0.0,0.1
2025-06-03 05:32:00,30.1,0.1,29.3,,288.2,,,5.0,0.1
