Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-08-03 00:00:00,0.0,-0.5,-2.0,,339.6,,,0.0,0.0
2025-08-03 00:01:00,0.0,-0.4,-2.0,,339.7,,,0.0,0.0
2025-08-03 00:02:00,0.0,-0.3,-1.9,,339.7,,,0.0,0.0
2025-08-03 00:03:00,0.0,-0.2,-1.9,,339.8,,,0.0,0.0
2025-08-03 00:04:00,0.0,-0.2,-1.8,,339.7,,,0.0,0.0
2025-08-03 00:05:00,0.0,-0.1,-1.8,,339.7,,,0.0,0.0
2025-08-03 00:06:00,0.0,-0.2,-1.8,,339.6,,,0.0,0.0
2025-08-03 00:07:00,0.0,-0.3,-1.8,,339.4,,,0.0,0.0
2025-08-03 00:08:00,0.0,-0.3,-2.0,,339.3,,,0.0,0.0
2025-08-03 00:09:00,0.0,-0.2,-1.8,,339.3,,,0.0,0.0
2025-08-03 00:10:00,0.0,-0.1,-2.0,,339.3,,,0.0,0.0
2025-08-03 00:11:00,0.0,-0.3,-2.0,,339.1,,,0.0,0.0
2025-08-03 00:12:00,0.0,-0.2,-2.1,,339.0,,,0.0,0.0
2025-08-03 00:13:00,0.0,-0.3,-2.4,,338.8,,,0.0,0.0
2025-08-03 00:14:00,0.0,-0.3,-2.4,,338.9,,,0.0,0.0
2025-08-03 00:15:00,0.0,-0.3,-2.3,,338.9,,,0.0,0.0
2025-08-03 00:16:00,0.0,-0.2,-2.1,,339.2,,,0.0,0.0
2025-08-03 00:17:00,0.0,-0.2,-2.3,,339.2,,,0.0,0.0
2025-08-03 00:18:00,0.0,-0.2,-2.3,,339.3,,,0.0,0.0
2025-08-03 00:19:00,0.0,-0.2,-2.3,,339.3,,,0.0,0.0
2025-08-03 00:20:00,0.0,-0.2,-2.2,,339.3,,,0.0,0.0
2025-08-03 00:21:00,0.0,-0.1,-2.2,,339.4,,,0.0,0.0
2025-08-03 00:22:00,0.0,-0.1,-2.1,,339.5,,,0.0,0.0
2025-08-03 00:23:00,0.0,-0.1,-2.2,,339.3,,,0.0,0.0
2025-08-03 00:24:00,0.0,-0.1,-2.2,,339.3,,,0.0,0.0
2025-08-03 00:25:00,0.0,-0.1,-2.3,,339.2,,,0.0,0.0
2025-08-03 00:26:00,0.0,-0.1,-2.3,,339.2,,,0.0,0.0
2025-08-03 00:27:00,0.0,-0.2,-2.3,,339.1,,,0.0,0.0
2025-08-03 00:28:00,0.0,-0.3,-2.5,,339.0,,,0.0,0.0
2025-08-03 00:29:00,0.0,-0.2,-2.1,,339.4,,,0.0,0.0
2025-08-03 00:30:00,0.0,-0.3,-2.3,,339.4,,,0.0,0.0
2025-08-03 00:31:00,0.0,-0.2,-2.0,,339.4,,,0.0,0.0
2025-08-03 00:32:00,0.0,-0.3,-2.4,,339.4,,,0.0,0.0
2025-08-03 00:33:00,0.0,-0.2,-2.2,,339.6,,,0.0,0.0
2025-08-03 00:34:00,0.0,-0.3,-2.1,,339.7,,,0.0,0.0
2025-08-03 00:35:00,0.0,-0.1,-1.9,,339.7,,,0.0,0.0
2025-08-03 00:36:00,0.0,0.0,-1.8,,339.9,,,0.0,0.0
2025-08-03 00:37:00,0.0,-0.3,-2.0,,339.7,,,0.0,0.0
2025-08-03 00:38:00,0.0,-0.4,-2.1,,339.6,,,0.0,0.0
2025-08-03 00:39:00,0.0,-0.4,-2.1,,339.5,,,0.0,0.0
2025-08-03 00:40:00,0.0,-0.4,-2.1,,339.9,,,0.0,0.0
2025-08-03 00:41:00,0.0,-0.2,-2.3,,340.0,,,0.0,0.0
2025-08-03 00:42:00,0.0,-0.2,-2.3,,340.0,,,0.0,0.0
2025-08-03 00:43:00,0.0,-0.2,-2.5,,339.8,,,0.0,0.0
2025-08-03 00:44:00,0.0,-0.3,-2.4,,339.9,,,0.0,0.0
2025-08-03 00:45:00,0.0,-0.2,-2.5,,340.0,,,0.0,0.0
2025-08-03 00:46:00,0.0,-0.4,-2.5,,339.8,,,0.0,0.0
2025-08-03 00:47:00,0.0,-0.4,-2.5,,339.9,,,0.0,0.0
2025-08-03 00:48:00,0.0,-0.4,-2.4,,339.8,,,0.0,0.0
2025-08-03 00:49:00,0.0,-0.3,-2.3,,340.0,,,0.0,0.0
2025-08-03 00:50:00,0.0,-0.3,-2.4,,340.0,,,0.0,0.0
2025-08-03 00:51:00,0.0,-0.3,-2.1,,340.1,,,0.0,0.0
2025-08-03 00:52:00,0.0,-0.3,-2.1,,340.1,,,0.0,0.0
2025-08-03 00:53:00,0.0,-0.1,-2.2,,340.1,,,0.0,0.0
2025-08-03 00:54:00,0.0,-0.3,-2.2,,340.0,,,0.0,0.0
2025-08-03 00:55:00,0.0,-0.4,-2.0,,340.1,,,0.0,0.0
2025-08-03 00:56:00,0.0,-0.3,-1.9,,340.2,,,0.0,0.0
2025-08-03 00:57:00,0.0,-0.4,-2.1,,340.3,,,0.0,0.0
2025-08-03 00:58:00,0.0,-0.2,-1.9,,340.3,,,0.0,0.0
2025-08-03 00:59:00,0.0,-0.3,-1.8,,340.1,,,0.0,0.0
2025-08-03 01:00:00,0.0,-0.4,-1.8,,340.0,,,0.0,0.0
2025-08-03 01:01:00,0.0,-0.3,-1.6,,339.9,,,0.0,0.0
2025-08-03 01:02:00,0.0,-0.6,-2.0,,339.8,,,0.0,0.0
2025-08-03 01:03:00,0.0,-0.5,-1.7,,339.9,,,0.0,0.0
2025-08-03 01:04:00,0.0,-0.6,-1.8,,340.0,,,0.0,0.0
2025-08-03 01:05:00,0.0,-0.6,-2.1,,339.7,,,0.0,0.0
2025-08-03 01:06:00,0.0,-0.6,-1.9,,339.6,,,0.0,0.0
2025-08-03 01:07:00,0.0,-0.7,-2.0,,339.4,,,0.0,0.0
2025-08-03 01:08:00,0.0,-0.7,-2.1,,339.5,,,0.0,0.0
2025-08-03 01:09:00,0.0,-0.6,-1.6,,339.9,,,0.0,0.0
2025-08-03 01:10:00,0.0,-0.7,-1.8,,339.5,,,0.0,0.0
2025-08-03 01:11:00,0.0,-0.5,-1.6,,339.5,,,0.0,0.0
