Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-24 07:20:00,2.4,7.0,-3.0,20.0,4.3,67.0,
2025-04-24 07:30:00,2.3,5.0,-3.4,21.0,4.0,66.0,
2025-04-24 07:40:00,2.7,3.0,-3.4,19.0,3.8,64.0,
2025-04-24 07:50:00,2.9,1.0,-3.8,23.0,3.2,61.0,
2025-04-24 08:00:00,3.0,0.0,-4.2,30.0,5.1,59.0,0.0
2025-04-24 08:10:00,3.0,0.0,-4.2,31.0,4.0,59.0,
2025-04-24 08:20:00,3.1,0.0,-4.1,25.0,4.5,59.0,
2025-04-24 08:30:00,3.3,0.0,-4.3,24.0,4.6,57.0,
2025-04-24 08:40:00,3.5,0.0,-4.8,21.0,4.2,55.0,
2025-04-24 08:50:00,3.7,0.0,-5.2,17.0,5.3,52.0,
2025-04-24 09:00:00,3.7,0.0,-5.6,25.0,5.8,51.0,0.0
2025-04-24 09:10:00,3.9,0.0,-5.2,29.0,5.3,52.0,
2025-04-24 09:20:00,4.1,0.0,-5.5,38.0,5.1,50.0,
2025-04-24 09:30:00,3.9,0.0,-5.6,36.0,5.3,50.0,
2025-04-24 09:40:00,4.0,0.0,-6.0,20.0,5.6,48.0,
2025-04-24 09:50:00,4.3,1.0,-5.5,21.0,4.9,49.0,
2025-04-24 10:00:00,4.7,1.0,-5.4,14.0,4.3,48.0,0.0
2025-04-24 10:10:00,4.3,1.0,-6.2,42.0,4.5,46.0,
2025-04-24 10:20:00,4.2,1.0,-5.9,42.0,3.7,48.0,
2025-04-24 10:30:00,4.6,0.0,-6.0,27.0,3.6,46.0,
2025-04-24 10:40:00,4.6,0.0,-6.6,40.0,4.4,44.0,
2025-04-24 10:50:00,4.6,0.0,-6.4,25.0,5.0,45.0,
2025-04-24 11:00:00,5.3,0.0,-6.4,14.0,3.6,43.0,0.0
2025-04-24 11:10:00,5.2,0.0,-6.7,34.0,3.2,42.0,
2025-04-24 11:20:00,5.7,0.0,-7.1,11.0,3.2,39.0,
2025-04-24 11:30:00,6.2,0.0,-6.1,10.0,3.1,41.0,
2025-04-24 11:40:00,6.1,0.0,-6.6,356.0,4.1,40.0,
2025-04-24 11:50:00,5.8,0.0,-6.9,13.0,3.3,39.0,
2025-04-24 12:00:00,6.1,0.0,-7.0,30.0,3.7,38.0,0.0
2025-04-24 12:10:00,6.5,0.0,-6.7,53.0,3.0,38.0,
2025-04-24 12:20:00,6.5,0.0,-6.3,38.0,3.0,40.0,
2025-04-24 12:30:00,6.9,0.0,-6.0,67.0,2.3,40.0,
2025-04-24 12:40:00,6.9,0.0,-6.0,5.0,3.9,39.0,
2025-04-24 12:50:00,7.4,0.0,-4.8,354.0,2.5,42.0,
2025-04-24 13:00:00,6.8,0.0,-6.1,10.0,2.9,39.0,0.0
2025-04-24 13:10:00,7.0,1.0,-6.5,46.0,3.7,38.0,
2025-04-24 13:20:00,7.2,1.0,-6.5,78.0,2.4,37.0,
2025-04-24 13:30:00,8.0,3.0,-5.0,49.0,2.5,39.0,
2025-04-24 13:40:00,7.4,3.0,-5.6,73.0,2.9,39.0,
2025-04-24 13:50:00,7.3,1.0,-6.1,12.0,4.0,38.0,
2025-04-24 14:00:00,7.4,1.0,-5.6,48.0,2.6,39.0,0.0
2025-04-24 14:10:00,8.4,0.0,-5.2,45.0,2.0,38.0,
2025-04-24 14:20:00,7.5,1.0,-3.5,156.0,2.7,46.0,
2025-04-24 14:30:00,8.0,3.0,-4.1,199.0,2.6,42.0,
2025-04-24 14:40:00,7.5,1.0,-3.7,175.0,3.2,45.0,
2025-04-24 14:50:00,7.9,1.0,-4.1,165.0,3.2,43.0,
2025-04-24 15:00:00,8.0,1.0,-3.5,170.0,3.4,44.0,0.0
2025-04-24 15:10:00,8.3,0.0,-3.3,159.0,3.2,44.0,
2025-04-24 15:20:00,7.5,1.0,-4.7,155.0,3.5,42.0,
2025-04-24 15:30:00,7.8,1.0,-4.1,143.0,5.0,43.0,
2025-04-24 15:40:00,8.5,1.0,-4.1,180.0,3.5,41.0,
2025-04-24 15:50:00,8.1,1.0,-3.8,167.0,2.8,43.0,
2025-04-24 16:00:00,7.3,1.0,-4.1,147.0,4.8,44.0,0.0
2025-04-24 16:10:00,8.3,1.0,-3.3,179.0,3.8,44.0,
2025-04-24 16:20:00,7.9,0.0,-4.0,164.0,4.3,43.0,
2025-04-24 16:30:00,8.1,0.0,-3.5,189.0,3.7,44.0,
2025-04-24 16:40:00,8.2,1.0,-3.5,151.0,3.7,43.0,
2025-04-24 16:50:00,8.3,3.0,-3.1,182.0,3.8,45.0,
2025-04-24 17:00:00,7.3,3.0,-3.1,202.0,3.5,48.0,0.0
2025-04-24 17:10:00,7.7,5.0,-3.8,189.0,3.6,44.0,
2025-04-24 17:20:00,7.2,5.0,-3.6,214.0,3.3,47.0,
2025-04-24 17:30:00,6.9,7.0,-3.5,209.0,2.9,48.0,
2025-04-24 17:40:00,6.7,5.0,-3.1,197.0,3.5,49.0,
2025-04-24 17:50:00,6.1,5.0,-2.6,225.0,4.1,54.0,
2025-04-24 18:00:00,6.0,5.0,-2.3,234.0,3.2,55.0,0.0
2025-04-24 18:10:00,6.4,5.0,-2.8,237.0,3.3,52.0,
2025-04-24 18:20:00,6.3,7.0,-3.1,224.0,2.9,51.0,
2025-04-24 18:30:00,6.2,7.0,-3.2,206.0,3.6,51.0,
2025-04-24 18:40:00,5.8,7.0,-3.4,218.0,3.4,52.0,
2025-04-24 18:50:00,5.6,7.0,-3.9,220.0,3.3,50.0,
2025-04-24 19:00:00,5.9,7.0,-3.6,223.0,2.6,51.0,0.0
2025-04-24 19:10:00,6.0,7.0,-3.6,234.0,3.2,50.0,
2025-04-24 19:20:00,5.7,7.0,-3.1,229.0,2.9,53.0,
2025-04-24 19:30:00,5.5,5.0,-2.9,227.0,3.1,55.0,
2025-04-24 19:40:00,5.5,3.0,-2.5,232.0,2.7,56.0,
2025-04-24 19:50:00,5.4,5.0,-3.4,250.0,2.4,53.0,
2025-04-24 20:00:00,5.3,5.0,-3.0,241.0,3.8,55.0,0.0
2025-04-24 20:10:00,5.3,7.0,-2.9,236.0,3.2,56.0,
2025-04-24 20:20:00,5.4,7.0,-2.4,255.0,2.2,57.0,
2025-04-24 20:30:00,5.4,7.0,-1.6,264.0,2.5,60.0,
2025-04-24 20:40:00,5.5,7.0,-2.0,270.0,2.7,58.0,
2025-04-24 20:50:00,5.4,7.0,-1.9,280.0,2.2,60.0,
2025-04-24 21:00:00,5.5,7.0,-2.2,293.0,1.9,58.0,0.0
2025-04-24 21:10:00,5.8,5.0,-4.0,338.0,1.8,49.0,
2025-04-24 21:20:00,6.0,5.0,-5.4,354.0,3.0,44.0,
2025-04-24 21:30:00,5.9,5.0,-5.9,355.0,2.9,43.0,
2025-04-24 21:40:00,5.7,5.0,-5.7,1.0,2.6,44.0,
2025-04-24 21:50:00,5.7,5.0,-6.0,4.0,3.1,43.0,
2025-04-24 22:00:00,5.6,7.0,-5.9,7.0,2.9,44.0,0.0
2025-04-24 22:10:00,5.6,7.0,-5.7,10.0,2.6,44.0,
2025-04-24 22:20:00,5.5,7.0,-5.7,2.0,2.4,45.0,
2025-04-24 22:30:00,5.2,7.0,-5.6,356.0,2.5,46.0,
2025-04-24 22:40:00,5.1,7.0,-5.7,347.0,2.3,46.0,
2025-04-24 22:50:00,4.9,7.0,-5.8,351.0,2.3,46.0,
2025-04-24 23:00:00,4.7,7.0,-5.8,351.0,2.4,47.0,0.0
2025-04-24 23:10:00,4.3,3.0,-5.6,349.0,2.5,49.0,
2025-04-24 23:20:00,3.5,1.0,-5.6,347.0,2.4,51.0,
2025-04-24 23:30:00,3.2,0.0,-5.7,342.0,2.3,52.0,
2025-04-24 23:40:00,3.0,0.0,-5.8,345.0,2.4,53.0,
2025-04-24 23:50:00,2.6,0.0,-5.6,346.0,2.5,55.0,
