Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-04-28 00:00:00,4.9,-0.6,-1.4,,265.2,,,0.0,0.0
2025-04-28 00:01:00,5.0,-0.5,-1.3,,264.5,,,0.0,0.0
2025-04-28 00:02:00,4.8,-0.6,-1.3,,263.4,,,0.0,0.0
2025-04-28 00:03:00,4.5,-0.7,-1.3,,262.4,,,0.0,0.0
2025-04-28 00:04:00,5.3,-0.7,-1.3,,261.5,,,0.0,0.0
2025-04-28 00:05:00,5.2,-0.8,-1.3,,260.5,,,0.0,0.0
2025-04-28 00:06:00,4.5,-0.9,-1.6,,259.5,,,0.0,0.0
2025-04-28 00:07:00,5.8,-0.9,-1.6,,258.8,,,0.0,0.0
2025-04-28 00:08:00,4.7,-0.9,-1.5,,258.1,,,0.0,0.0
2025-04-28 00:09:00,4.8,-1.0,-1.6,,257.5,,,0.0,0.0
2025-04-28 00:10:00,4.7,-1.1,-2.0,,256.9,,,0.0,0.1
2025-04-28 00:11:00,5.4,-1.0,-2.0,,256.3,,,0.0,0.0
2025-04-28 00:12:00,4.7,-1.0,-2.0,,255.9,,,0.0,0.0
2025-04-28 00:13:00,3.8,-0.8,-1.8,,255.6,,,0.0,0.1
2025-04-28 00:14:00,5.0,-0.9,-1.9,,255.2,,,0.0,0.0
2025-04-28 00:15:00,5.2,-0.9,-1.9,,255.2,,,0.0,0.0
2025-04-28 00:16:00,3.8,-0.8,-1.7,,255.2,,,0.0,0.0
2025-04-28 00:17:00,5.1,-0.8,-1.8,,254.9,,,0.0,0.1
2025-04-28 00:18:00,6.2,-0.8,-1.7,,254.6,,,0.0,0.0
2025-04-28 00:19:00,4.9,-0.8,-1.6,,254.6,,,0.0,0.0
2025-04-28 00:20:00,4.4,-0.9,-1.8,,254.6,,,0.0,0.1
2025-04-28 00:21:00,5.0,-0.6,-1.7,,254.5,,,0.0,0.0
2025-04-28 00:22:00,5.0,-0.4,-1.7,,254.6,,,0.0,0.0
2025-04-28 00:23:00,4.6,-0.5,-1.6,,254.4,,,0.0,0.0
2025-04-28 00:24:00,5.3,-0.5,-1.7,,254.4,,,0.0,0.1
2025-04-28 00:25:00,5.4,-0.4,-1.6,,254.4,,,0.0,0.0
2025-04-28 00:26:00,5.0,-0.5,-1.8,,254.2,,,0.0,0.0
2025-04-28 00:27:00,4.8,-0.5,-1.8,,254.2,,,0.0,0.1
2025-04-28 00:28:00,5.1,-0.4,-1.6,,254.2,,,0.0,0.0
2025-04-28 00:29:00,4.8,-0.4,-1.8,,254.1,,,0.0,0.0
2025-04-28 00:30:00,4.2,-0.4,-1.8,,254.1,,,0.0,0.0
