Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-30 00:00:00,5.6,0.0,1.4,332.0,2.7,74.0,0.0
2025-04-30 00:10:00,5.4,0.0,1.3,339.0,2.6,75.0,
2025-04-30 00:20:00,5.4,0.0,1.4,341.0,2.7,76.0,
2025-04-30 00:30:00,5.3,0.0,1.3,340.0,2.9,76.0,
2025-04-30 00:40:00,4.9,0.0,1.3,336.0,2.8,78.0,
2025-04-30 00:50:00,5.1,0.0,1.1,344.0,3.3,75.0,
2025-04-30 01:00:00,5.1,0.0,1.0,345.0,2.9,75.0,0.0
2025-04-30 01:10:00,4.8,0.0,1.0,338.0,2.5,76.0,
2025-04-30 01:20:00,4.4,0.0,0.9,335.0,2.6,78.0,
2025-04-30 01:30:00,4.2,0.0,0.9,332.0,2.4,79.0,
2025-04-30 01:40:00,4.0,0.0,0.8,332.0,2.4,80.0,
2025-04-30 01:50:00,4.0,0.0,0.8,333.0,3.0,80.0,
2025-04-30 02:00:00,3.8,0.0,0.7,331.0,3.1,80.0,0.0
2025-04-30 02:10:00,3.8,0.0,0.6,330.0,2.9,80.0,
2025-04-30 02:20:00,4.0,0.0,0.5,341.0,3.2,78.0,
2025-04-30 02:30:00,3.8,0.0,0.4,342.0,2.9,79.0,
2025-04-30 02:40:00,3.2,0.0,0.4,328.0,2.5,81.0,
2025-04-30 02:50:00,3.1,0.0,0.4,330.0,2.6,82.0,
2025-04-30 03:00:00,3.0,0.0,0.3,333.0,2.3,82.0,0.0
2025-04-30 03:10:00,3.0,0.0,0.2,333.0,2.6,82.0,
2025-04-30 03:20:00,2.9,0.0,0.1,338.0,2.5,81.0,
2025-04-30 03:30:00,2.8,0.0,0.1,339.0,2.6,83.0,
2025-04-30 03:40:00,2.4,0.0,-0.1,334.0,2.7,84.0,
2025-04-30 03:50:00,2.2,0.0,-0.1,335.0,2.6,85.0,
2025-04-30 04:00:00,1.9,0.0,-0.3,330.0,2.5,85.0,0.0
2025-04-30 04:10:00,1.7,0.0,-0.3,324.0,2.4,87.0,
2025-04-30 04:20:00,1.6,0.0,-0.3,326.0,2.2,87.0,
2025-04-30 04:30:00,1.4,0.0,-0.3,319.0,2.5,89.0,
2025-04-30 04:40:00,1.5,1.0,-0.4,333.0,2.5,87.0,
2025-04-30 04:50:00,1.8,0.0,-0.4,349.0,2.8,85.0,
2025-04-30 05:00:00,1.9,0.0,-0.6,1.0,2.6,84.0,0.0
2025-04-30 05:10:00,2.0,0.0,-0.6,16.0,2.6,83.0,
2025-04-30 05:20:00,1.5,0.0,-0.7,19.0,2.3,85.0,
2025-04-30 05:30:00,1.6,0.0,-0.6,12.0,2.2,85.0,
2025-04-30 05:40:00,1.4,3.0,-0.6,356.0,1.9,87.0,
2025-04-30 05:50:00,1.7,1.0,-0.4,6.0,2.2,85.0,
2025-04-30 06:00:00,2.1,1.0,-0.4,15.0,2.5,84.0,0.0
2025-04-30 06:10:00,2.0,3.0,-0.3,20.0,2.4,85.0,
2025-04-30 06:20:00,2.2,3.0,-0.3,19.0,2.6,83.0,
2025-04-30 06:30:00,2.5,5.0,-0.5,14.0,2.5,81.0,
2025-04-30 06:40:00,2.8,5.0,-0.5,30.0,2.1,79.0,
2025-04-30 06:50:00,2.9,5.0,-0.5,40.0,2.4,78.0,
2025-04-30 07:00:00,3.0,5.0,-0.6,42.0,2.3,78.0,0.0
2025-04-30 07:10:00,3.0,5.0,-0.6,31.0,1.7,77.0,
2025-04-30 07:20:00,3.3,3.0,-0.5,16.0,1.6,76.0,
2025-04-30 07:30:00,3.4,5.0,-0.7,22.0,1.7,75.0,
2025-04-30 07:40:00,3.4,5.0,-0.7,29.0,1.9,75.0,
2025-04-30 07:50:00,3.5,7.0,-0.6,42.0,2.1,75.0,
2025-04-30 08:00:00,3.6,7.0,-0.6,21.0,1.4,74.0,0.0
2025-04-30 08:10:00,3.6,7.0,-0.5,22.0,1.6,74.0,
2025-04-30 08:20:00,3.8,7.0,-0.5,3.0,1.6,74.0,
2025-04-30 08:30:00,3.9,7.0,-0.5,10.0,1.5,73.0,
2025-04-30 08:40:00,4.1,7.0,-0.4,2.0,1.3,73.0,
2025-04-30 08:50:00,4.1,7.0,-0.3,23.0,1.6,73.0,
2025-04-30 09:00:00,4.2,8.0,-0.4,40.0,1.7,72.0,0.0
