Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-08-20 00:00:00,13.5,7.0,8.3,341.0,3.8,71.0,0.0
2025-08-20 00:10:00,13.3,7.0,8.4,340.0,3.1,72.0,
2025-08-20 00:20:00,13.2,7.0,8.3,343.0,3.9,72.0,
2025-08-20 00:30:00,13.1,7.0,8.2,344.0,4.0,72.0,
2025-08-20 00:40:00,12.9,5.0,8.1,341.0,3.8,73.0,
2025-08-20 00:50:00,13.0,3.0,7.9,344.0,4.2,71.0,
2025-08-20 01:00:00,12.9,3.0,7.8,347.0,4.0,71.0,0.0
2025-08-20 01:10:00,12.8,5.0,7.9,340.0,3.8,72.0,
2025-08-20 01:20:00,12.7,7.0,8.0,340.0,3.4,73.0,
2025-08-20 01:30:00,12.8,7.0,8.0,338.0,4.1,73.0,
2025-08-20 01:40:00,12.8,7.0,8.0,335.0,4.1,72.0,
2025-08-20 01:50:00,12.8,7.0,7.8,341.0,5.0,71.0,
2025-08-20 02:00:00,12.8,7.0,7.7,341.0,4.2,71.0,0.0
2025-08-20 02:10:00,12.7,7.0,7.8,346.0,3.9,72.0,
2025-08-20 02:20:00,12.6,7.0,7.8,340.0,4.6,73.0,
2025-08-20 02:30:00,12.4,7.0,7.9,339.0,4.7,74.0,
2025-08-20 02:40:00,12.2,5.0,7.8,339.0,4.3,74.0,
2025-08-20 02:50:00,11.8,1.0,7.7,341.0,4.0,76.0,
2025-08-20 03:00:00,11.5,1.0,7.6,339.0,4.4,77.0,0.0
2025-08-20 03:10:00,11.3,0.0,7.6,342.0,4.3,78.0,
2025-08-20 03:20:00,11.1,0.0,7.5,344.0,3.9,78.0,
2025-08-20 03:30:00,11.0,0.0,7.5,348.0,3.8,79.0,
2025-08-20 03:40:00,10.7,0.0,7.5,347.0,3.9,80.0,
2025-08-20 03:50:00,10.6,0.0,7.4,348.0,4.1,81.0,
2025-08-20 04:00:00,10.5,0.0,7.4,346.0,3.9,82.0,0.0
2025-08-20 04:10:00,10.4,0.0,7.5,348.0,4.1,82.0,
2025-08-20 04:20:00,10.2,0.0,7.5,345.0,4.1,83.0,
2025-08-20 04:30:00,9.9,0.0,7.4,342.0,3.5,85.0,
2025-08-20 04:40:00,9.6,0.0,7.4,337.0,2.8,86.0,
2025-08-20 04:50:00,9.4,0.0,7.4,339.0,3.1,87.0,
2025-08-20 05:00:00,9.3,0.0,7.4,338.0,3.0,88.0,0.0
2025-08-20 05:10:00,9.1,0.0,7.4,340.0,3.0,89.0,
2025-08-20 05:20:00,9.3,0.0,7.4,345.0,3.8,88.0,
2025-08-20 05:30:00,9.3,0.0,7.4,339.0,3.5,88.0,
2025-08-20 05:40:00,9.1,0.0,7.3,336.0,3.1,89.0,
2025-08-20 05:50:00,8.9,0.0,7.3,333.0,3.0,90.0,
2025-08-20 06:00:00,8.7,0.0,7.4,333.0,3.0,91.0,0.0
2025-08-20 06:10:00,8.6,0.0,7.3,334.0,3.3,92.0,
2025-08-20 06:20:00,8.6,0.0,7.3,334.0,3.1,92.0,
2025-08-20 06:30:00,8.6,0.0,7.5,332.0,2.9,93.0,
2025-08-20 06:40:00,8.9,0.0,7.6,331.0,2.9,91.0,
2025-08-20 06:50:00,9.0,0.0,7.6,327.0,2.5,91.0,
2025-08-20 07:00:00,9.4,0.0,7.8,327.0,2.7,90.0,0.0
2025-08-20 07:10:00,9.8,0.0,7.9,330.0,2.4,88.0,
2025-08-20 07:20:00,10.3,0.0,8.0,321.0,2.7,86.0,
2025-08-20 07:30:00,10.2,0.0,7.9,327.0,2.6,85.0,
2025-08-20 07:40:00,11.1,0.0,7.9,330.0,2.7,81.0,
2025-08-20 07:50:00,11.4,0.0,8.1,338.0,2.5,80.0,
2025-08-20 08:00:00,11.7,0.0,7.6,338.0,2.9,76.0,0.0
2025-08-20 08:10:00,11.9,0.0,7.6,338.0,3.0,75.0,
2025-08-20 08:20:00,12.5,0.0,7.8,340.0,2.5,73.0,
2025-08-20 08:30:00,12.9,0.0,7.6,347.0,2.6,70.0,
2025-08-20 08:40:00,13.3,0.0,7.7,343.0,2.2,69.0,
2025-08-20 08:50:00,13.3,0.0,7.6,345.0,3.0,68.0,
2025-08-20 09:00:00,13.4,0.0,7.1,339.0,3.0,66.0,0.0
2025-08-20 09:10:00,13.8,1.0,7.2,354.0,3.4,64.0,
2025-08-20 09:20:00,14.3,1.0,7.4,350.0,3.1,63.0,
2025-08-20 09:30:00,14.5,1.0,7.5,335.0,2.6,63.0,
2025-08-20 09:40:00,14.2,0.0,7.2,317.0,3.8,63.0,
2025-08-20 09:50:00,14.4,0.0,7.0,324.0,3.5,61.0,
2025-08-20 10:00:00,14.8,0.0,6.9,319.0,4.1,59.0,0.0
