Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-09-07 00:00:00,0.0,0.0,-1.3,,353.4,,,0.0,0.0
2025-09-07 00:01:00,0.0,0.2,-1.0,,353.2,,,0.0,0.0
2025-09-07 00:02:00,0.0,0.0,-0.9,,353.3,,,0.0,0.0
2025-09-07 00:03:00,0.0,0.1,-1.0,,353.3,,,0.0,0.0
2025-09-07 00:04:00,0.0,0.0,-1.3,,353.2,,,0.0,0.0
2025-09-07 00:05:00,0.0,0.0,-1.1,,353.1,,,0.0,0.0
2025-09-07 00:06:00,0.0,-0.1,-1.1,,353.3,,,0.0,0.0
2025-09-07 00:07:00,0.0,0.1,-1.0,,353.6,,,0.0,0.0
2025-09-07 00:08:00,0.0,-0.2,-2.0,,352.9,,,0.0,0.0
2025-09-07 00:09:00,0.0,-0.1,-1.6,,352.8,,,0.0,0.0
2025-09-07 00:10:00,0.0,-0.2,-1.5,,352.7,,,0.0,0.0
2025-09-07 00:11:00,0.0,-0.3,-1.6,,352.8,,,0.0,0.0
2025-09-07 00:12:00,0.0,-0.5,-1.8,,352.6,,,0.0,0.0
2025-09-07 00:13:00,0.0,-0.7,-2.2,,352.3,,,0.0,0.0
2025-09-07 00:14:00,0.0,-0.6,-2.0,,352.3,,,0.0,0.0
2025-09-07 00:15:00,0.0,-0.7,-1.9,,352.6,,,0.0,0.0
2025-09-07 00:16:00,0.0,-0.6,-1.7,,352.6,,,0.0,0.0
2025-09-07 00:17:00,0.0,-0.6,-1.8,,352.4,,,0.0,0.0
2025-09-07 00:18:00,0.0,-0.5,-2.0,,352.4,,,0.0,0.0
2025-09-07 00:19:00,0.0,-0.4,-2.1,,352.5,,,0.0,0.0
2025-09-07 00:20:00,0.0,-0.1,-1.6,,352.4,,,0.0,0.0
2025-09-07 00:21:00,0.0,-0.3,-1.8,,352.4,,,0.0,0.0
2025-09-07 00:22:00,0.0,-0.4,-1.8,,352.2,,,0.0,0.0
2025-09-07 00:23:00,0.0,-0.4,-1.7,,352.6,,,0.0,0.0
2025-09-07 00:24:00,0.0,-0.3,-1.4,,352.8,,,0.0,0.0
2025-09-07 00:25:00,0.0,-0.2,-1.3,,352.6,,,0.0,0.0
2025-09-07 00:26:00,0.0,-0.2,-1.0,,352.9,,,0.0,0.0
2025-09-07 00:27:00,0.0,-0.2,-1.3,,353.2,,,0.0,0.0
2025-09-07 00:28:00,0.0,-0.1,-1.4,,352.9,,,0.0,0.0
2025-09-07 00:29:00,0.0,-0.2,-1.5,,353.0,,,0.0,0.0
2025-09-07 00:30:00,0.0,-0.2,-1.4,,353.2,,,0.0,0.0
2025-09-07 00:31:00,0.0,-0.3,-1.5,,353.2,,,0.0,0.0
2025-09-07 00:32:00,0.0,-0.4,-1.5,,353.3,,,0.0,0.0
2025-09-07 00:33:00,0.0,-0.4,-1.5,,353.5,,,0.0,0.0
2025-09-07 00:34:00,0.0,-0.3,-1.3,,353.6,,,0.0,0.0
2025-09-07 00:35:00,0.0,-0.3,-1.6,,353.7,,,0.0,0.0
2025-09-07 00:36:00,0.0,-0.3,-1.5,,353.6,,,0.0,0.0
2025-09-07 00:37:00,0.0,-0.3,-1.4,,353.7,,,0.0,0.0
2025-09-07 00:38:00,0.0,-0.2,-1.5,,353.9,,,0.0,0.0
2025-09-07 00:39:00,0.0,0.0,-1.5,,354.1,,,0.0,0.0
2025-09-07 00:40:00,0.0,0.0,-1.5,,353.9,,,0.0,0.0
2025-09-07 00:41:00,0.0,-0.1,-1.6,,353.9,,,0.0,0.0
2025-09-07 00:42:00,0.0,-0.3,-1.6,,353.9,,,0.0,0.0
2025-09-07 00:43:00,0.0,-0.4,-1.5,,353.9,,,0.0,0.0
2025-09-07 00:44:00,0.0,-0.2,-1.5,,353.9,,,0.0,0.0
2025-09-07 00:45:00,0.0,-0.4,-1.7,,354.1,,,0.0,0.0
2025-09-07 00:46:00,0.0,-0.5,-1.9,,354.0,,,0.0,0.0
2025-09-07 00:47:00,0.0,-0.5,-1.9,,354.2,,,0.0,0.0
2025-09-07 00:48:00,0.0,-0.6,-1.8,,354.5,,,0.0,0.0
2025-09-07 00:49:00,0.0,-0.6,-2.0,,355.4,,,0.0,0.0
2025-09-07 00:50:00,0.0,-0.6,-2.0,,356.2,,,0.0,0.0
2025-09-07 00:51:00,0.0,-0.6,-2.1,,357.2,,,0.0,0.0
2025-09-07 00:52:00,0.0,-0.6,-1.8,,357.8,,,0.0,0.0
2025-09-07 00:53:00,0.0,-0.5,-1.6,,358.2,,,0.0,0.0
2025-09-07 00:54:00,0.0,-0.5,-1.9,,357.6,,,0.0,0.0
