Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-20 13:30:00,7.3,7.0,6.4,103.0,3.6,94.0,
2025-04-20 13:40:00,7.5,7.0,6.7,114.0,2.9,95.0,
2025-04-20 13:50:00,7.3,8.0,6.5,109.0,2.9,95.0,
2025-04-20 14:00:00,7.5,7.0,6.7,113.0,2.9,94.0,0.2
2025-04-20 14:10:00,7.2,8.0,6.5,137.0,3.4,95.0,
2025-04-20 14:20:00,7.1,8.0,6.4,128.0,4.0,95.0,
2025-04-20 14:30:00,6.9,8.0,6.3,131.0,3.6,96.0,
2025-04-20 14:40:00,6.9,8.0,6.3,117.0,3.4,96.0,
2025-04-20 14:50:00,7.1,8.0,6.4,129.0,3.4,95.0,
2025-04-20 15:00:00,7.1,8.0,6.3,130.0,2.5,94.0,0.1
2025-04-20 15:10:00,7.2,8.0,6.2,125.0,3.3,94.0,
2025-04-20 15:20:00,7.3,8.0,6.3,125.0,3.3,94.0,
2025-04-20 15:30:00,7.1,8.0,5.8,124.0,2.8,92.0,
2025-04-20 15:40:00,6.9,8.0,5.9,117.0,3.3,93.0,
2025-04-20 15:50:00,6.9,8.0,6.0,100.0,2.2,94.0,
2025-04-20 16:00:00,6.9,8.0,5.8,103.0,3.0,93.0,0.0
2025-04-20 16:10:00,6.8,8.0,5.7,106.0,2.4,92.0,
2025-04-20 16:20:00,6.9,8.0,5.9,125.0,1.9,93.0,
2025-04-20 16:30:00,6.9,8.0,5.9,139.0,2.0,94.0,
2025-04-20 16:40:00,7.0,8.0,5.9,141.0,2.0,92.0,
2025-04-20 16:50:00,6.8,8.0,5.8,166.0,2.5,93.0,
2025-04-20 17:00:00,6.7,8.0,5.7,161.0,2.4,93.0,0.0
2025-04-20 17:10:00,6.3,7.0,5.2,163.0,2.8,93.0,
2025-04-20 17:20:00,6.3,8.0,5.4,166.0,2.0,94.0,
2025-04-20 17:30:00,6.4,8.0,5.4,149.0,1.6,94.0,
2025-04-20 17:40:00,6.5,8.0,5.4,146.0,1.2,92.0,
2025-04-20 17:50:00,6.7,8.0,5.6,146.0,1.2,93.0,
2025-04-20 18:00:00,6.8,8.0,5.7,128.0,1.6,93.0,0.0
2025-04-20 18:10:00,6.5,8.0,5.5,96.0,1.3,93.0,
2025-04-20 18:20:00,6.5,8.0,5.7,72.0,1.5,95.0,
2025-04-20 18:30:00,6.7,8.0,6.0,134.0,1.5,96.0,
2025-04-20 18:40:00,6.7,8.0,6.0,149.0,1.6,95.0,
2025-04-20 18:50:00,6.4,8.0,5.8,172.0,2.5,95.0,
2025-04-20 19:00:00,6.0,8.0,5.3,166.0,2.3,95.0,0.0
2025-04-20 19:10:00,5.7,8.0,5.2,178.0,3.4,96.0,
2025-04-20 19:20:00,5.6,8.0,5.1,161.0,2.7,97.0,
2025-04-20 19:30:00,5.4,8.0,5.0,165.0,2.0,97.0,
2025-04-20 19:40:00,5.4,8.0,5.0,149.0,1.4,97.0,
2025-04-20 19:50:00,5.5,8.0,5.1,107.0,1.0,97.0,
2025-04-20 20:00:00,5.6,8.0,5.1,102.0,0.9,97.0,0.0
2025-04-20 20:10:00,5.7,8.0,5.2,101.0,1.4,97.0,
2025-04-20 20:20:00,5.7,8.0,5.3,107.0,1.4,97.0,
2025-04-20 20:30:00,5.6,8.0,5.2,69.0,1.6,97.0,
2025-04-20 20:40:00,5.7,8.0,5.4,87.0,1.2,97.0,
2025-04-20 20:50:00,5.9,7.0,5.5,98.0,1.3,97.0,
2025-04-20 21:00:00,6.0,8.0,5.6,118.0,1.3,97.0,0.0
2025-04-20 21:10:00,6.0,8.0,5.6,113.0,1.2,97.0,
2025-04-20 21:20:00,6.1,8.0,5.5,107.0,1.4,96.0,
2025-04-20 21:30:00,6.0,8.0,5.4,104.0,1.5,96.0,
2025-04-20 21:40:00,5.9,8.0,5.3,103.0,1.2,96.0,
2025-04-20 21:50:00,6.0,8.0,5.5,121.0,1.6,97.0,
2025-04-20 22:00:00,6.0,8.0,5.5,120.0,1.6,97.0,0.0
2025-04-20 22:10:00,5.9,8.0,5.4,107.0,1.9,97.0,
2025-04-20 22:20:00,5.9,8.0,5.5,108.0,1.8,97.0,
2025-04-20 22:30:00,5.9,8.0,5.5,114.0,1.9,97.0,
2025-04-20 22:40:00,5.9,8.0,5.5,105.0,1.5,97.0,
2025-04-20 22:50:00,5.9,8.0,5.6,95.0,1.5,98.0,
2025-04-20 23:00:00,5.8,8.0,5.6,80.0,1.4,98.0,0.0
