Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-08-20 00:00:00,0.0,-0.5,-1.8,,319.1,,,0.0,0.0
2025-08-20 00:01:00,0.0,-0.7,-2.1,,318.7,,,0.0,0.0
2025-08-20 00:02:00,0.0,-0.9,-2.0,,318.6,,,0.0,0.0
2025-08-20 00:03:00,0.0,-1.0,-2.2,,318.7,,,0.0,0.0
2025-08-20 00:04:00,0.0,-0.9,-2.1,,318.8,,,0.0,0.0
2025-08-20 00:05:00,0.0,-0.9,-2.0,,319.0,,,0.0,0.0
2025-08-20 00:06:00,0.0,-0.9,-2.1,,319.2,,,0.0,0.0
2025-08-20 00:07:00,0.0,-1.0,-1.9,,319.6,,,0.0,0.0
2025-08-20 00:08:00,0.0,-1.0,-1.7,,319.9,,,0.0,0.0
2025-08-20 00:09:00,0.0,-0.8,-1.7,,320.0,,,0.0,0.0
2025-08-20 00:10:00,0.0,-0.7,-1.7,,320.1,,,0.0,0.0
2025-08-20 00:11:00,0.0,-0.7,-1.7,,320.1,,,0.0,0.0
2025-08-20 00:12:00,0.0,-0.8,-1.8,,320.1,,,0.0,0.0
2025-08-20 00:13:00,0.0,-0.9,-2.0,,320.0,,,0.0,0.0
2025-08-20 00:14:00,0.0,-0.8,-1.6,,320.1,,,0.0,0.0
2025-08-20 00:15:00,0.0,-0.9,-1.7,,319.8,,,0.0,0.0
2025-08-20 00:16:00,0.0,-0.9,-1.7,,319.5,,,0.0,0.0
2025-08-20 00:17:00,0.0,-0.6,-1.5,,319.0,,,0.0,0.0
2025-08-20 00:18:00,0.0,-0.6,-1.4,,318.1,,,0.0,0.0
2025-08-20 00:19:00,0.0,-0.8,-1.6,,316.9,,,0.0,0.0
2025-08-20 00:20:00,0.0,-0.8,-1.6,,316.2,,,0.0,0.0
2025-08-20 00:21:00,0.0,-0.7,-1.5,,315.6,,,0.0,0.0
2025-08-20 00:22:00,0.0,-0.8,-1.7,,315.2,,,0.0,0.0
2025-08-20 00:23:00,0.0,-0.5,-1.5,,314.9,,,0.0,0.0
2025-08-20 00:24:00,0.0,-0.6,-1.7,,314.6,,,0.0,0.0
2025-08-20 00:25:00,0.0,-0.7,-1.8,,314.4,,,0.0,0.0
2025-08-20 00:26:00,0.0,-0.6,-1.5,,314.5,,,0.0,0.0
2025-08-20 00:27:00,0.0,-0.5,-1.7,,314.7,,,0.0,0.0
2025-08-20 00:28:00,0.0,-0.5,-2.1,,314.5,,,0.0,0.0
2025-08-20 00:29:00,0.0,-0.3,-1.8,,314.7,,,0.0,0.0
2025-08-20 00:30:00,0.0,-0.4,-1.8,,314.8,,,0.0,0.0
2025-08-20 00:31:00,0.0,-0.4,-1.9,,315.2,,,0.0,0.0
2025-08-20 00:32:00,0.0,-0.4,-1.8,,315.5,,,0.0,0.0
2025-08-20 00:33:00,0.0,-0.4,-1.6,,316.4,,,0.0,0.0
2025-08-20 00:34:00,0.0,-0.4,-1.5,,317.2,,,0.0,0.0
2025-08-20 00:35:00,0.0,-0.6,-1.7,,317.8,,,0.0,0.0
2025-08-20 00:36:00,0.0,-0.7,-1.8,,318.4,,,0.0,0.0
2025-08-20 00:37:00,0.0,-0.6,-1.7,,318.8,,,0.0,0.0
2025-08-20 00:38:00,0.0,-0.9,-2.0,,318.7,,,0.0,0.0
2025-08-20 00:39:00,0.0,-1.0,-2.1,,318.8,,,0.0,0.0
2025-08-20 00:40:00,0.0,-1.0,-2.1,,318.9,,,0.0,0.0
2025-08-20 00:41:00,0.0,-0.8,-2.2,,319.1,,,0.0,0.0
2025-08-20 00:42:00,0.0,-0.8,-2.2,,319.0,,,0.0,0.0
2025-08-20 00:43:00,0.0,-1.1,-2.4,,318.5,,,0.0,0.0
2025-08-20 00:44:00,0.0,-1.0,-2.4,,318.2,,,0.0,0.0
2025-08-20 00:45:00,0.0,-1.0,-2.4,,317.5,,,0.0,0.0
2025-08-20 00:46:00,0.0,-1.0,-2.5,,316.9,,,0.0,0.0
2025-08-20 00:47:00,0.0,-0.8,-2.2,,316.4,,,0.0,0.0
2025-08-20 00:48:00,0.0,-0.3,-1.5,,316.3,,,0.0,0.0
2025-08-20 00:49:00,0.0,-0.2,-1.3,,316.3,,,0.0,0.0
2025-08-20 00:50:00,0.0,-0.1,-1.5,,316.4,,,0.0,0.0
2025-08-20 00:51:00,0.0,-0.1,-1.5,,317.2,,,0.0,0.0
2025-08-20 00:52:00,0.0,-0.1,-1.3,,318.6,,,0.0,0.0
2025-08-20 00:53:00,0.0,-0.6,-2.3,,320.3,,,0.0,0.0
2025-08-20 00:54:00,0.0,-0.4,-1.9,,322.9,,,0.0,0.0
2025-08-20 00:55:00,0.0,-0.4,-1.7,,325.2,,,0.0,0.0
2025-08-20 00:56:00,0.0,-0.6,-1.6,,326.9,,,0.0,0.0
2025-08-20 00:57:00,0.0,-0.6,-1.6,,327.6,,,0.0,0.0
2025-08-20 00:58:00,0.0,-0.8,-1.8,,327.3,,,0.0,0.0
2025-08-20 00:59:00,0.0,-0.7,-1.7,,326.4,,,0.0,0.0
2025-08-20 01:00:00,0.0,-0.8,-1.6,,325.3,,,0.0,0.0
2025-08-20 01:01:00,0.0,-1.0,-1.9,,324.7,,,0.0,0.0
2025-08-20 01:02:00,0.0,-1.0,-1.8,,324.9,,,0.0,0.0
2025-08-20 01:03:00,0.0,-1.0,-1.9,,326.3,,,0.0,0.0
2025-08-20 01:04:00,0.0,-1.0,-1.8,,328.1,,,0.0,0.0
2025-08-20 01:05:00,0.0,-1.1,-1.9,,330.1,,,0.0,0.0
2025-08-20 01:06:00,0.0,-1.0,-2.0,,331.8,,,0.0,0.0
2025-08-20 01:07:00,0.0,-0.8,-1.6,,333.5,,,0.0,0.0
2025-08-20 01:08:00,0.0,-0.5,-1.3,,335.0,,,0.0,0.0
2025-08-20 01:09:00,0.0,-0.5,-1.3,,336.2,,,0.0,0.0
2025-08-20 01:10:00,0.0,-0.6,-1.4,,337.4,,,0.0,0.0
2025-08-20 01:11:00,0.0,-0.3,-1.2,,338.9,,,0.0,0.0
