Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-09-04 00:00:00,15.6,7.0,15.4,248.0,2.7,99.0,0.0
2025-09-04 00:10:00,15.5,8.0,15.3,251.0,3.3,98.0,
2025-09-04 00:20:00,15.5,8.0,15.3,254.0,2.9,99.0,
2025-09-04 00:30:00,15.5,8.0,15.2,265.0,3.5,98.0,
2025-09-04 00:40:00,15.6,8.0,15.2,271.0,2.7,98.0,
2025-09-04 00:50:00,15.4,8.0,15.0,251.0,2.5,97.0,
2025-09-04 01:00:00,15.3,7.0,14.9,253.0,2.4,97.0,0.0
2025-09-04 01:10:00,15.0,5.0,14.5,262.0,1.9,97.0,
2025-09-04 01:20:00,14.5,3.0,14.1,252.0,1.8,97.0,
2025-09-04 01:30:00,14.3,1.0,14.0,235.0,2.0,98.0,
2025-09-04 01:40:00,14.5,1.0,14.4,239.0,2.5,99.0,
2025-09-04 01:50:00,14.6,5.0,14.5,245.0,2.9,99.0,
2025-09-04 02:00:00,14.8,7.0,14.7,253.0,2.7,99.0,0.0
2025-09-04 02:10:00,14.9,7.0,14.8,258.0,3.4,99.0,
2025-09-04 02:20:00,15.0,8.0,14.9,264.0,2.9,99.0,
2025-09-04 02:30:00,15.0,8.0,14.8,275.0,2.8,99.0,
2025-09-04 02:40:00,15.0,8.0,14.8,279.0,2.1,98.0,
2025-09-04 02:50:00,15.0,8.0,14.7,280.0,1.6,98.0,
2025-09-04 03:00:00,15.0,7.0,14.7,269.0,2.1,98.0,0.0
2025-09-04 03:10:00,15.0,7.0,14.7,267.0,2.2,99.0,
2025-09-04 03:20:00,15.0,8.0,14.8,253.0,2.5,99.0,
2025-09-04 03:30:00,15.0,7.0,14.7,259.0,2.4,98.0,
2025-09-04 03:40:00,14.9,7.0,14.6,261.0,2.5,98.0,
2025-09-04 03:50:00,14.8,8.0,14.5,254.0,2.1,98.0,
2025-09-04 04:00:00,14.8,8.0,14.4,251.0,1.5,98.0,0.0
2025-09-04 04:10:00,14.8,8.0,14.3,255.0,1.6,97.0,
2025-09-04 04:20:00,14.9,7.0,14.1,247.0,2.7,95.0,
2025-09-04 04:30:00,14.9,8.0,14.1,268.0,2.0,95.0,
2025-09-04 04:40:00,15.0,7.0,14.1,285.0,1.7,95.0,
2025-09-04 04:50:00,14.7,7.0,14.1,273.0,1.4,96.0,
2025-09-04 05:00:00,14.7,7.0,14.1,268.0,1.4,96.0,0.0
2025-09-04 05:10:00,14.8,7.0,14.1,254.0,1.1,95.0,
2025-09-04 05:20:00,14.8,7.0,14.1,278.0,1.4,95.0,
2025-09-04 05:30:00,14.7,8.0,14.0,282.0,1.8,95.0,
2025-09-04 05:40:00,14.7,7.0,14.0,284.0,1.7,96.0,
2025-09-04 05:50:00,14.6,7.0,14.1,252.0,1.6,97.0,
2025-09-04 06:00:00,14.6,8.0,14.2,214.0,1.7,97.0,0.0
2025-09-04 06:10:00,14.7,8.0,14.2,219.0,2.0,97.0,
2025-09-04 06:20:00,14.7,8.0,14.1,218.0,1.8,96.0,
2025-09-04 06:30:00,14.7,8.0,14.0,216.0,1.6,96.0,
2025-09-04 06:40:00,14.7,8.0,14.0,205.0,1.5,96.0,
2025-09-04 06:50:00,14.6,8.0,13.9,216.0,1.4,95.0,
2025-09-04 07:00:00,14.7,8.0,13.7,209.0,1.3,93.0,0.0
2025-09-04 07:10:00,14.7,8.0,13.8,188.0,1.6,94.0,
2025-09-04 07:20:00,14.8,8.0,13.8,201.0,1.5,94.0,
2025-09-04 07:30:00,14.9,8.0,13.6,185.0,1.0,92.0,
2025-09-04 07:40:00,14.9,8.0,13.8,148.0,2.0,93.0,
2025-09-04 07:50:00,15.0,8.0,13.8,167.0,1.6,93.0,
2025-09-04 08:00:00,15.0,8.0,13.5,172.0,1.5,91.0,0.0
2025-09-04 08:10:00,15.1,8.0,13.6,212.0,1.4,91.0,
2025-09-04 08:20:00,15.2,8.0,13.9,212.0,2.0,92.0,
2025-09-04 08:30:00,15.2,8.0,13.6,231.0,1.2,90.0,
2025-09-04 08:40:00,15.3,8.0,13.6,207.0,1.6,90.0,
2025-09-04 08:50:00,15.3,8.0,13.4,209.0,2.3,89.0,
2025-09-04 09:00:00,15.3,8.0,13.6,228.0,2.2,89.0,0.0
2025-09-04 09:10:00,15.5,8.0,13.5,217.0,2.0,88.0,
2025-09-04 09:20:00,15.7,8.0,14.0,201.0,1.5,90.0,
2025-09-04 09:30:00,15.8,7.0,13.2,219.0,1.9,85.0,
2025-09-04 09:40:00,15.8,7.0,13.6,248.0,1.2,86.0,
2025-09-04 09:50:00,16.3,8.0,13.7,226.0,2.0,85.0,
2025-09-04 10:00:00,16.3,8.0,14.0,251.0,2.5,86.0,0.0
2025-09-04 10:10:00,16.2,8.0,14.1,241.0,2.4,87.0,
2025-09-04 10:20:00,16.4,7.0,14.1,218.0,2.3,86.0,
2025-09-04 10:30:00,16.4,7.0,13.8,190.0,1.4,85.0,
2025-09-04 10:40:00,16.7,7.0,13.9,245.0,2.3,84.0,
2025-09-04 10:50:00,16.9,8.0,13.9,237.0,2.1,82.0,
2025-09-04 11:00:00,17.0,8.0,14.0,240.0,2.4,83.0,0.0
2025-09-04 11:10:00,17.1,8.0,14.2,227.0,3.2,83.0,
2025-09-04 11:20:00,17.1,7.0,14.2,234.0,2.4,83.0,
2025-09-04 11:30:00,17.1,7.0,14.3,231.0,2.2,83.0,
2025-09-04 11:40:00,17.2,7.0,13.7,221.0,2.7,80.0,
2025-09-04 11:50:00,17.5,7.0,14.0,239.0,2.0,80.0,
2025-09-04 12:00:00,17.7,5.0,13.8,263.0,2.9,78.0,0.0
2025-09-04 12:10:00,17.6,1.0,13.7,263.0,3.2,78.0,
2025-09-04 12:20:00,17.6,1.0,13.7,252.0,2.9,78.0,
2025-09-04 12:30:00,17.6,0.0,13.7,253.0,3.2,78.0,
