Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-04-29 00:00:00,3.9,0.1,-0.6,,343.1,,,0.0,0.0
2025-04-29 00:01:00,4.2,0.1,-0.5,,342.9,,,0.0,0.0
2025-04-29 00:02:00,5.5,0.2,-0.4,,343.0,,,0.0,0.0
2025-04-29 00:03:00,4.5,0.2,-0.4,,343.1,,,0.0,0.1
2025-04-29 00:04:00,4.4,0.2,-0.2,,342.9,,,0.0,0.0
2025-04-29 00:05:00,5.1,0.2,-0.5,,342.9,,,0.0,0.1
2025-04-29 00:06:00,4.4,0.3,-0.3,,343.3,,,0.0,0.0
2025-04-29 00:07:00,4.2,0.2,-0.4,,343.3,,,0.0,0.0
2025-04-29 00:08:00,5.6,0.0,-0.7,,343.2,,,0.0,0.0
2025-04-29 00:09:00,4.7,0.2,-0.5,,343.0,,,0.0,0.0
2025-04-29 00:10:00,4.3,0.4,-0.4,,343.1,,,0.0,0.0
2025-04-29 00:11:00,4.9,0.5,-0.2,,343.4,,,0.0,0.1
2025-04-29 00:12:00,3.9,0.3,-0.2,,343.4,,,0.0,0.0
2025-04-29 00:13:00,4.6,0.4,-0.2,,343.4,,,0.0,0.0
2025-04-29 00:14:00,4.4,0.5,0.0,,343.2,,,0.0,0.0
2025-04-29 00:15:00,4.7,0.4,-0.1,,343.0,,,0.0,0.0
2025-04-29 00:16:00,4.8,0.3,-0.1,,343.3,,,0.0,0.0
2025-04-29 00:17:00,5.2,0.3,0.1,,343.4,,,0.0,0.1
2025-04-29 00:18:00,4.1,0.1,-0.2,,342.8,,,0.0,0.0
2025-04-29 00:19:00,5.8,0.3,-0.1,,343.0,,,0.0,0.0
2025-04-29 00:20:00,5.0,0.3,0.0,,343.3,,,0.0,0.0
2025-04-29 00:21:00,3.9,0.1,-0.3,,343.0,,,0.0,0.0
2025-04-29 00:22:00,5.0,0.1,-0.8,,341.8,,,0.0,0.0
2025-04-29 00:23:00,3.6,0.0,-0.9,,341.9,,,0.0,0.0
2025-04-29 00:24:00,4.7,-0.1,-1.0,,342.4,,,0.0,0.0
2025-04-29 00:25:00,5.2,0.0,-0.8,,342.5,,,0.0,0.1
2025-04-29 00:26:00,3.8,0.2,-0.4,,343.1,,,0.0,0.0
2025-04-29 00:27:00,4.9,0.4,-0.4,,342.7,,,0.0,0.0
2025-04-29 00:28:00,4.2,0.3,-0.5,,343.3,,,0.0,0.0
2025-04-29 00:29:00,3.8,0.4,-0.4,,342.2,,,0.0,0.0
2025-04-29 00:30:00,4.8,0.2,-0.5,,341.1,,,0.0,0.0
2025-04-29 00:31:00,4.5,0.4,-0.3,,341.8,,,0.0,0.1
2025-04-29 00:32:00,4.0,0.4,-0.3,,343.8,,,0.0,0.0
2025-04-29 00:33:00,5.0,0.3,-0.4,,343.9,,,0.0,0.0
2025-04-29 00:34:00,4.9,0.3,-0.1,,344.0,,,0.0,0.0
2025-04-29 00:35:00,4.7,0.4,-0.2,,344.0,,,0.0,0.0
2025-04-29 00:36:00,5.3,0.2,-0.5,,343.9,,,0.0,0.0
2025-04-29 00:37:00,4.2,0.0,-0.8,,343.8,,,0.0,0.0
2025-04-29 00:38:00,4.8,0.2,-0.3,,343.9,,,0.0,0.0
2025-04-29 00:39:00,5.2,0.1,-0.6,,343.0,,,0.0,0.1
2025-04-29 00:40:00,4.1,0.1,-0.5,,342.8,,,0.0,0.0
2025-04-29 00:41:00,5.5,0.0,-0.7,,342.9,,,0.0,0.0
2025-04-29 00:42:00,5.1,0.0,-0.7,,343.1,,,0.0,0.0
2025-04-29 00:43:00,4.2,0.0,-0.6,,343.6,,,0.0,0.0
2025-04-29 00:44:00,4.8,0.1,-0.5,,343.4,,,0.0,0.0
2025-04-29 00:45:00,4.7,0.0,-0.7,,343.2,,,0.0,0.1
2025-04-29 00:46:00,4.4,0.0,-0.8,,343.0,,,0.0,0.0
2025-04-29 00:47:00,5.4,0.1,-0.4,,342.8,,,0.0,0.0
2025-04-29 00:48:00,4.6,0.2,-0.5,,342.9,,,0.0,0.1
2025-04-29 00:49:00,4.2,0.0,-0.6,,342.6,,,0.0,0.0
2025-04-29 00:50:00,5.0,0.1,-0.5,,342.4,,,0.0,0.0
2025-04-29 00:51:00,4.8,0.2,-0.3,,342.0,,,0.0,0.0
2025-04-29 00:52:00,4.7,0.2,-0.2,,342.5,,,0.0,0.0
2025-04-29 00:53:00,4.3,0.1,-0.5,,342.7,,,0.0,0.1
2025-04-29 00:54:00,4.0,0.0,-0.7,,342.9,,,0.0,0.0
2025-04-29 00:55:00,4.9,0.0,-0.8,,342.9,,,0.0,0.0
2025-04-29 00:56:00,4.6,0.1,-0.7,,342.7,,,0.0,0.0
2025-04-29 00:57:00,3.3,-0.1,-0.9,,343.2,,,0.0,0.0
2025-04-29 00:58:00,5.0,0.1,-0.6,,343.4,,,0.0,0.0
2025-04-29 00:59:00,5.1,0.0,-0.5,,343.6,,,0.0,0.1
2025-04-29 01:00:00,4.2,0.0,-0.7,,344.0,,,0.0,0.0
2025-04-29 01:01:00,5.3,0.0,-0.7,,344.2,,,0.0,0.0
2025-04-29 01:02:00,5.2,0.0,-0.8,,344.3,,,0.0,0.0
2025-04-29 01:03:00,4.4,0.0,-0.6,,344.4,,,0.0,0.0
2025-04-29 01:04:00,4.8,-0.1,-0.9,,344.0,,,0.0,0.0
2025-04-29 01:05:00,4.5,-0.1,-0.9,,344.0,,,0.0,0.0
2025-04-29 01:06:00,4.3,0.1,-0.6,,344.2,,,0.0,0.0
2025-04-29 01:07:00,5.2,0.4,-0.3,,344.5,,,0.0,0.1
2025-04-29 01:08:00,3.9,0.5,-0.2,,344.5,,,0.0,0.0
2025-04-29 01:09:00,4.8,0.3,-0.3,,344.4,,,0.0,0.0
2025-04-29 01:10:00,5.0,0.2,-0.4,,344.1,,,0.0,0.1
2025-04-29 01:11:00,3.5,0.3,-0.5,,344.2,,,0.0,0.0
2025-04-29 01:12:00,5.0,0.4,-0.5,,344.5,,,0.0,0.0
2025-04-29 01:13:00,5.3,0.6,0.0,,344.8,,,0.0,0.1
2025-04-29 01:14:00,3.9,0.8,0.0,,344.9,,,0.0,0.0
2025-04-29 01:15:00,4.7,0.7,-0.1,,344.8,,,0.0,0.0
2025-04-29 01:16:00,4.7,0.6,0.1,,344.9,,,0.0,0.0
2025-04-29 01:17:00,4.6,0.3,-0.3,,344.8,,,0.0,0.0
2025-04-29 01:18:00,5.5,0.6,0.1,,344.9,,,0.0,0.0
2025-04-29 01:19:00,4.2,0.7,0.3,,345.1,,,0.0,0.0
2025-04-29 01:20:00,4.8,0.7,0.1,,345.1,,,0.0,0.0
2025-04-29 01:21:00,4.7,0.5,-0.4,,344.8,,,0.0,0.0
2025-04-29 01:22:00,3.7,0.5,-0.3,,345.0,,,0.0,0.0
2025-04-29 01:23:00,5.1,0.4,-0.6,,345.1,,,0.0,0.0
2025-04-29 01:24:00,4.3,0.5,-0.4,,345.0,,,0.0,0.1
2025-04-29 01:25:00,3.9,0.2,-0.7,,344.9,,,0.0,0.0
2025-04-29 01:26:00,4.2,0.2,-0.6,,345.0,,,0.0,0.1
2025-04-29 01:27:00,3.6,0.2,-0.5,,345.0,,,0.0,0.0
2025-04-29 01:28:00,4.9,0.1,-0.5,,345.0,,,0.0,0.0
2025-04-29 01:29:00,5.7,0.4,-0.3,,345.3,,,0.0,0.0
2025-04-29 01:30:00,3.2,0.5,-0.3,,345.1,,,0.0,0.0
2025-04-29 01:31:00,4.9,0.4,-0.3,,345.2,,,0.0,0.0
2025-04-29 01:32:00,5.3,0.3,-0.4,,345.3,,,0.0,0.1
2025-04-29 01:33:00,5.0,0.2,-0.3,,345.3,,,0.0,0.0
2025-04-29 01:34:00,5.0,0.2,-0.6,,345.4,,,0.0,0.0
2025-04-29 01:35:00,4.7,0.3,-0.6,,345.4,,,0.0,0.0
2025-04-29 01:36:00,4.6,0.4,-0.5,,345.5,,,0.0,0.0
2025-04-29 01:37:00,5.0,0.5,-0.2,,345.6,,,0.0,0.0
2025-04-29 01:38:00,4.0,0.5,-0.5,,345.8,,,0.0,0.0
2025-04-29 01:39:00,5.2,0.6,-0.4,,345.9,,,0.0,0.0
2025-04-29 01:40:00,4.3,0.5,-0.4,,345.8,,,0.0,0.1
2025-04-29 01:41:00,3.4,0.5,-0.3,,345.7,,,0.0,0.0
2025-04-29 01:42:00,5.2,0.5,-0.2,,345.5,,,0.0,0.0
2025-04-29 01:43:00,3.9,0.5,-0.2,,345.3,,,0.0,0.0
2025-04-29 01:44:00,4.5,0.4,-0.2,,345.2,,,0.0,0.0
2025-04-29 01:45:00,4.7,0.3,-0.5,,345.0,,,0.0,0.0
2025-04-29 01:46:00,4.2,0.4,-0.4,,345.0,,,0.0,0.0
2025-04-29 01:47:00,4.4,0.5,-0.5,,344.9,,,0.0,0.0
2025-04-29 01:48:00,4.7,0.6,-0.3,,344.8,,,0.0,0.0
2025-04-29 01:49:00,3.9,0.6,-0.1,,345.3,,,0.0,0.0
2025-04-29 01:50:00,5.4,0.5,-0.2,,344.9,,,0.0,0.0
2025-04-29 01:51:00,3.5,0.4,-0.4,,344.0,,,0.0,0.0
2025-04-29 01:52:00,3.8,0.5,-0.2,,344.0,,,0.0,0.0
2025-04-29 01:53:00,4.0,0.5,-0.1,,345.8,,,0.0,0.0
2025-04-29 01:54:00,4.0,0.6,-0.2,,346.2,,,0.0,0.0
2025-04-29 01:55:00,4.7,0.8,0.0,,345.5,,,0.0,0.0
2025-04-29 01:56:00,4.8,0.7,0.0,,345.4,,,0.0,0.1
2025-04-29 01:57:00,4.3,0.5,-0.2,,344.7,,,0.0,0.0
2025-04-29 01:58:00,6.0,0.4,-0.1,,342.4,,,0.0,0.1
2025-04-29 01:59:00,4.3,0.4,-0.3,,345.0,,,0.0,0.0
2025-04-29 02:00:00,4.4,0.3,-0.3,,346.1,,,0.0,0.0
2025-04-29 02:01:00,4.8,0.4,-0.3,,346.1,,,0.0,0.1
2025-04-29 02:02:00,4.8,0.6,-0.5,,346.0,,,0.0,0.0
2025-04-29 02:03:00,4.5,0.6,-0.2,,346.2,,,0.0,0.0
2025-04-29 02:04:00,4.7,0.5,-0.3,,345.9,,,0.0,0.0
2025-04-29 02:05:00,4.6,0.4,-0.2,,345.6,,,0.0,0.0
2025-04-29 02:06:00,5.1,0.2,-0.6,,346.4,,,0.0,0.0
2025-04-29 02:07:00,3.9,0.0,-0.8,,346.2,,,0.0,0.0
2025-04-29 02:08:00,5.0,0.2,-0.6,,346.5,,,0.0,0.0
2025-04-29 02:09:00,4.8,0.3,-0.7,,346.1,,,0.0,0.1
2025-04-29 02:10:00,4.4,0.5,-0.4,,345.9,,,0.0,0.0
2025-04-29 02:11:00,4.7,0.6,-0.3,,345.9,,,0.0,0.0
2025-04-29 02:12:00,4.2,0.4,-0.4,,346.0,,,0.0,0.0
2025-04-29 02:13:00,4.8,0.3,-0.6,,345.1,,,0.0,0.0
2025-04-29 02:14:00,4.0,0.3,-0.6,,345.4,,,0.0,0.1
2025-04-29 02:15:00,4.0,0.4,-0.5,,345.6,,,0.0,0.0
2025-04-29 02:16:00,4.9,0.5,-0.3,,344.8,,,0.0,0.0
2025-04-29 02:17:00,4.3,0.7,-0.1,,345.9,,,0.0,0.0
2025-04-29 02:18:00,4.4,0.6,-0.2,,345.2,,,0.0,0.0
2025-04-29 02:19:00,4.8,0.4,-0.2,,343.7,,,0.0,0.0
2025-04-29 02:20:00,4.5,0.3,-0.3,,344.9,,,0.0,0.0
2025-04-29 02:21:00,4.1,0.3,-0.4,,345.1,,,0.0,0.0
2025-04-29 02:22:00,4.2,0.2,-0.5,,345.5,,,0.0,0.0
2025-04-29 02:23:00,4.7,0.2,-0.4,,345.7,,,0.0,0.0
2025-04-29 02:24:00,4.1,0.3,-0.4,,345.5,,,0.0,0.0
2025-04-29 02:25:00,3.5,0.5,-0.4,,345.3,,,0.0,0.0
2025-04-29 02:26:00,5.0,0.6,-0.1,,345.0,,,0.0,0.0
2025-04-29 02:27:00,3.9,0.9,-0.1,,343.5,,,0.0,0.0
2025-04-29 02:28:00,4.3,0.5,-0.4,,341.4,,,0.0,0.0
2025-04-29 02:29:00,5.3,0.3,-0.6,,340.3,,,0.0,0.0
2025-04-29 02:30:00,4.4,0.4,-0.4,,340.8,,,0.0,0.0
2025-04-29 02:31:00,4.4,0.5,-0.2,,340.8,,,0.0,0.0
2025-04-29 02:32:00,4.5,0.6,-0.4,,342.8,,,0.0,0.0
2025-04-29 02:33:00,4.6,0.6,-0.2,,342.9,,,0.0,0.0
2025-04-29 02:34:00,4.3,0.5,-0.5,,342.8,,,0.0,0.1
2025-04-29 02:35:00,3.8,0.5,-0.3,,341.7,,,0.0,0.0
2025-04-29 02:36:00,5.0,0.6,-0.4,,342.0,,,0.0,0.0
2025-04-29 02:37:00,4.7,0.4,-0.8,,343.1,,,0.0,0.0
2025-04-29 02:38:00,4.8,0.3,-0.9,,343.3,,,0.0,0.0
2025-04-29 02:39:00,5.6,0.3,-0.8,,343.3,,,0.0,0.0
2025-04-29 02:40:00,4.7,0.3,-0.8,,345.9,,,0.0,0.0
2025-04-29 02:41:00,4.9,0.3,-0.8,,346.6,,,0.0,0.0
2025-04-29 02:42:00,4.1,0.3,-0.8,,347.2,,,0.0,0.0
2025-04-29 02:43:00,5.1,0.2,-0.7,,346.8,,,0.0,0.0
