Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-05-12 00:00:00,4.9,-1.3,-2.8,,263.8,,,0.0,0.0
2025-05-12 00:01:00,4.7,-1.2,-2.6,,263.9,,,0.0,0.0
2025-05-12 00:02:00,5.8,-1.1,-2.6,,264.1,,,0.0,0.0
2025-05-12 00:03:00,4.4,-1.1,-2.7,,264.0,,,0.0,0.0
2025-05-12 00:04:00,4.5,-1.0,-2.8,,264.0,,,0.0,0.0
2025-05-12 00:05:00,3.9,-0.8,-2.8,,264.0,,,0.0,0.0
2025-05-12 00:06:00,4.5,-0.7,-3.0,,264.0,,,0.0,0.1
2025-05-12 00:07:00,3.2,-0.6,-2.6,,264.1,,,0.0,0.0
2025-05-12 00:08:00,4.1,-0.5,-2.6,,264.1,,,0.0,0.0
2025-05-12 00:09:00,3.6,-0.5,-2.5,,264.0,,,0.0,0.0
2025-05-12 00:10:00,4.5,-0.6,-2.6,,263.9,,,0.0,0.0
2025-05-12 00:11:00,4.7,-0.7,-2.8,,263.8,,,0.0,0.0
2025-05-12 00:12:00,4.9,-0.6,-2.6,,264.0,,,0.0,0.1
2025-05-12 00:13:00,4.4,-0.6,-2.8,,263.9,,,0.0,0.0
2025-05-12 00:14:00,5.7,-0.7,-2.8,,263.7,,,0.0,0.0
2025-05-12 00:15:00,4.1,-0.6,-2.8,,263.7,,,0.0,0.0
2025-05-12 00:16:00,5.5,-0.8,-2.8,,263.6,,,0.0,0.0
2025-05-12 00:17:00,3.6,-0.7,-2.7,,263.8,,,0.0,0.0
2025-05-12 00:18:00,4.9,-0.7,-2.8,,263.6,,,0.0,0.1
2025-05-12 00:19:00,4.1,-0.7,-2.7,,263.7,,,0.0,0.0
2025-05-12 00:20:00,5.6,-0.8,-2.7,,263.8,,,0.0,0.0
2025-05-12 00:21:00,4.1,-0.8,-2.4,,263.8,,,0.0,0.0
2025-05-12 00:22:00,5.4,-0.7,-2.3,,263.8,,,0.0,0.0
2025-05-12 00:23:00,3.8,-0.8,-2.4,,263.8,,,0.0,0.0
2025-05-12 00:24:00,5.9,-0.7,-2.1,,263.7,,,0.0,0.0
2025-05-12 00:25:00,4.6,-1.0,-2.3,,263.6,,,0.0,0.0
2025-05-12 00:26:00,5.2,-0.9,-2.2,,263.6,,,0.0,0.1
2025-05-12 00:27:00,4.9,-0.9,-2.4,,263.5,,,0.0,0.0
2025-05-12 00:28:00,4.8,-1.0,-2.4,,263.5,,,0.0,0.0
2025-05-12 00:29:00,4.7,-1.0,-2.3,,263.5,,,0.0,0.0
2025-05-12 00:30:00,5.0,-1.2,-2.6,,263.3,,,0.0,0.0
2025-05-12 00:31:00,4.6,-1.2,-2.5,,263.3,,,0.0,0.0
2025-05-12 00:32:00,6.1,-1.2,-2.3,,263.3,,,0.0,0.1
2025-05-12 00:33:00,4.1,-1.2,-2.4,,263.3,,,0.0,0.0
2025-05-12 00:34:00,4.3,-1.3,-2.4,,263.3,,,0.0,0.1
2025-05-12 00:35:00,4.5,-1.4,-2.5,,263.2,,,0.0,0.0
2025-05-12 00:36:00,5.1,-1.3,-2.2,,263.2,,,0.0,0.0
2025-05-12 00:37:00,4.6,-1.1,-1.8,,263.5,,,0.0,0.0
2025-05-12 00:38:00,5.4,-1.0,-1.8,,263.5,,,0.0,0.0
2025-05-12 00:39:00,4.6,-0.9,-1.9,,263.4,,,0.0,0.0
2025-05-12 00:40:00,4.6,-1.0,-1.8,,263.4,,,0.0,0.1
2025-05-12 00:41:00,4.9,-1.0,-1.9,,263.3,,,0.0,0.0
2025-05-12 00:42:00,5.2,-0.8,-1.9,,263.4,,,0.0,0.1
2025-05-12 00:43:00,4.4,-0.9,-1.9,,263.3,,,0.0,0.0
2025-05-12 00:44:00,5.2,-0.8,-2.1,,263.4,,,0.0,0.0
2025-05-12 00:45:00,4.9,-0.7,-1.8,,263.3,,,0.0,0.0
2025-05-12 00:46:00,5.3,-0.7,-1.7,,263.3,,,0.0,0.0
2025-05-12 00:47:00,4.6,-0.8,-2.0,,263.1,,,0.0,0.0
2025-05-12 00:48:00,5.3,-0.8,-1.9,,263.2,,,0.0,0.0
2025-05-12 00:49:00,4.4,-0.9,-2.1,,263.1,,,0.0,0.0
2025-05-12 00:50:00,4.5,-1.0,-2.1,,262.9,,,0.0,0.0
2025-05-12 00:51:00,4.8,-1.0,-2.1,,262.9,,,0.0,0.0
2025-05-12 00:52:00,4.3,-0.9,-2.0,,262.8,,,0.0,0.0
2025-05-12 00:53:00,5.7,-0.9,-1.9,,262.9,,,0.0,0.1
2025-05-12 00:54:00,5.1,-1.1,-2.2,,262.8,,,0.0,0.0
2025-05-12 00:55:00,4.8,-1.1,-2.4,,262.7,,,0.0,0.0
2025-05-12 00:56:00,4.5,-1.2,-2.4,,262.6,,,0.0,0.0
2025-05-12 00:57:00,4.9,-1.1,-2.4,,262.7,,,0.0,0.0
2025-05-12 00:58:00,4.3,-1.0,-2.4,,262.6,,,0.0,0.0
2025-05-12 00:59:00,5.0,-1.1,-2.6,,262.6,,,0.0,0.1
2025-05-12 01:00:00,4.2,-1.0,-2.7,,262.5,,,0.0,0.0
2025-05-12 01:01:00,5.1,-1.0,-2.7,,262.6,,,0.0,0.0
2025-05-12 01:02:00,4.6,-0.9,-2.7,,262.5,,,0.0,0.0
2025-05-12 01:03:00,5.1,-0.7,-2.4,,262.7,,,0.0,0.0
2025-05-12 01:04:00,4.9,-0.7,-2.4,,262.6,,,0.0,0.0
2025-05-12 01:05:00,4.3,-0.8,-2.7,,262.5,,,0.0,0.0
2025-05-12 01:06:00,4.7,-0.8,-2.5,,262.5,,,0.0,0.0
