Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-06-02 04:30:00,11.5,3.0,6.4,145.0,4.1,71.0,
2025-06-02 04:40:00,11.5,3.0,6.6,142.0,3.3,72.0,
2025-06-02 04:50:00,11.5,3.0,6.7,147.0,3.4,72.0,
2025-06-02 05:00:00,11.5,3.0,6.5,149.0,3.1,72.0,0.0
2025-06-02 05:10:00,11.7,5.0,6.6,139.0,3.7,71.0,
2025-06-02 05:20:00,12.0,5.0,6.6,147.0,4.0,70.0,
2025-06-02 05:30:00,12.7,7.0,6.0,166.0,4.5,64.0,
2025-06-02 05:40:00,12.9,7.0,6.1,166.0,5.3,64.0,
2025-06-02 05:50:00,13.0,5.0,6.3,163.0,5.4,64.0,
2025-06-02 06:00:00,13.1,3.0,6.2,168.0,5.9,63.0,0.0
2025-06-02 06:10:00,12.9,3.0,6.1,166.0,5.3,63.0,
2025-06-02 06:20:00,12.8,3.0,6.1,166.0,6.2,64.0,
2025-06-02 06:30:00,12.5,5.0,6.4,167.0,5.6,67.0,
2025-06-02 06:40:00,12.5,7.0,6.8,168.0,5.6,68.0,
2025-06-02 06:50:00,12.6,7.0,6.9,171.0,5.3,68.0,
2025-06-02 07:00:00,12.6,5.0,6.7,173.0,5.6,67.0,0.0
2025-06-02 07:10:00,12.3,5.0,6.9,170.0,5.0,70.0,
2025-06-02 07:20:00,12.6,5.0,7.0,166.0,5.3,69.0,
2025-06-02 07:30:00,12.6,7.0,6.8,168.0,5.7,68.0,
2025-06-02 07:40:00,12.6,7.0,6.5,163.0,5.8,67.0,
2025-06-02 07:50:00,12.5,7.0,6.0,167.0,7.1,65.0,
2025-06-02 08:00:00,12.6,7.0,6.6,167.0,6.3,67.0,0.0
2025-06-02 08:10:00,13.1,5.0,6.7,166.0,5.2,66.0,
2025-06-02 08:20:00,14.0,5.0,6.6,167.0,5.9,61.0,
2025-06-02 08:30:00,13.6,5.0,6.2,168.0,6.0,61.0,
2025-06-02 08:40:00,13.8,5.0,6.8,166.0,5.4,63.0,
2025-06-02 08:50:00,14.1,7.0,6.4,161.0,5.7,60.0,
2025-06-02 09:00:00,14.0,7.0,6.3,162.0,5.8,60.0,0.0
2025-06-02 09:10:00,14.9,5.0,6.6,163.0,4.7,58.0,
2025-06-02 09:20:00,14.5,5.0,6.5,160.0,6.6,59.0,
2025-06-02 09:30:00,14.6,1.0,7.0,162.0,5.3,61.0,
2025-06-02 09:40:00,14.5,1.0,6.9,153.0,4.7,60.0,
2025-06-02 09:50:00,14.7,0.0,6.9,155.0,7.2,59.0,
2025-06-02 10:00:00,14.5,1.0,6.8,159.0,7.3,60.0,0.0
2025-06-02 10:10:00,14.8,1.0,7.4,157.0,5.4,61.0,
2025-06-02 10:20:00,14.5,3.0,7.1,146.0,6.7,61.0,
2025-06-02 10:30:00,14.6,5.0,7.7,149.0,6.9,63.0,
2025-06-02 10:40:00,14.6,5.0,7.6,148.0,6.6,63.0,
2025-06-02 10:50:00,14.6,7.0,7.9,151.0,4.8,64.0,
2025-06-02 11:00:00,14.4,7.0,8.1,158.0,5.6,66.0,0.0
2025-06-02 11:10:00,14.2,5.0,8.7,168.0,5.5,69.0,
2025-06-02 11:20:00,13.7,7.0,9.3,167.0,5.7,74.0,
2025-06-02 11:30:00,13.4,7.0,9.6,174.0,5.3,78.0,
2025-06-02 11:40:00,12.8,7.0,9.8,181.0,4.1,82.0,
2025-06-02 11:50:00,12.7,7.0,10.1,190.0,4.6,84.0,
2025-06-02 12:00:00,12.7,7.0,10.8,189.0,5.1,88.0,0.3
2025-06-02 12:10:00,12.6,7.0,11.2,193.0,4.2,91.0,
2025-06-02 12:20:00,12.4,5.0,10.8,194.0,5.5,90.0,
2025-06-02 12:30:00,12.4,5.0,11.1,194.0,4.5,92.0,
2025-06-02 12:40:00,12.4,5.0,11.2,191.0,5.1,92.0,
2025-06-02 12:50:00,12.3,7.0,11.0,197.0,3.9,92.0,
2025-06-02 13:00:00,12.6,5.0,11.5,187.0,4.2,93.0,1.0
2025-06-02 13:10:00,12.6,5.0,11.2,186.0,4.8,91.0,
2025-06-02 13:20:00,12.6,5.0,11.6,178.0,4.0,93.0,
2025-06-02 13:30:00,12.3,7.0,11.3,179.0,4.9,93.0,
2025-06-02 13:40:00,12.1,7.0,11.3,184.0,4.9,94.0,
2025-06-02 13:50:00,12.0,3.0,11.4,179.0,5.4,96.0,
2025-06-02 14:00:00,11.8,5.0,11.1,174.0,5.0,95.0,1.4
2025-06-02 14:10:00,11.8,5.0,11.3,166.0,4.8,97.0,
2025-06-02 14:20:00,11.8,7.0,11.3,166.0,4.3,97.0,
2025-06-02 14:30:00,11.8,8.0,11.4,170.0,4.8,97.0,
2025-06-02 14:40:00,11.9,8.0,11.5,175.0,4.7,98.0,
2025-06-02 14:50:00,12.0,7.0,11.6,174.0,4.5,98.0,
2025-06-02 15:00:00,12.0,7.0,11.7,175.0,4.7,98.0,1.5
2025-06-02 15:10:00,11.9,7.0,11.5,175.0,5.1,98.0,
2025-06-02 15:20:00,11.9,7.0,11.6,181.0,5.0,98.0,
2025-06-02 15:30:00,12.0,7.0,11.7,173.0,4.8,98.0,
2025-06-02 15:40:00,12.0,7.0,11.8,182.0,4.1,98.0,
2025-06-02 15:50:00,12.0,7.0,11.8,177.0,5.8,98.0,
2025-06-02 16:00:00,12.1,7.0,11.9,183.0,4.5,98.0,1.3
2025-06-02 16:10:00,12.3,8.0,12.1,188.0,4.5,99.0,
2025-06-02 16:20:00,12.3,8.0,12.0,187.0,5.6,98.0,
2025-06-02 16:30:00,12.4,8.0,12.1,190.0,6.0,98.0,
2025-06-02 16:40:00,12.4,8.0,12.1,193.0,5.7,98.0,
2025-06-02 16:50:00,12.4,8.0,12.2,190.0,5.0,99.0,
2025-06-02 17:00:00,12.4,8.0,12.2,193.0,5.2,99.0,0.1
2025-06-02 17:10:00,12.5,8.0,12.3,204.0,5.3,99.0,
2025-06-02 17:20:00,12.5,8.0,12.3,211.0,5.0,99.0,
2025-06-02 17:30:00,12.5,8.0,12.3,213.0,5.5,99.0,
2025-06-02 17:40:00,12.3,8.0,12.1,211.0,5.5,99.0,
2025-06-02 17:50:00,12.1,8.0,11.9,219.0,4.7,99.0,
2025-06-02 18:00:00,12.2,8.0,12.1,225.0,5.6,99.0,0.1
2025-06-02 18:10:00,12.1,8.0,12.0,226.0,5.0,99.0,
2025-06-02 18:20:00,12.3,8.0,12.2,223.0,4.9,99.0,
2025-06-02 18:30:00,12.5,7.0,12.4,216.0,4.0,99.0,
2025-06-02 18:40:00,12.7,7.0,12.4,218.0,4.0,99.0,
2025-06-02 18:50:00,12.6,7.0,12.1,224.0,5.0,97.0,
2025-06-02 19:00:00,12.6,7.0,11.9,232.0,4.9,96.0,0.0
2025-06-02 19:10:00,12.6,7.0,11.9,234.0,4.1,95.0,
2025-06-02 19:20:00,12.6,7.0,11.7,231.0,4.5,94.0,
2025-06-02 19:30:00,12.6,5.0,11.7,230.0,4.7,95.0,
2025-06-02 19:40:00,12.4,7.0,11.4,232.0,4.1,94.0,
2025-06-02 19:50:00,12.1,7.0,11.1,229.0,4.6,94.0,
2025-06-02 20:00:00,11.8,7.0,10.9,216.0,4.0,94.0,0.0
2025-06-02 20:10:00,11.6,7.0,10.7,238.0,4.1,94.0,
2025-06-02 20:20:00,11.4,7.0,10.7,229.0,4.5,95.0,
2025-06-02 20:30:00,11.4,7.0,10.6,215.0,4.1,95.0,
2025-06-02 20:40:00,11.0,7.0,10.5,221.0,3.6,96.0,
2025-06-02 20:50:00,10.8,8.0,10.4,221.0,4.0,97.0,
2025-06-02 21:00:00,10.6,7.0,10.3,216.0,4.2,98.0,0.0
2025-06-02 21:10:00,10.4,7.0,10.1,213.0,3.7,98.0,
2025-06-02 21:20:00,9.9,8.0,9.7,210.0,4.1,98.0,
2025-06-02 21:30:00,9.7,7.0,9.4,222.0,4.4,98.0,
2025-06-02 21:40:00,9.8,3.0,9.5,223.0,4.9,98.0,
2025-06-02 21:50:00,9.8,1.0,9.4,225.0,5.2,98.0,
2025-06-02 22:00:00,9.8,1.0,9.5,223.0,4.3,98.0,0.0
2025-06-02 22:10:00,9.8,0.0,9.4,222.0,4.0,98.0,
2025-06-02 22:20:00,9.8,0.0,9.5,226.0,3.9,98.0,
2025-06-02 22:30:00,9.7,0.0,9.5,235.0,3.3,98.0,
2025-06-02 22:40:00,9.7,0.0,9.4,236.0,3.5,98.0,
2025-06-02 22:50:00,9.5,0.0,9.3,233.0,3.2,98.0,
2025-06-02 23:00:00,9.6,0.0,9.4,231.0,2.5,98.0,0.0
2025-06-02 23:10:00,9.7,0.0,9.4,237.0,3.5,98.0,
2025-06-02 23:20:00,9.7,0.0,9.4,236.0,3.6,98.0,
2025-06-02 23:30:00,9.8,1.0,9.5,238.0,3.9,98.0,
2025-06-02 23:40:00,9.8,5.0,9.5,238.0,3.8,98.0,
2025-06-02 23:50:00,9.7,7.0,9.3,235.0,4.3,98.0,
