Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-25 00:00:00,2.2,0.0,-5.7,333.0,2.5,56.0,0.0
2025-04-25 00:10:00,2.1,0.0,-5.6,332.0,2.7,57.0,
2025-04-25 00:20:00,2.0,0.0,-5.6,335.0,2.7,57.0,
2025-04-25 00:30:00,2.0,0.0,-5.0,354.0,3.0,60.0,
2025-04-25 00:40:00,1.5,0.0,-5.7,327.0,2.5,59.0,
2025-04-25 00:50:00,1.6,0.0,-5.7,330.0,2.6,58.0,
2025-04-25 01:00:00,1.4,0.0,-5.7,337.0,3.0,59.0,0.0
2025-04-25 01:10:00,0.9,0.0,-5.7,343.0,2.9,62.0,
2025-04-25 01:20:00,0.9,0.0,-5.7,338.0,2.8,61.0,
2025-04-25 01:30:00,0.7,0.0,-5.7,331.0,3.0,63.0,
2025-04-25 01:40:00,0.7,0.0,-5.8,334.0,3.1,62.0,
2025-04-25 01:50:00,0.7,0.0,-6.0,337.0,3.0,61.0,
2025-04-25 02:00:00,0.5,0.0,-6.3,337.0,3.0,60.0,0.0
2025-04-25 02:10:00,0.4,0.0,-6.3,335.0,3.1,61.0,
2025-04-25 02:20:00,0.6,0.0,-6.4,344.0,3.2,59.0,
2025-04-25 02:30:00,0.5,0.0,-6.5,345.0,2.7,59.0,
2025-04-25 02:40:00,0.3,1.0,-6.3,336.0,2.8,61.0,
2025-04-25 02:50:00,0.4,3.0,-6.4,341.0,2.7,60.0,
2025-04-25 03:00:00,0.4,5.0,-6.5,352.0,2.4,60.0,0.0
2025-04-25 03:10:00,0.3,3.0,-6.3,346.0,2.2,61.0,
2025-04-25 03:20:00,0.2,5.0,-6.0,326.0,2.1,63.0,
2025-04-25 03:30:00,0.0,5.0,-6.0,321.0,2.5,64.0,
2025-04-25 03:40:00,1.1,5.0,-6.4,357.0,2.7,57.0,
2025-04-25 03:50:00,0.1,1.0,-5.6,352.0,1.5,66.0,
2025-04-25 04:00:00,0.0,1.0,-6.6,310.0,2.2,61.0,0.0
2025-04-25 04:10:00,0.0,0.0,-6.7,322.0,2.5,61.0,
2025-04-25 04:20:00,-0.5,0.0,-6.3,315.0,3.0,65.0,
2025-04-25 04:30:00,-1.0,0.0,-6.0,305.0,3.1,69.0,
2025-04-25 04:40:00,-0.6,0.0,-6.7,322.0,2.5,63.0,
2025-04-25 04:50:00,-0.4,0.0,-6.7,327.0,2.6,62.0,
2025-04-25 05:00:00,-0.6,0.0,-6.9,327.0,1.9,62.0,0.0
2025-04-25 05:10:00,-0.3,0.0,-6.5,330.0,2.4,63.0,
2025-04-25 05:20:00,-1.0,0.0,-6.0,324.0,2.2,69.0,
2025-04-25 05:30:00,-1.2,1.0,-6.7,320.0,2.6,67.0,
2025-04-25 05:40:00,-0.9,1.0,-6.4,333.0,2.7,66.0,
2025-04-25 05:50:00,-0.7,1.0,-6.2,341.0,2.1,66.0,
2025-04-25 06:00:00,-1.1,1.0,-6.2,342.0,1.5,68.0,0.0
2025-04-25 06:10:00,-1.3,0.0,-6.1,327.0,1.7,70.0,
2025-04-25 06:20:00,-1.1,0.0,-6.0,321.0,1.8,69.0,
2025-04-25 06:30:00,-0.9,1.0,-5.7,328.0,2.0,70.0,
2025-04-25 06:40:00,-0.4,1.0,-5.1,331.0,2.0,71.0,
2025-04-25 06:50:00,0.2,3.0,-5.1,338.0,1.9,68.0,
2025-04-25 07:00:00,0.5,5.0,-4.2,325.0,2.2,71.0,0.0
2025-04-25 07:10:00,0.8,7.0,-4.6,321.0,3.3,67.0,
2025-04-25 07:20:00,1.0,7.0,-4.6,325.0,2.6,66.0,
2025-04-25 07:30:00,1.2,7.0,-4.4,320.0,3.7,66.0,
2025-04-25 07:40:00,1.5,7.0,-4.4,317.0,3.9,65.0,
2025-04-25 07:50:00,1.3,7.0,-4.4,318.0,4.5,66.0,
2025-04-25 08:00:00,1.8,7.0,-3.8,317.0,3.5,66.0,0.0
2025-04-25 08:10:00,2.2,7.0,-3.4,318.0,3.4,66.0,
2025-04-25 08:20:00,2.2,7.0,-3.4,321.0,3.6,66.0,
2025-04-25 08:30:00,2.6,5.0,-3.0,329.0,3.8,66.0,
2025-04-25 08:40:00,2.6,5.0,-3.4,325.0,3.9,64.0,
2025-04-25 08:50:00,2.8,5.0,-3.3,332.0,3.7,64.0,
2025-04-25 09:00:00,3.0,3.0,-3.3,333.0,4.4,63.0,0.0
2025-04-25 09:10:00,3.4,5.0,-3.0,333.0,4.8,63.0,
2025-04-25 09:20:00,3.5,5.0,-3.1,329.0,5.1,62.0,
2025-04-25 09:30:00,3.9,5.0,-3.2,326.0,6.0,60.0,
2025-04-25 09:40:00,4.3,3.0,-2.8,329.0,3.8,60.0,
