Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-09-05 00:00:00,13.4,0.0,13.2,125.0,1.1,99.0,0.0
2025-09-05 00:10:00,13.6,0.0,13.5,118.0,1.5,99.0,
2025-09-05 00:20:00,13.1,0.0,13.0,109.0,1.1,99.0,
2025-09-05 00:30:00,12.9,0.0,12.8,112.0,0.8,99.0,
2025-09-05 00:40:00,12.9,0.0,12.8,110.0,1.3,99.0,
2025-09-05 00:50:00,12.8,1.0,12.7,97.0,1.4,99.0,
2025-09-05 01:00:00,12.8,0.0,12.7,89.0,1.3,100.0,0.0
2025-09-05 01:10:00,12.6,0.0,12.5,89.0,1.3,100.0,
2025-09-05 01:20:00,12.6,1.0,12.5,92.0,1.2,100.0,
2025-09-05 01:30:00,12.8,1.0,12.7,88.0,1.7,100.0,
2025-09-05 01:40:00,12.7,9.0,12.6,83.0,1.5,100.0,
2025-09-05 01:50:00,12.9,9.0,12.9,90.0,1.7,100.0,
2025-09-05 02:00:00,13.1,7.0,13.0,95.0,1.6,100.0,0.0
2025-09-05 02:10:00,13.5,9.0,13.5,95.0,1.6,100.0,
2025-09-05 02:20:00,13.2,9.0,13.1,81.0,1.3,100.0,
2025-09-05 02:30:00,13.1,9.0,13.1,64.0,1.1,100.0,
2025-09-05 02:40:00,13.5,9.0,13.5,85.0,1.5,100.0,
2025-09-05 02:50:00,13.2,9.0,13.2,87.0,1.5,100.0,
2025-09-05 03:00:00,13.8,9.0,13.8,77.0,1.8,100.0,0.0
2025-09-05 03:10:00,13.9,9.0,13.9,77.0,1.6,100.0,
2025-09-05 03:20:00,14.0,9.0,14.0,79.0,1.9,100.0,
2025-09-05 03:30:00,14.1,9.0,14.1,85.0,2.4,100.0,
2025-09-05 03:40:00,14.0,9.0,14.0,85.0,2.2,100.0,
2025-09-05 03:50:00,13.9,9.0,13.9,83.0,1.9,100.0,
2025-09-05 04:00:00,13.9,9.0,13.9,93.0,1.0,100.0,0.0
2025-09-05 04:10:00,14.0,9.0,14.0,97.0,0.8,100.0,
2025-09-05 04:20:00,14.0,9.0,14.0,89.0,1.5,100.0,
2025-09-05 04:30:00,14.1,9.0,14.1,96.0,1.0,100.0,
2025-09-05 04:40:00,14.1,9.0,14.1,97.0,1.4,100.0,
2025-09-05 04:50:00,14.1,9.0,14.1,98.0,0.9,100.0,
2025-09-05 05:00:00,14.2,9.0,14.2,95.0,1.3,100.0,0.0
2025-09-05 05:10:00,14.3,9.0,14.3,100.0,1.6,100.0,
2025-09-05 05:20:00,14.3,9.0,14.3,100.0,1.4,100.0,
2025-09-05 05:30:00,14.4,9.0,14.4,104.0,2.0,100.0,
2025-09-05 05:40:00,14.5,9.0,14.5,105.0,2.1,100.0,
2025-09-05 05:50:00,14.5,9.0,14.5,97.0,1.9,100.0,
2025-09-05 06:00:00,14.6,9.0,14.6,99.0,2.0,100.0,0.0
2025-09-05 06:10:00,14.6,9.0,14.6,101.0,2.0,100.0,
2025-09-05 06:20:00,14.6,9.0,14.6,100.0,2.2,100.0,
2025-09-05 06:30:00,14.5,9.0,14.5,85.0,1.8,100.0,
2025-09-05 06:40:00,14.6,9.0,14.6,92.0,1.7,100.0,
2025-09-05 06:50:00,14.7,9.0,14.7,98.0,2.1,100.0,
2025-09-05 07:00:00,14.7,9.0,14.7,100.0,1.5,100.0,0.0
2025-09-05 07:10:00,14.8,9.0,14.8,100.0,1.3,100.0,
