Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-04-28 04:50:00,5.3,7.0,3.2,236.0,7.9,86.0,
2025-04-28 05:00:00,5.2,5.0,3.3,238.0,7.3,87.0,0.0
2025-04-28 05:10:00,5.1,5.0,3.3,236.0,7.0,88.0,
2025-04-28 05:20:00,5.0,5.0,3.4,240.0,6.2,89.0,
2025-04-28 05:30:00,4.9,5.0,3.4,238.0,5.3,90.0,
2025-04-28 05:40:00,5.0,5.0,3.4,236.0,5.8,90.0,
2025-04-28 05:50:00,5.1,5.0,3.6,235.0,6.3,90.0,
2025-04-28 06:00:00,5.2,7.0,3.7,235.0,5.4,90.0,0.0
2025-04-28 06:10:00,5.2,7.0,3.7,236.0,5.3,90.0,
2025-04-28 06:20:00,5.3,7.0,3.8,234.0,5.2,90.0,
2025-04-28 06:30:00,5.4,7.0,3.9,240.0,4.6,90.0,
2025-04-28 06:40:00,5.5,7.0,3.9,237.0,5.5,90.0,
2025-04-28 06:50:00,5.7,7.0,4.0,240.0,5.8,89.0,
2025-04-28 07:00:00,5.9,7.0,4.2,235.0,5.4,89.0,0.0
2025-04-28 07:10:00,6.0,7.0,4.1,243.0,4.7,87.0,
2025-04-28 07:20:00,6.3,7.0,4.3,245.0,3.9,87.0,
2025-04-28 07:30:00,6.5,7.0,4.3,243.0,3.8,86.0,
2025-04-28 07:40:00,6.4,7.0,4.3,239.0,4.5,86.0,
2025-04-28 07:50:00,6.5,7.0,4.4,240.0,4.6,86.0,
2025-04-28 08:00:00,6.7,7.0,4.3,243.0,4.9,85.0,0.0
2025-04-28 08:10:00,6.7,7.0,4.4,243.0,5.0,85.0,
2025-04-28 08:20:00,6.8,7.0,4.4,242.0,4.8,85.0,
2025-04-28 08:30:00,6.9,7.0,4.5,247.0,3.8,85.0,
2025-04-28 08:40:00,7.2,7.0,4.4,260.0,4.3,83.0,
2025-04-28 08:50:00,7.0,7.0,5.0,261.0,5.2,87.0,
2025-04-28 09:00:00,7.0,7.0,5.4,264.0,4.7,89.0,0.0
2025-04-28 09:10:00,7.4,7.0,6.0,256.0,2.8,91.0,
2025-04-28 09:20:00,7.9,7.0,5.7,245.0,4.1,86.0,
2025-04-28 09:30:00,7.7,7.0,5.5,237.0,4.1,86.0,
2025-04-28 09:40:00,8.1,7.0,5.5,230.0,3.2,83.0,
2025-04-28 09:50:00,8.7,7.0,5.7,222.0,3.4,82.0,
2025-04-28 10:00:00,8.9,7.0,5.7,216.0,4.1,80.0,0.0
2025-04-28 10:10:00,8.2,7.0,5.0,216.0,5.8,80.0,
2025-04-28 10:20:00,7.9,7.0,4.9,223.0,6.5,82.0,
2025-04-28 10:30:00,8.3,7.0,5.1,223.0,5.5,80.0,
2025-04-28 10:40:00,8.0,7.0,4.8,221.0,6.3,80.0,
2025-04-28 10:50:00,9.1,7.0,5.2,223.0,5.5,77.0,
2025-04-28 11:00:00,9.8,5.0,5.5,222.0,4.5,75.0,0.0
2025-04-28 11:10:00,10.0,5.0,5.3,217.0,4.3,73.0,
2025-04-28 11:20:00,10.0,5.0,5.3,210.0,5.1,73.0,
2025-04-28 11:30:00,10.0,7.0,5.4,220.0,5.6,73.0,
2025-04-28 11:40:00,10.3,5.0,5.3,220.0,5.8,71.0,
2025-04-28 11:50:00,10.2,3.0,5.0,220.0,7.2,70.0,
2025-04-28 12:00:00,10.7,1.0,5.0,222.0,6.4,68.0,0.0
2025-04-28 12:10:00,11.3,0.0,5.4,219.0,5.0,67.0,
2025-04-28 12:20:00,11.2,0.0,5.2,211.0,5.2,66.0,
2025-04-28 12:30:00,10.8,0.0,4.9,222.0,4.9,67.0,
2025-04-28 12:40:00,10.7,0.0,4.5,219.0,4.6,66.0,
2025-04-28 12:50:00,10.8,0.0,4.5,222.0,5.7,65.0,
2025-04-28 13:00:00,10.5,0.0,4.9,220.0,6.2,68.0,0.0
2025-04-28 13:10:00,11.1,0.0,4.6,213.0,6.1,64.0,
2025-04-28 13:20:00,11.2,0.0,4.7,208.0,6.4,64.0,
2025-04-28 13:30:00,10.5,0.0,4.4,219.0,5.7,66.0,
2025-04-28 13:40:00,11.2,0.0,4.9,221.0,6.3,65.0,
2025-04-28 13:50:00,10.1,0.0,4.4,227.0,7.1,68.0,
2025-04-28 14:00:00,11.2,0.0,4.9,229.0,7.7,66.0,0.0
2025-04-28 14:10:00,10.6,0.0,4.4,230.0,7.6,66.0,
2025-04-28 14:20:00,10.4,0.0,4.3,224.0,7.0,66.0,
2025-04-28 14:30:00,10.7,0.0,4.7,225.0,6.3,66.0,
2025-04-28 14:40:00,10.0,0.0,4.4,221.0,7.9,69.0,
2025-04-28 14:50:00,10.5,0.0,4.5,221.0,7.2,66.0,
2025-04-28 15:00:00,11.0,0.0,4.8,221.0,7.2,65.0,0.0
2025-04-28 15:10:00,10.9,0.0,4.5,224.0,7.6,65.0,
2025-04-28 15:20:00,10.6,0.0,4.4,225.0,9.1,65.0,
2025-04-28 15:30:00,10.5,0.0,4.1,226.0,7.9,64.0,
2025-04-28 15:40:00,10.2,1.0,4.2,223.0,7.6,66.0,
2025-04-28 15:50:00,10.6,1.0,4.0,222.0,7.3,64.0,
2025-04-28 16:00:00,10.2,1.0,3.8,222.0,5.8,65.0,0.0
2025-04-28 16:10:00,9.9,0.0,4.0,222.0,7.6,67.0,
2025-04-28 16:20:00,10.1,1.0,4.3,223.0,7.2,67.0,
2025-04-28 16:30:00,9.5,1.0,4.4,219.0,6.9,70.0,
2025-04-28 16:40:00,9.6,1.0,4.7,222.0,7.1,72.0,
2025-04-28 16:50:00,9.7,1.0,4.7,223.0,7.1,71.0,
2025-04-28 17:00:00,8.9,3.0,4.7,232.0,6.7,75.0,0.0
2025-04-28 17:10:00,8.6,5.0,4.4,229.0,8.0,75.0,
2025-04-28 17:20:00,8.5,7.0,4.5,226.0,6.7,76.0,
2025-04-28 17:30:00,8.5,7.0,4.6,227.0,6.6,77.0,
2025-04-28 17:40:00,8.2,7.0,4.4,227.0,6.7,77.0,
2025-04-28 17:50:00,8.2,7.0,4.4,227.0,7.6,77.0,
2025-04-28 18:00:00,7.9,5.0,4.5,229.0,7.1,79.0,0.0
2025-04-28 18:10:00,7.8,7.0,4.4,235.0,7.5,79.0,
2025-04-28 18:20:00,7.6,5.0,4.5,237.0,7.9,81.0,
2025-04-28 18:30:00,7.6,7.0,4.5,233.0,6.6,81.0,
2025-04-28 18:40:00,7.4,7.0,4.5,230.0,8.1,82.0,
2025-04-28 18:50:00,7.3,7.0,4.6,232.0,7.8,83.0,
2025-04-28 19:00:00,7.4,7.0,4.8,233.0,7.5,83.0,0.0
2025-04-28 19:10:00,7.4,7.0,4.8,232.0,7.2,83.0,
2025-04-28 19:20:00,7.4,7.0,4.9,229.0,7.3,84.0,
2025-04-28 19:30:00,7.1,7.0,5.3,231.0,6.1,88.0,
2025-04-28 19:40:00,6.8,7.0,5.9,226.0,5.6,94.0,
2025-04-28 19:50:00,6.6,7.0,5.8,227.0,6.1,95.0,
2025-04-28 20:00:00,6.4,8.0,5.8,226.0,7.2,96.0,0.0
2025-04-28 20:10:00,6.3,8.0,5.9,225.0,6.4,97.0,
2025-04-28 20:20:00,6.2,8.0,5.8,223.0,6.0,97.0,
2025-04-28 20:30:00,6.2,8.0,5.9,220.0,5.6,98.0,
2025-04-28 20:40:00,6.1,8.0,5.8,218.0,5.7,98.0,
2025-04-28 20:50:00,6.1,7.0,5.9,222.0,6.2,98.0,
2025-04-28 21:00:00,6.2,7.0,5.9,220.0,6.8,98.0,0.9
2025-04-28 21:10:00,6.1,8.0,5.9,219.0,7.0,98.0,
2025-04-28 21:20:00,6.1,8.0,5.9,221.0,7.1,98.0,
2025-04-28 21:30:00,6.2,8.0,6.0,224.0,5.7,99.0,
2025-04-28 21:40:00,6.4,7.0,6.2,229.0,6.1,99.0,
2025-04-28 21:50:00,6.7,7.0,6.5,233.0,5.9,99.0,
2025-04-28 22:00:00,6.7,8.0,6.5,232.0,6.3,98.0,1.3
2025-04-28 22:10:00,6.8,8.0,6.5,234.0,5.2,98.0,
2025-04-28 22:20:00,6.8,8.0,6.5,234.0,5.2,98.0,
2025-04-28 22:30:00,6.8,8.0,6.5,234.0,6.3,98.0,
2025-04-28 22:40:00,6.8,8.0,6.4,239.0,6.4,98.0,
2025-04-28 22:50:00,6.8,7.0,6.4,236.0,6.4,98.0,
2025-04-28 23:00:00,6.7,8.0,6.4,238.0,5.6,98.0,1.2
2025-04-28 23:10:00,6.7,8.0,6.3,237.0,7.4,97.0,
2025-04-28 23:20:00,6.6,8.0,6.3,234.0,6.3,98.0,
2025-04-28 23:30:00,6.6,7.0,6.3,239.0,6.3,98.0,
2025-04-28 23:40:00,6.5,8.0,6.3,240.0,6.0,98.0,
2025-04-28 23:50:00,6.5,8.0,6.3,238.0,5.7,98.0,
