Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-10-01 05:00:00,7.2,8.0,3.7,47.0,2.0,79.0,0.0
2025-10-01 05:10:00,6.8,8.0,4.4,42.0,1.6,85.0,
2025-10-01 05:20:00,7.0,8.0,4.1,36.0,1.9,82.0,
2025-10-01 05:30:00,7.0,8.0,4.0,38.0,2.2,81.0,
2025-10-01 05:40:00,6.7,8.0,4.6,31.0,1.5,86.0,
2025-10-01 05:50:00,6.8,8.0,4.3,37.0,1.9,84.0,
2025-10-01 06:00:00,6.9,8.0,3.9,44.0,1.9,81.0,0.0
2025-10-01 06:10:00,6.7,8.0,4.3,55.0,2.1,85.0,
2025-10-01 06:20:00,6.8,8.0,4.0,47.0,1.7,82.0,
2025-10-01 06:30:00,6.9,8.0,3.9,56.0,1.9,81.0,
2025-10-01 06:40:00,7.0,8.0,3.9,52.0,2.0,81.0,
2025-10-01 06:50:00,7.0,8.0,3.9,52.0,2.0,81.0,
2025-10-01 07:00:00,6.9,8.0,4.0,51.0,2.1,82.0,0.0
2025-10-01 07:10:00,6.8,7.0,4.1,52.0,1.7,83.0,
2025-10-01 07:20:00,7.0,7.0,4.0,58.0,1.9,81.0,
2025-10-01 07:30:00,6.9,8.0,3.9,60.0,2.0,81.0,
2025-10-01 07:40:00,7.0,8.0,4.1,63.0,2.2,82.0,
2025-10-01 07:50:00,7.0,8.0,4.0,64.0,2.2,81.0,
2025-10-01 08:00:00,7.1,7.0,4.0,69.0,1.7,81.0,0.0
2025-10-01 08:10:00,7.2,8.0,4.0,70.0,1.9,80.0,
2025-10-01 08:20:00,7.3,8.0,4.1,70.0,1.6,80.0,
2025-10-01 08:30:00,7.4,8.0,4.2,73.0,1.6,80.0,
2025-10-01 08:40:00,7.5,7.0,4.2,78.0,1.4,79.0,
2025-10-01 08:50:00,7.6,8.0,4.2,82.0,0.9,79.0,
2025-10-01 09:00:00,7.8,7.0,4.4,82.0,0.7,79.0,0.0
2025-10-01 09:10:00,7.9,7.0,4.5,76.0,1.3,79.0,
2025-10-01 09:20:00,7.7,7.0,4.4,69.0,1.7,80.0,
2025-10-01 09:30:00,7.8,8.0,4.3,81.0,1.4,79.0,
2025-10-01 09:40:00,7.9,7.0,4.4,114.0,1.1,79.0,
2025-10-01 09:50:00,8.0,8.0,4.6,140.0,1.6,79.0,
2025-10-01 10:00:00,8.1,8.0,4.6,113.0,1.4,78.0,0.0
2025-10-01 10:10:00,8.7,8.0,4.9,145.0,1.5,77.0,
2025-10-01 10:20:00,9.1,7.0,5.2,160.0,1.9,77.0,
2025-10-01 10:30:00,9.7,7.0,5.2,173.0,2.3,74.0,
2025-10-01 10:40:00,10.1,8.0,4.6,167.0,3.5,69.0,
2025-10-01 10:50:00,10.4,7.0,4.7,166.0,3.1,68.0,
2025-10-01 11:00:00,10.8,7.0,4.5,174.0,2.9,65.0,0.0
2025-10-01 11:10:00,11.3,7.0,5.0,174.0,3.3,65.0,
2025-10-01 11:20:00,11.5,3.0,4.4,175.0,3.3,62.0,
2025-10-01 11:30:00,11.3,1.0,4.8,164.0,2.4,64.0,
2025-10-01 11:40:00,11.2,1.0,4.4,173.0,3.5,63.0,
2025-10-01 11:50:00,11.1,0.0,4.6,179.0,3.9,65.0,
2025-10-01 12:00:00,11.2,0.0,4.5,172.0,3.2,63.0,0.0
2025-10-01 12:10:00,11.1,0.0,4.9,171.0,3.1,66.0,
2025-10-01 12:20:00,11.2,0.0,4.6,160.0,2.9,64.0,
2025-10-01 12:30:00,11.2,0.0,4.4,173.0,3.0,63.0,
2025-10-01 12:40:00,11.0,0.0,4.0,150.0,3.3,62.0,
2025-10-01 12:50:00,11.0,0.0,4.1,170.0,3.3,62.0,
2025-10-01 13:00:00,11.0,0.0,4.6,159.0,2.9,65.0,0.0
2025-10-01 13:10:00,11.1,0.0,4.1,174.0,3.4,62.0,
2025-10-01 13:20:00,11.2,0.0,4.5,161.0,3.4,63.0,
2025-10-01 13:30:00,11.2,0.0,4.5,172.0,3.3,64.0,
2025-10-01 13:40:00,11.1,0.0,4.4,159.0,3.8,63.0,
2025-10-01 13:50:00,11.3,0.0,4.4,156.0,3.3,63.0,
2025-10-01 14:00:00,11.4,0.0,4.0,168.0,2.8,61.0,0.0
2025-10-01 14:10:00,11.4,1.0,4.2,140.0,3.5,61.0,
2025-10-01 14:20:00,11.7,1.0,4.3,144.0,2.7,60.0,
2025-10-01 14:30:00,11.7,1.0,4.5,169.0,2.6,61.0,
2025-10-01 14:40:00,11.5,1.0,4.2,164.0,2.8,61.0,
2025-10-01 14:50:00,11.6,1.0,4.1,161.0,1.8,60.0,
2025-10-01 15:00:00,11.8,1.0,4.5,163.0,2.4,61.0,0.0
2025-10-01 15:10:00,11.7,1.0,3.8,175.0,2.5,58.0,
2025-10-01 15:20:00,11.6,1.0,3.9,165.0,2.8,59.0,
2025-10-01 15:30:00,11.8,1.0,4.1,163.0,2.5,59.0,
2025-10-01 15:40:00,11.8,3.0,3.9,148.0,2.5,58.0,
2025-10-01 15:50:00,11.9,5.0,4.4,157.0,2.9,60.0,
2025-10-01 16:00:00,12.1,7.0,4.2,146.0,3.3,58.0,0.0
2025-10-01 16:10:00,11.6,7.0,3.9,149.0,3.2,59.0,
2025-10-01 16:20:00,11.3,5.0,3.5,158.0,2.6,59.0,
2025-10-01 16:30:00,11.6,3.0,3.5,176.0,1.9,57.0,
2025-10-01 16:40:00,11.3,1.0,3.7,166.0,2.1,59.0,
2025-10-01 16:50:00,11.3,1.0,3.7,179.0,3.0,60.0,
2025-10-01 17:00:00,10.9,1.0,3.7,159.0,1.8,61.0,0.0
2025-10-01 17:10:00,10.4,1.0,3.4,156.0,2.5,62.0,
2025-10-01 17:20:00,10.2,3.0,3.9,156.0,2.2,65.0,
2025-10-01 17:30:00,10.1,1.0,3.7,162.0,2.3,65.0,
2025-10-01 17:40:00,10.0,1.0,3.8,153.0,1.6,65.0,
2025-10-01 17:50:00,9.6,1.0,4.5,144.0,1.4,71.0,
2025-10-01 18:00:00,9.2,0.0,4.1,132.0,1.4,70.0,0.0
2025-10-01 18:10:00,9.4,0.0,4.1,115.0,1.9,69.0,
2025-10-01 18:20:00,9.5,0.0,4.1,111.0,2.0,69.0,
2025-10-01 18:30:00,9.5,0.0,4.4,82.0,1.6,70.0,
2025-10-01 18:40:00,9.4,0.0,4.3,86.0,1.4,70.0,
2025-10-01 18:50:00,8.7,0.0,4.6,81.0,1.6,76.0,
2025-10-01 19:00:00,8.3,0.0,4.3,79.0,1.7,76.0,0.0
2025-10-01 19:10:00,8.6,0.0,4.3,80.0,2.0,74.0,
2025-10-01 19:20:00,7.7,0.0,4.4,77.0,1.9,79.0,
2025-10-01 19:30:00,7.0,0.0,4.5,68.0,1.8,84.0,
2025-10-01 19:40:00,7.0,0.0,4.3,65.0,2.1,83.0,
2025-10-01 19:50:00,6.9,0.0,4.1,66.0,2.3,82.0,
2025-10-01 20:00:00,6.8,0.0,4.6,62.0,2.3,86.0,0.0
2025-10-01 20:10:00,6.3,0.0,4.4,61.0,2.3,88.0,
2025-10-01 20:20:00,6.1,0.0,4.3,61.0,2.4,89.0,
2025-10-01 20:30:00,5.9,0.0,4.3,63.0,2.6,89.0,
2025-10-01 20:40:00,5.9,0.0,4.3,58.0,2.7,89.0,
2025-10-01 20:50:00,6.0,0.0,4.3,58.0,2.8,89.0,
2025-10-01 21:00:00,5.8,1.0,4.3,55.0,2.6,90.0,0.0
2025-10-01 21:10:00,5.6,1.0,4.2,60.0,2.7,91.0,
2025-10-01 21:20:00,5.4,1.0,4.1,57.0,2.7,92.0,
2025-10-01 21:30:00,5.4,0.0,4.1,62.0,2.7,91.0,
2025-10-01 21:40:00,5.4,0.0,4.0,67.0,2.6,91.0,
2025-10-01 21:50:00,5.3,0.0,3.9,69.0,2.4,90.0,
2025-10-01 22:00:00,5.2,0.0,4.0,71.0,2.2,92.0,0.0
2025-10-01 22:10:00,5.3,0.0,3.9,74.0,2.8,91.0,
2025-10-01 22:20:00,5.2,0.0,3.7,70.0,2.4,90.0,
2025-10-01 22:30:00,5.0,0.0,3.8,65.0,2.5,92.0,
2025-10-01 22:40:00,4.6,0.0,3.6,64.0,2.2,93.0,
2025-10-01 22:50:00,4.7,0.0,3.8,61.0,2.1,94.0,
2025-10-01 23:00:00,4.6,0.0,3.8,52.0,2.0,94.0,0.0
2025-10-01 23:10:00,4.6,0.0,3.9,58.0,2.5,95.0,
2025-10-01 23:20:00,4.5,0.0,3.9,60.0,2.3,96.0,
2025-10-01 23:30:00,4.5,0.0,3.9,63.0,2.2,96.0,
2025-10-01 23:40:00,4.4,0.0,3.9,63.0,2.3,97.0,
2025-10-01 23:50:00,4.4,0.0,4.0,60.0,2.3,97.0,
