Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-05-11 08:00:00,7.3,0.0,-2.5,20.0,3.6,50.0,0.0
2025-05-11 08:10:00,7.5,0.0,-2.5,32.0,2.9,49.0,
2025-05-11 08:20:00,7.4,0.0,-2.8,28.0,3.5,48.0,
2025-05-11 08:30:00,7.5,0.0,-2.8,39.0,3.1,48.0,
2025-05-11 08:40:00,8.0,0.0,-2.7,15.0,3.4,47.0,
2025-05-11 08:50:00,8.0,0.0,-2.8,38.0,3.4,46.0,
2025-05-11 09:00:00,8.4,0.0,-2.3,52.0,3.8,47.0,0.0
2025-05-11 09:10:00,8.1,0.0,-2.4,53.0,4.7,48.0,
2025-05-11 09:20:00,8.3,0.0,-2.4,35.0,3.4,47.0,
2025-05-11 09:30:00,8.3,0.0,-2.5,21.0,4.4,47.0,
2025-05-11 09:40:00,8.3,0.0,-2.9,14.0,5.3,45.0,
2025-05-11 09:50:00,8.5,0.0,-3.1,15.0,5.3,44.0,
2025-05-11 10:00:00,8.6,1.0,-3.3,29.0,4.3,43.0,0.0
2025-05-11 10:10:00,9.5,1.0,-2.5,5.0,4.3,43.0,
2025-05-11 10:20:00,9.1,1.0,-3.9,356.0,5.0,40.0,
2025-05-11 10:30:00,9.2,1.0,-3.9,353.0,5.6,39.0,
2025-05-11 10:40:00,9.7,0.0,-4.7,12.0,5.3,36.0,
2025-05-11 10:50:00,9.7,0.0,-3.9,351.0,4.8,38.0,
2025-05-11 11:00:00,9.9,0.0,-4.4,4.0,5.7,36.0,0.0
2025-05-11 11:10:00,9.8,0.0,-4.9,14.0,6.7,35.0,
2025-05-11 11:20:00,10.1,0.0,-4.3,14.0,6.8,36.0,
2025-05-11 11:30:00,10.1,0.0,-5.6,19.0,5.2,33.0,
2025-05-11 11:40:00,10.4,0.0,-5.5,34.0,6.5,32.0,
2025-05-11 11:50:00,10.8,0.0,-5.0,27.0,4.6,33.0,
2025-05-11 12:00:00,11.0,0.0,-5.0,38.0,5.1,32.0,0.0
2025-05-11 12:10:00,10.6,0.0,-5.8,21.0,5.4,31.0,
2025-05-11 12:20:00,10.9,0.0,-5.0,24.0,5.3,32.0,
2025-05-11 12:30:00,10.8,0.0,-5.8,33.0,5.8,31.0,
2025-05-11 12:40:00,11.1,0.0,-4.9,19.0,4.1,32.0,
2025-05-11 12:50:00,11.3,0.0,-6.0,20.0,4.5,29.0,
2025-05-11 13:00:00,11.5,0.0,-5.5,34.0,4.6,30.0,0.0
2025-05-11 13:10:00,11.3,0.0,-5.8,43.0,3.9,30.0,
2025-05-11 13:20:00,11.8,0.0,-5.3,29.0,5.1,30.0,
2025-05-11 13:30:00,11.4,0.0,-5.2,28.0,5.3,31.0,
2025-05-11 13:40:00,11.4,0.0,-4.9,46.0,4.0,31.0,
2025-05-11 13:50:00,11.3,0.0,-5.3,36.0,3.6,31.0,
2025-05-11 14:00:00,11.9,0.0,-4.8,25.0,5.1,31.0,0.0
2025-05-11 14:10:00,12.0,0.0,-5.0,41.0,4.1,30.0,
2025-05-11 14:20:00,12.1,0.0,-5.2,32.0,4.7,30.0,
2025-05-11 14:30:00,11.6,0.0,-5.3,20.0,4.1,30.0,
2025-05-11 14:40:00,12.2,0.0,-4.9,34.0,3.1,30.0,
2025-05-11 14:50:00,12.4,0.0,-4.5,17.0,2.9,30.0,
2025-05-11 15:00:00,12.8,0.0,-4.5,21.0,4.7,30.0,0.0
2025-05-11 15:10:00,12.6,0.0,-4.1,53.0,4.3,31.0,
2025-05-11 15:20:00,12.4,0.0,-4.6,17.0,2.8,30.0,
2025-05-11 15:30:00,10.7,0.0,-0.6,93.0,4.6,46.0,
2025-05-11 15:40:00,12.1,0.0,0.4,150.0,4.1,45.0,
2025-05-11 15:50:00,11.8,0.0,0.1,181.0,4.0,45.0,
2025-05-11 16:00:00,11.4,0.0,0.4,164.0,5.1,47.0,0.0
2025-05-11 16:10:00,11.7,0.0,0.2,172.0,3.5,45.0,
2025-05-11 16:20:00,12.1,0.0,0.0,173.0,3.3,43.0,
2025-05-11 16:30:00,11.8,0.0,0.7,181.0,3.4,47.0,
2025-05-11 16:40:00,11.9,0.0,0.3,209.0,3.5,45.0,
2025-05-11 16:50:00,12.2,0.0,-0.1,186.0,3.2,43.0,
2025-05-11 17:00:00,12.0,0.0,-0.4,210.0,3.1,42.0,0.0
2025-05-11 17:10:00,12.5,0.0,-0.1,213.0,2.6,42.0,
2025-05-11 17:20:00,12.3,0.0,0.1,217.0,3.2,43.0,
2025-05-11 17:30:00,12.1,0.0,-0.9,212.0,3.2,41.0,
2025-05-11 17:40:00,12.0,0.0,-0.5,213.0,2.9,42.0,
2025-05-11 17:50:00,11.8,0.0,-0.8,212.0,3.2,42.0,
2025-05-11 18:00:00,12.5,0.0,-0.7,211.0,2.7,40.0,0.0
2025-05-11 18:10:00,12.4,0.0,-1.0,207.0,2.5,39.0,
2025-05-11 18:20:00,12.0,0.0,-1.3,214.0,3.2,40.0,
2025-05-11 18:30:00,12.0,0.0,-1.3,213.0,3.5,40.0,
2025-05-11 18:40:00,12.1,0.0,-0.3,210.0,3.4,42.0,
2025-05-11 18:50:00,12.0,0.0,-0.4,193.0,2.7,43.0,
2025-05-11 19:00:00,11.4,0.0,-1.7,196.0,2.7,40.0,0.0
2025-05-11 19:10:00,11.3,0.0,-1.4,215.0,3.4,42.0,
2025-05-11 19:20:00,11.3,0.0,-1.2,219.0,3.2,42.0,
2025-05-11 19:30:00,10.9,0.0,-0.7,217.0,3.8,44.0,
2025-05-11 19:40:00,10.7,0.0,-0.2,231.0,3.5,47.0,
2025-05-11 19:50:00,10.6,0.0,-0.2,240.0,2.7,47.0,
2025-05-11 20:00:00,10.3,0.0,0.0,236.0,2.6,49.0,0.0
2025-05-11 20:10:00,10.2,0.0,0.5,247.0,2.7,51.0,
2025-05-11 20:20:00,10.1,0.0,0.6,251.0,1.5,52.0,
2025-05-11 20:30:00,9.9,0.0,0.2,235.0,1.6,51.0,
2025-05-11 20:40:00,9.6,0.0,0.5,247.0,1.3,53.0,
2025-05-11 20:50:00,9.7,0.0,0.5,243.0,1.8,53.0,
2025-05-11 21:00:00,9.3,0.0,1.1,243.0,1.9,56.0,0.0
2025-05-11 21:10:00,9.4,0.0,1.1,239.0,1.9,56.0,
2025-05-11 21:20:00,9.2,0.0,1.1,236.0,1.5,57.0,
2025-05-11 21:30:00,9.1,0.0,1.1,248.0,1.8,57.0,
2025-05-11 21:40:00,9.0,0.0,1.1,265.0,1.6,58.0,
2025-05-11 21:50:00,8.9,0.0,0.9,273.0,1.5,57.0,
2025-05-11 22:00:00,8.7,0.0,1.0,283.0,1.5,59.0,0.0
2025-05-11 22:10:00,8.8,0.0,0.9,313.0,1.4,58.0,
2025-05-11 22:20:00,8.5,0.0,0.6,342.0,2.0,58.0,
2025-05-11 22:30:00,8.0,0.0,0.2,355.0,2.2,58.0,
2025-05-11 22:40:00,8.1,0.0,-0.7,360.0,2.6,54.0,
2025-05-11 22:50:00,7.7,0.0,-1.4,349.0,2.0,52.0,
2025-05-11 23:00:00,7.7,0.0,-2.0,357.0,1.7,51.0,0.0
2025-05-11 23:10:00,7.8,0.0,-1.4,20.0,2.2,52.0,
2025-05-11 23:20:00,7.5,0.0,-2.3,15.0,2.6,50.0,
2025-05-11 23:30:00,7.4,0.0,-2.7,19.0,3.0,49.0,
2025-05-11 23:40:00,7.6,0.0,-2.7,22.0,2.7,48.0,
2025-05-11 23:50:00,7.3,0.0,-2.7,22.0,2.7,49.0,
