Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-04-23 00:00:00,4.0,0.4,0.0,,343.4,,,0.0,0.0
2025-04-23 00:01:00,5.0,0.3,-0.3,,343.2,,,0.0,0.1
2025-04-23 00:02:00,5.4,0.3,-0.3,,343.1,,,0.0,0.0
2025-04-23 00:03:00,4.1,0.3,-0.6,,343.2,,,0.0,0.0
2025-04-23 00:04:00,4.1,0.3,-0.4,,343.2,,,0.0,0.0
2025-04-23 00:05:00,5.1,0.3,-0.2,,343.0,,,0.0,0.1
2025-04-23 00:06:00,4.8,0.0,-0.6,,342.6,,,0.0,0.0
2025-04-23 00:07:00,4.8,0.0,-0.6,,342.7,,,0.0,0.0
2025-04-23 00:08:00,5.4,-0.1,-0.5,,342.7,,,0.0,0.0
2025-04-23 00:09:00,5.0,0.0,-0.3,,342.8,,,0.0,0.0
2025-04-23 00:10:00,4.2,0.1,-0.3,,342.9,,,0.0,0.0
2025-04-23 00:11:00,5.5,-0.1,-0.6,,342.8,,,0.0,0.1
2025-04-23 00:12:00,4.4,-0.2,-0.8,,342.7,,,0.0,0.0
2025-04-23 00:13:00,4.7,-0.1,-0.6,,342.6,,,0.0,0.0
2025-04-23 00:14:00,4.9,-0.1,-0.7,,342.6,,,0.0,0.0
2025-04-23 00:15:00,4.3,-0.1,-0.7,,342.6,,,0.0,0.0
2025-04-23 00:16:00,4.7,-0.1,-0.5,,342.6,,,0.0,0.0
2025-04-23 00:17:00,5.3,-0.2,-0.6,,342.7,,,0.0,0.1
2025-04-23 00:18:00,4.6,-0.1,-0.8,,342.6,,,0.0,0.0
2025-04-23 00:19:00,4.3,-0.2,-0.7,,342.5,,,0.0,0.0
2025-04-23 00:20:00,5.2,-0.2,-0.7,,342.6,,,0.0,0.0
2025-04-23 00:21:00,4.4,0.0,-0.3,,342.7,,,0.0,0.0
2025-04-23 00:22:00,3.8,0.1,-0.4,,342.7,,,0.0,0.0
2025-04-23 00:23:00,5.4,0.1,-0.6,,342.7,,,0.0,0.1
2025-04-23 00:24:00,5.2,0.0,-0.5,,342.8,,,0.0,0.0
2025-04-23 00:25:00,4.1,0.1,-0.4,,342.8,,,0.0,0.0
2025-04-23 00:26:00,5.0,0.2,-0.4,,342.8,,,0.0,0.0
