Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-05-05 00:00:00,5.2,-0.1,-2.3,,222.5,,,0.0,0.0
2025-05-05 00:01:00,4.8,-0.1,-2.5,,222.3,,,0.0,0.0
2025-05-05 00:02:00,4.3,-0.3,-2.5,,222.2,,,0.0,0.0
2025-05-05 00:03:00,4.9,-0.3,-2.5,,222.1,,,0.0,0.0
2025-05-05 00:04:00,5.3,-0.3,-2.4,,222.0,,,0.0,0.0
2025-05-05 00:05:00,5.4,-0.2,-2.2,,222.0,,,0.0,0.0
2025-05-05 00:06:00,4.9,-0.3,-2.5,,221.8,,,0.0,0.0
2025-05-05 00:07:00,4.5,-0.4,-2.7,,221.5,,,0.0,0.0
2025-05-05 00:08:00,5.1,-0.6,-2.8,,221.6,,,0.0,0.0
2025-05-05 00:09:00,5.3,-0.6,-2.7,,221.5,,,0.0,0.0
2025-05-05 00:10:00,4.8,-0.5,-2.7,,221.4,,,0.0,0.0
2025-05-05 00:11:00,4.8,-0.7,-3.0,,221.3,,,0.0,0.0
2025-05-05 00:12:00,5.1,-0.7,-3.1,,221.3,,,0.0,0.0
2025-05-05 00:13:00,5.2,-0.7,-3.1,,221.1,,,0.0,0.0
2025-05-05 00:14:00,3.8,-0.7,-3.1,,220.9,,,0.0,0.1
2025-05-05 00:15:00,5.5,-0.7,-3.0,,221.1,,,0.0,0.0
2025-05-05 00:16:00,4.7,-0.6,-2.9,,221.1,,,0.0,0.0
2025-05-05 00:17:00,5.6,-0.2,-2.0,,221.4,,,0.0,0.0
2025-05-05 00:18:00,4.3,-0.2,-2.0,,221.4,,,0.0,0.1
2025-05-05 00:19:00,4.7,0.1,-1.7,,221.5,,,0.0,0.0
2025-05-05 00:20:00,5.3,-0.1,-1.8,,221.3,,,0.0,0.0
2025-05-05 00:21:00,5.6,-0.3,-2.2,,221.2,,,0.0,0.0
2025-05-05 00:22:00,4.9,-0.2,-1.9,,221.3,,,0.0,0.1
2025-05-05 00:23:00,4.9,-0.4,-2.2,,221.1,,,0.0,0.0
