Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-08-11 00:00:00,0.0,-0.7,-2.3,,311.3,,,0.0,0.0
2025-08-11 00:01:00,0.0,-0.6,-2.0,,311.2,,,0.0,0.0
2025-08-11 00:02:00,0.0,-0.9,-2.2,,311.1,,,0.0,0.0
2025-08-11 00:03:00,0.0,-1.0,-2.1,,311.0,,,0.0,0.0
2025-08-11 00:04:00,0.0,-1.1,-2.1,,311.1,,,0.0,0.0
2025-08-11 00:05:00,0.0,-1.1,-2.4,,311.1,,,0.0,0.0
2025-08-11 00:06:00,0.0,-1.0,-2.3,,311.1,,,0.0,0.0
2025-08-11 00:07:00,0.0,-0.9,-2.2,,310.9,,,0.0,0.0
2025-08-11 00:08:00,0.0,-0.9,-2.2,,310.9,,,0.0,0.0
2025-08-11 00:09:00,0.0,-1.0,-2.1,,310.6,,,0.0,0.0
2025-08-11 00:10:00,0.0,-0.9,-2.3,,310.5,,,0.0,0.0
2025-08-11 00:11:00,0.0,-1.1,-2.4,,310.4,,,0.0,0.0
2025-08-11 00:12:00,0.0,-0.9,-2.0,,310.4,,,0.0,0.0
2025-08-11 00:13:00,0.0,-0.9,-2.3,,310.3,,,0.0,0.0
2025-08-11 00:14:00,0.0,-0.8,-2.2,,310.0,,,0.0,0.0
2025-08-11 00:15:00,0.0,-0.7,-1.8,,309.8,,,0.0,0.0
2025-08-11 00:16:00,0.0,-0.9,-1.8,,309.4,,,0.0,0.0
2025-08-11 00:17:00,0.0,-1.1,-1.9,,309.5,,,0.0,0.0
2025-08-11 00:18:00,0.0,-1.1,-2.0,,309.3,,,0.0,0.0
2025-08-11 00:19:00,0.0,-1.2,-2.0,,309.1,,,0.0,0.0
2025-08-11 00:20:00,0.0,-1.2,-2.1,,309.1,,,0.0,0.0
2025-08-11 00:21:00,0.0,-1.1,-2.1,,308.7,,,0.0,0.0
2025-08-11 00:22:00,0.0,-1.4,-2.2,,308.8,,,0.0,0.0
2025-08-11 00:23:00,0.0,-1.4,-2.3,,308.8,,,0.0,0.0
2025-08-11 00:24:00,0.0,-1.2,-2.1,,308.9,,,0.0,0.0
2025-08-11 00:25:00,0.0,-1.3,-2.3,,308.9,,,0.0,0.0
2025-08-11 00:26:00,0.0,-1.1,-2.1,,309.1,,,0.0,0.0
2025-08-11 00:27:00,0.0,-1.2,-2.1,,309.2,,,0.0,0.0
2025-08-11 00:28:00,0.0,-1.1,-2.0,,309.0,,,0.0,0.0
2025-08-11 00:29:00,0.0,-1.3,-2.3,,308.9,,,0.0,0.0
2025-08-11 00:30:00,0.0,-1.4,-2.5,,308.8,,,0.0,0.0
2025-08-11 00:31:00,0.0,-1.1,-2.3,,308.8,,,0.0,0.0
2025-08-11 00:32:00,0.0,-1.0,-2.1,,308.6,,,0.0,0.0
2025-08-11 00:33:00,0.1,-1.4,-2.3,,308.5,,,0.0,0.0
2025-08-11 00:34:00,0.0,-1.4,-2.6,,308.6,,,0.0,0.0
2025-08-11 00:35:00,0.0,-1.2,-2.6,,308.7,,,0.0,0.0
2025-08-11 00:36:00,0.0,-1.3,-2.4,,308.6,,,0.0,0.0
2025-08-11 00:37:00,0.0,-1.2,-1.9,,309.0,,,0.0,0.0
2025-08-11 00:38:00,0.0,-1.0,-1.5,,309.4,,,0.0,0.0
2025-08-11 00:39:00,0.0,-0.9,-1.6,,309.5,,,0.0,0.0
2025-08-11 00:40:00,0.0,-0.8,-1.6,,309.5,,,0.0,0.0
2025-08-11 00:41:00,0.0,-0.8,-1.8,,309.3,,,0.0,0.0
2025-08-11 00:42:00,0.0,-0.9,-1.6,,309.6,,,0.0,0.0
2025-08-11 00:43:00,0.0,-1.0,-1.9,,309.7,,,0.0,0.0
2025-08-11 00:44:00,0.0,-0.9,-2.0,,309.7,,,0.0,0.0
2025-08-11 00:45:00,0.0,-1.0,-1.8,,310.0,,,0.0,0.0
2025-08-11 00:46:00,0.0,-1.0,-1.7,,310.0,,,0.0,0.0
2025-08-11 00:47:00,0.0,-1.1,-1.8,,310.2,,,0.0,0.0
2025-08-11 00:48:00,0.0,-1.2,-2.0,,310.0,,,0.0,0.0
2025-08-11 00:49:00,0.0,-1.2,-1.7,,309.9,,,0.0,0.0
2025-08-11 00:50:00,0.0,-1.4,-2.0,,309.6,,,0.0,0.0
2025-08-11 00:51:00,0.1,-1.3,-1.8,,309.7,,,0.0,0.0
2025-08-11 00:52:00,0.0,-1.0,-1.7,,309.8,,,0.0,0.0
2025-08-11 00:53:00,0.0,-1.1,-1.9,,309.6,,,0.0,0.0
2025-08-11 00:54:00,0.0,-1.0,-2.0,,309.7,,,0.0,0.0
2025-08-11 00:55:00,0.0,-1.1,-2.2,,309.6,,,0.0,0.0
2025-08-11 00:56:00,0.0,-1.0,-2.0,,309.6,,,0.0,0.0
2025-08-11 00:57:00,0.0,-1.0,-2.0,,309.6,,,0.0,0.0
2025-08-11 00:58:00,0.0,-0.9,-2.0,,309.8,,,0.0,0.0
2025-08-11 00:59:00,0.0,-1.0,-2.3,,309.8,,,0.0,0.0
2025-08-11 01:00:00,0.0,-0.7,-1.9,,310.2,,,0.0,0.0
2025-08-11 01:01:00,0.0,-0.9,-2.1,,310.1,,,0.0,0.0
2025-08-11 01:02:00,0.0,-0.6,-1.9,,310.2,,,0.0,0.0
2025-08-11 01:03:00,0.0,-0.7,-1.9,,310.5,,,0.0,0.0
2025-08-11 01:04:00,0.0,-0.8,-2.1,,310.6,,,0.0,0.0
2025-08-11 01:05:00,0.0,-0.9,-2.1,,310.7,,,0.0,0.0
2025-08-11 01:06:00,0.0,-0.8,-2.3,,310.9,,,0.0,0.0
2025-08-11 01:07:00,0.0,-0.7,-1.9,,311.1,,,0.0,0.0
2025-08-11 01:08:00,0.0,-0.7,-1.9,,311.7,,,0.0,0.0
2025-08-11 01:09:00,0.0,-0.7,-1.9,,312.1,,,0.0,0.0
2025-08-11 01:10:00,0.0,-0.9,-2.1,,312.4,,,0.0,0.0
2025-08-11 01:11:00,0.0,-0.8,-2.1,,312.8,,,0.0,0.0
2025-08-11 01:12:00,0.0,-0.9,-2.0,,313.1,,,0.0,0.0
2025-08-11 01:13:00,0.0,-0.9,-2.0,,313.1,,,0.0,0.0
2025-08-11 01:14:00,0.0,-0.8,-1.9,,313.3,,,0.0,0.0
2025-08-11 01:15:00,0.0,-0.8,-2.1,,313.2,,,0.0,0.0
2025-08-11 01:16:00,0.0,-0.8,-1.9,,313.1,,,0.0,0.0
2025-08-11 01:17:00,0.0,-0.6,-1.8,,313.0,,,0.0,0.0
2025-08-11 01:18:00,0.0,-0.6,-1.9,,312.9,,,0.0,0.0
2025-08-11 01:19:00,0.0,-0.8,-2.2,,312.9,,,0.0,0.0
2025-08-11 01:20:00,0.0,-0.9,-2.2,,312.8,,,0.0,0.0
2025-08-11 01:21:00,0.0,-0.9,-2.2,,312.9,,,0.0,0.0
2025-08-11 01:22:00,0.0,-0.8,-2.2,,313.1,,,0.0,0.0
2025-08-11 01:23:00,0.0,-0.9,-2.2,,313.0,,,0.0,0.0
2025-08-11 01:24:00,0.0,-1.0,-2.3,,313.1,,,0.0,0.0
2025-08-11 01:25:00,0.0,-1.0,-2.2,,312.9,,,0.0,0.0
2025-08-11 01:26:00,0.0,-0.9,-2.1,,312.8,,,0.0,0.0
2025-08-11 01:27:00,0.0,-0.9,-2.2,,312.6,,,0.0,0.0
2025-08-11 01:28:00,0.0,-0.8,-2.0,,312.4,,,0.0,0.0
2025-08-11 01:29:00,0.0,-0.9,-2.1,,311.9,,,0.0,0.0
2025-08-11 01:30:00,0.0,-0.9,-2.2,,311.3,,,0.0,0.0
2025-08-11 01:31:00,0.0,-1.0,-2.1,,310.8,,,0.0,0.0
2025-08-11 01:32:00,0.0,-0.9,-2.1,,310.5,,,0.0,0.0
2025-08-11 01:33:00,0.0,-0.9,-2.1,,310.2,,,0.0,0.0
2025-08-11 01:34:00,0.0,-0.9,-2.3,,309.7,,,0.0,0.0
2025-08-11 01:35:00,0.0,-1.1,-2.3,,309.4,,,0.0,0.0
2025-08-11 01:36:00,0.0,-0.8,-2.1,,309.3,,,0.0,0.0
2025-08-11 01:37:00,0.0,-0.8,-1.9,,309.1,,,0.0,0.0
2025-08-11 01:38:00,0.0,-0.5,-1.2,,309.4,,,0.0,0.0
2025-08-11 01:39:00,0.0,-0.6,-1.3,,309.4,,,0.0,0.0
2025-08-11 01:40:00,0.0,-0.6,-1.6,,309.1,,,0.0,0.0
2025-08-11 01:41:00,0.0,-0.8,-1.8,,308.9,,,0.0,0.0
2025-08-11 01:42:00,0.0,-0.6,-1.8,,309.1,,,0.0,0.0
2025-08-11 01:43:00,0.0,-0.5,-1.8,,309.0,,,0.0,0.0
2025-08-11 01:44:00,0.0,-0.5,-1.5,,309.1,,,0.0,0.0
2025-08-11 01:45:00,0.0,-0.6,-1.5,,309.3,,,0.0,0.0
2025-08-11 01:46:00,0.0,-0.5,-1.5,,309.3,,,0.0,0.0
2025-08-11 01:47:00,0.0,-0.7,-1.7,,309.5,,,0.0,0.0
2025-08-11 01:48:00,0.0,-0.7,-1.9,,309.3,,,0.0,0.0
2025-08-11 01:49:00,0.0,-0.5,-1.9,,309.3,,,0.0,0.0
2025-08-11 01:50:00,0.0,-0.5,-2.0,,309.2,,,0.0,0.0
2025-08-11 01:51:00,0.0,-0.6,-2.0,,309.2,,,0.0,0.0
2025-08-11 01:52:00,0.0,-0.4,-2.1,,309.4,,,0.0,0.0
2025-08-11 01:53:00,0.0,-0.2,-1.9,,309.4,,,0.0,0.0
2025-08-11 01:54:00,0.0,-0.2,-1.9,,309.4,,,0.0,0.0
2025-08-11 01:55:00,0.0,-0.1,-2.1,,309.3,,,0.0,0.0
2025-08-11 01:56:00,0.0,-0.3,-2.2,,309.1,,,0.0,0.0
2025-08-11 01:57:00,0.0,-0.4,-2.1,,309.1,,,0.0,0.0
2025-08-11 01:58:00,0.0,-0.3,-2.0,,309.2,,,0.0,0.0
2025-08-11 01:59:00,0.0,-0.3,-2.3,,309.1,,,0.0,0.0
2025-08-11 02:00:00,0.0,-0.3,-2.1,,309.0,,,0.0,0.0
2025-08-11 02:01:00,0.0,-0.3,-2.4,,308.9,,,0.0,0.0
2025-08-11 02:02:00,0.0,-0.5,-2.4,,308.9,,,0.0,0.0
2025-08-11 02:03:00,0.0,-0.4,-2.3,,309.1,,,0.0,0.0
2025-08-11 02:04:00,0.0,-0.3,-2.1,,309.3,,,0.0,0.0
2025-08-11 02:05:00,0.0,-0.3,-2.7,,309.1,,,0.0,0.0
2025-08-11 02:06:00,0.0,-0.3,-2.6,,309.4,,,0.0,0.0
2025-08-11 02:07:00,0.0,-0.1,-2.3,,309.4,,,0.0,0.0
2025-08-11 02:08:00,0.0,0.1,-2.3,,309.3,,,0.0,0.0
2025-08-11 02:09:00,0.0,0.0,-2.2,,309.3,,,0.0,0.0
2025-08-11 02:10:00,0.0,0.0,-2.1,,309.4,,,0.0,0.0
2025-08-11 02:11:00,0.0,0.1,-1.7,,309.4,,,0.0,0.0
2025-08-11 02:12:00,0.0,0.1,-1.9,,309.2,,,0.0,0.0
2025-08-11 02:13:00,0.0,0.0,-1.9,,309.3,,,0.0,0.0
2025-08-11 02:14:00,0.0,-0.1,-2.0,,309.0,,,0.0,0.0
2025-08-11 02:15:00,0.0,-0.1,-1.9,,309.1,,,0.0,0.0
2025-08-11 02:16:00,0.0,0.1,-1.6,,309.2,,,0.0,0.0
2025-08-11 02:17:00,0.0,0.1,-1.6,,309.2,,,0.0,0.0
2025-08-11 02:18:00,0.0,0.1,-1.8,,309.1,,,0.0,0.0
2025-08-11 02:19:00,0.0,0.1,-1.6,,309.2,,,0.0,0.0
2025-08-11 02:20:00,0.0,0.1,-1.4,,309.3,,,0.0,0.0
2025-08-11 02:21:00,0.0,0.1,-1.6,,309.2,,,0.0,0.0
2025-08-11 02:22:00,0.0,0.0,-2.1,,309.1,,,0.0,0.0
2025-08-11 02:23:00,0.0,0.0,-2.2,,308.9,,,0.0,0.0
2025-08-11 02:24:00,0.0,-0.2,-2.3,,308.8,,,0.0,0.0
2025-08-11 02:25:00,0.0,-0.3,-2.4,,308.6,,,0.0,0.0
2025-08-11 02:26:00,0.0,-0.3,-2.4,,308.5,,,0.0,0.0
2025-08-11 02:27:00,0.0,-0.3,-2.2,,308.7,,,0.0,0.0
2025-08-11 02:28:00,0.0,-0.4,-2.2,,308.7,,,0.0,0.0
2025-08-11 02:29:00,0.0,-0.3,-2.2,,308.8,,,0.0,0.0
2025-08-11 02:30:00,0.0,-0.3,-2.2,,308.7,,,0.0,0.0
2025-08-11 02:31:00,0.0,-0.4,-2.3,,308.6,,,0.0,0.0
2025-08-11 02:32:00,0.0,-0.4,-2.3,,308.7,,,0.0,0.0
2025-08-11 02:33:00,0.0,-0.3,-2.3,,308.5,,,0.0,0.0
2025-08-11 02:34:00,0.0,-0.2,-2.2,,308.6,,,0.0,0.0
2025-08-11 02:35:00,0.0,-0.3,-2.5,,308.5,,,0.0,0.0
2025-08-11 02:36:00,0.0,-0.4,-2.4,,308.3,,,0.0,0.0
2025-08-11 02:37:00,0.0,-0.5,-2.1,,308.5,,,0.0,0.0
2025-08-11 02:38:00,0.0,-0.3,-1.8,,308.7,,,0.0,0.0
2025-08-11 02:39:00,0.0,-0.3,-1.9,,308.8,,,0.0,0.0
2025-08-11 02:40:00,0.0,-0.3,-1.7,,308.9,,,0.0,0.0
2025-08-11 02:41:00,0.0,-0.3,-1.9,,308.9,,,0.0,0.0
2025-08-11 02:42:00,0.0,-0.1,-1.5,,308.9,,,0.0,0.0
2025-08-11 02:43:00,0.0,-0.2,-1.8,,308.9,,,0.0,0.0
2025-08-11 02:44:00,0.0,-0.3,-1.8,,308.9,,,0.0,0.0
2025-08-11 02:45:00,0.0,-0.3,-1.9,,308.9,,,0.0,0.0
2025-08-11 02:46:00,0.0,-0.2,-1.9,,308.9,,,0.0,0.0
2025-08-11 02:47:00,0.0,-0.4,-2.0,,308.8,,,0.0,0.0
2025-08-11 02:48:00,0.0,-0.4,-2.0,,308.9,,,0.0,0.0
2025-08-11 02:49:00,0.0,-0.4,-2.0,,308.8,,,0.0,0.0
2025-08-11 02:50:00,0.0,-0.3,-1.9,,308.7,,,0.0,0.0
2025-08-11 02:51:00,0.0,-0.3,-1.9,,308.8,,,0.0,0.0
2025-08-11 02:52:00,0.0,-0.3,-1.9,,308.9,,,0.0,0.0
2025-08-11 02:53:00,0.0,-0.2,-1.5,,308.8,,,0.0,0.0
2025-08-11 02:54:00,0.0,-0.4,-1.6,,308.9,,,0.0,0.0
2025-08-11 02:55:00,0.0,-0.5,-1.8,,308.8,,,0.0,0.0
2025-08-11 02:56:00,0.0,-0.5,-2.0,,308.7,,,0.0,0.0
2025-08-11 02:57:00,0.0,-0.4,-1.8,,308.8,,,0.0,0.0
2025-08-11 02:58:00,0.0,-0.5,-1.7,,308.6,,,0.0,0.0
