Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-10-03 00:00:00,0.4,-1.1,-2.4,,259.7,,,0.0,0.0
2025-10-03 00:01:00,0.5,-1.2,-2.6,,259.5,,,0.0,0.0
2025-10-03 00:02:00,0.3,-1.3,-2.6,,259.3,,,0.0,0.0
2025-10-03 00:03:00,0.0,-1.1,-2.4,,259.2,,,0.0,0.0
2025-10-03 00:04:00,0.1,-1.1,-2.5,,258.9,,,0.0,0.0
2025-10-03 00:05:00,0.1,-1.3,-2.3,,258.7,,,0.0,0.0
2025-10-03 00:06:00,0.6,-1.2,-2.0,,258.8,,,0.0,0.0
2025-10-03 00:07:00,0.7,-1.4,-2.1,,258.7,,,0.0,0.0
2025-10-03 00:08:00,1.1,-1.6,-2.2,,258.6,,,0.0,0.0
2025-10-03 00:09:00,0.7,-1.7,-2.4,,258.6,,,0.0,0.0
2025-10-03 00:10:00,1.1,-1.5,-2.3,,258.5,,,0.0,0.0
2025-10-03 00:11:00,0.7,-1.7,-2.4,,258.4,,,0.0,0.0
2025-10-03 00:12:00,0.5,-1.4,-2.4,,258.4,,,0.0,0.0
2025-10-03 00:13:00,0.2,-1.4,-2.4,,258.2,,,0.0,0.0
2025-10-03 00:14:00,0.0,-1.1,-2.3,,258.3,,,0.0,0.0
2025-10-03 00:15:00,0.0,-0.8,-2.3,,258.5,,,0.0,0.0
2025-10-03 00:16:00,0.0,-0.9,-2.2,,258.3,,,0.0,0.0
2025-10-03 00:17:00,0.0,-0.8,-2.3,,258.2,,,0.0,0.0
2025-10-03 00:18:00,0.0,-0.7,-2.1,,258.3,,,0.0,0.0
2025-10-03 00:19:00,0.0,-0.8,-2.1,,258.3,,,0.0,0.0
2025-10-03 00:20:00,0.0,-0.5,-2.0,,258.1,,,0.0,0.0
2025-10-03 00:21:00,0.0,-0.7,-2.2,,257.9,,,0.0,0.0
2025-10-03 00:22:00,0.0,-0.6,-1.9,,258.0,,,0.0,0.0
2025-10-03 00:23:00,0.0,-0.8,-2.2,,257.9,,,0.0,0.0
2025-10-03 00:24:00,0.0,-0.8,-2.1,,257.9,,,0.0,0.0
2025-10-03 00:25:00,0.1,-1.0,-2.5,,257.6,,,0.0,0.0
2025-10-03 00:26:00,0.2,-1.0,-2.4,,257.6,,,0.0,0.0
2025-10-03 00:27:00,0.1,-1.0,-2.2,,257.6,,,0.0,0.0
2025-10-03 00:28:00,0.1,-0.9,-2.2,,257.6,,,0.0,0.0
2025-10-03 00:29:00,0.0,-0.9,-2.5,,257.4,,,0.0,0.0
2025-10-03 00:30:00,0.0,-0.8,-2.2,,257.5,,,0.0,0.0
2025-10-03 00:31:00,0.0,-0.9,-2.3,,257.4,,,0.0,0.0
2025-10-03 00:32:00,0.1,-0.9,-2.4,,257.4,,,0.0,0.0
2025-10-03 00:33:00,0.0,-0.9,-2.5,,257.3,,,0.0,0.0
2025-10-03 00:34:00,0.1,-0.9,-2.4,,257.2,,,0.0,0.0
2025-10-03 00:35:00,0.0,-0.9,-2.7,,257.1,,,0.0,0.0
2025-10-03 00:36:00,0.1,-1.0,-2.6,,257.2,,,0.0,0.0
2025-10-03 00:37:00,0.3,-0.9,-2.4,,257.3,,,0.0,0.0
2025-10-03 00:38:00,0.1,-1.0,-2.5,,257.3,,,0.0,0.0
2025-10-03 00:39:00,0.0,-1.1,-2.7,,257.2,,,0.0,0.0
2025-10-03 00:40:00,0.0,-1.1,-2.7,,257.0,,,0.0,0.0
2025-10-03 00:41:00,0.0,-1.1,-2.6,,256.9,,,0.0,0.0
2025-10-03 00:42:00,0.0,-1.0,-2.4,,257.0,,,0.0,0.0
2025-10-03 00:43:00,0.1,-1.0,-2.7,,257.0,,,0.0,0.0
2025-10-03 00:44:00,0.1,-1.0,-2.1,,257.2,,,0.0,0.0
2025-10-03 00:45:00,0.0,-0.9,-2.4,,256.8,,,0.0,0.0
2025-10-03 00:46:00,0.2,-1.0,-2.6,,256.9,,,0.0,0.0
2025-10-03 00:47:00,0.0,-0.9,-2.4,,256.7,,,0.0,0.0
2025-10-03 00:48:00,0.0,-0.9,-2.6,,256.7,,,0.0,0.0
2025-10-03 00:49:00,0.0,-0.7,-2.3,,256.6,,,0.0,0.0
2025-10-03 00:50:00,0.0,-0.6,-2.3,,256.7,,,0.0,0.0
2025-10-03 00:51:00,0.0,-0.8,-2.6,,256.4,,,0.0,0.0
2025-10-03 00:52:00,0.0,-0.9,-2.7,,256.5,,,0.0,0.0
2025-10-03 00:53:00,0.0,-0.8,-2.6,,256.2,,,0.0,0.0
2025-10-03 00:54:00,0.0,-0.5,-2.1,,256.5,,,0.0,0.0
2025-10-03 00:55:00,0.0,-0.4,-2.2,,256.4,,,0.0,0.0
2025-10-03 00:56:00,0.0,-0.2,-2.4,,256.5,,,0.0,0.0
2025-10-03 00:57:00,0.0,-0.1,-2.1,,256.7,,,0.0,0.0
2025-10-03 00:58:00,0.0,0.0,-2.1,,256.7,,,0.0,0.0
2025-10-03 00:59:00,0.0,0.0,-2.1,,256.8,,,0.0,0.0
2025-10-03 01:00:00,0.0,0.0,-2.1,,256.9,,,0.0,0.0
2025-10-03 01:01:00,0.0,-0.1,-2.2,,256.9,,,0.0,0.0
2025-10-03 01:02:00,0.0,-0.2,-2.4,,256.9,,,0.0,0.0
